time,small,large,probability,intensity
0.0,0.0,0.0,0.604,0.21852
1.0,0.0,0.0,0.598,0.22185
2.0,0.0,0.0,0.603,0.21944
3.0,0.0,0.0,0.602,0.22129
4.0,0.0,0.0,0.608,0.21712
5.0,0.0,0.0,0.61,0.21629
6.0,0.0,0.0,0.6,0.22044
7.0,0.0,0.0,0.612,0.21592
8.0,0.0,0.0,0.607,0.21697
9.0,0.0,0.0,0.605,0.21677
10.0,0.0,0.0,0.606,0.21638
11.0,0.0,0.0,0.609,0.21613
12.0,0.0,0.0,0.593,0.22409
13.0,0.0,0.0,0.593,0.22475
14.0,0.0,0.0,0.589,0.22677
15.0,0.0,0.0,0.601,0.22101
16.0,0.0,0.0,0.588,0.2275
17.0,0.0,0.0,0.592,0.22527
18.0,0.0,0.0,0.595,0.22399
19.0,0.0,0.0,0.575,0.23379
20.0,0.0,0.0,0.57,0.23743
21.0,0.0,0.0,0.599,0.22182
22.0,0.0,0.0,0.599,0.22259
23.0,0.0,0.0,0.603,0.21886
24.0,0.0,0.0,0.58,0.23024
25.0,0.0,0.0,0.566,0.23824
26.0,0.0,0.0,0.599,0.22203
27.0,0.0,0.0,0.613,0.21551
28.0,0.0,0.0,0.573,0.23271
29.0,0.0,0.0,0.602,0.22058
30.0,0.0,0.0,0.604,0.2191
31.0,0.0,0.0,0.592,0.22639
32.0,0.0,0.0,0.602,0.22086
33.0,0.0,0.0,0.591,0.22656
34.0,0.0,0.0,0.598,0.22309
35.0,0.0,0.0,0.581,0.23207
36.0,0.0,0.0,0.584,0.23183
37.0,0.0,0.0,0.578,0.23385
38.0,0.0,0.0,0.56,0.24218
39.0,0.0,0.0,0.596,0.22395
40.0,0.0,0.0,0.574,0.23412
41.0,0.0,0.0,0.575,0.23333
42.0,0.0,0.0,0.582,0.22928
43.0,0.0,0.0,0.553,0.24368
44.0,0.0,0.0,0.573,0.23387
45.0,0.0,0.0,0.573,0.23433
46.0,0.0,0.0,0.577,0.23189
47.0,0.0,0.0,0.561,0.23866
48.0,0.0,0.0,0.555,0.24245
49.0,0.0,0.0,0.581,0.2295
50.0,0.0,0.0,0.55,0.24494
51.0,0.0,0.0,0.551,0.24501
52.0,0.0,0.0,0.555,0.24244
53.0,0.0,0.0,0.576,0.2316
54.0,0.0,0.0,0.604,0.21896
55.0,0.0,0.0,0.589,0.22514
56.0,0.0,0.0,0.582,0.22955
57.0,0.0,0.0,0.582,0.22794
58.0,0.0,0.0,0.585,0.22921
59.0,0.0,0.0,0.56,0.24108
60.0,0.0,0.0,0.583,0.22882
61.0,0.0,0.0,0.593,0.22451
62.0,0.0,0.0,0.567,0.24132
63.0,0.0,0.0,0.58,0.2397
64.0,0.0,0.0,0.568,0.24662
65.0,0.0,0.0,0.553,0.24839
66.0,0.0,0.0,0.556,0.24756
67.0,0.0,0.0,0.58,0.22956
68.0,0.0,0.0,0.598,0.22159
69.0,0.0,0.0,0.611,0.21575
70.0,0.0,0.0,0.562,0.24015
71.0,0.0,0.0,0.603,0.22143
72.0,0.0,0.0,0.581,0.231
73.0,0.0,0.0,0.601,0.22049
