time,small,large,probability,intensity
3.0,1.0,0.0,0.634,0.38936
4.0,1.0,0.0,0.637,0.39432
5.0,1.0,0.0,0.637,0.39174
6.0,1.0,0.0,0.64,0.39396
7.0,1.0,0.0,0.639,0.39149
8.0,1.0,0.0,0.639,0.39451
9.0,1.0,0.0,0.641,0.39474
10.0,1.0,0.0,0.63,0.38048
11.0,1.0,0.0,0.633,0.38525
12.0,1.0,0.0,0.629,0.39124
13.0,1.0,0.0,0.632,0.38449
14.0,1.0,0.0,0.629,0.38554
15.0,1.0,0.0,0.629,0.39131
16.0,1.0,0.0,0.638,0.39251
17.0,1.0,0.0,0.636,0.39493
18.0,1.0,0.0,0.639,0.39618
19.0,1.0,0.0,0.641,0.39893
20.0,1.0,0.0,0.637,0.39628
21.0,1.0,0.0,0.635,0.39817
22.0,1.0,0.0,0.638,0.40114
23.0,1.0,0.0,0.633,0.39898
24.0,1.0,0.0,0.636,0.39699
25.0,1.0,0.0,0.642,0.39716
26.0,1.0,0.0,0.638,0.39883
27.0,1.0,0.0,0.635,0.40113
28.0,1.0,0.0,0.638,0.39987
29.0,1.0,0.0,0.633,0.39682
30.0,1.0,0.0,0.631,0.40589
31.0,1.0,0.0,0.62,0.40677
32.0,1.0,0.0,0.62,0.40622
33.0,1.0,0.0,0.617,0.41168
34.0,1.0,0.0,0.611,0.40539
35.0,1.0,0.0,0.607,0.40535
36.0,1.0,0.0,0.611,0.40942
37.0,1.0,0.0,0.606,0.40568
38.0,1.0,0.0,0.608,0.40341
39.0,1.0,0.0,0.603,0.40624
40.0,1.0,0.0,0.602,0.40036
41.0,1.0,0.0,0.621,0.39831
42.0,1.0,0.0,0.632,0.39372
43.0,1.0,0.0,0.628,0.38435
44.0,1.0,0.0,0.64,0.39351
45.0,1.0,0.0,0.621,0.38941
46.0,1.0,0.0,0.624,0.39448
47.0,1.0,0.0,0.639,0.39517
48.0,1.0,0.0,0.55,0.45551
49.0,1.0,0.0,0.532,0.31447
50.0,1.0,0.0,0.571,0.34083
51.0,1.0,0.0,0.575,0.34344
52.0,1.0,0.0,0.57,0.34251
53.0,1.0,0.0,0.592,0.35276
54.0,1.0,0.0,0.588,0.35325
55.0,1.0,0.0,0.596,0.35642
56.0,1.0,0.0,0.599,0.3554
57.0,1.0,0.0,0.617,0.36582
58.0,1.0,0.0,0.621,0.36822
59.0,1.0,0.0,0.614,0.37211
60.0,1.0,0.0,0.6,0.36989
61.0,1.0,0.0,0.604,0.3749
62.0,1.0,0.0,0.603,0.37439
63.0,1.0,0.0,0.603,0.37638
64.0,1.0,0.0,0.601,0.37764
65.0,1.0,0.0,0.598,0.37526
