time,small,large,probability,intensity,dissimilarity
0.0,0.0,0.0,0.912999987602234,0.05358,0.47526667
1.0,0.0,0.0,0.906000018119812,0.05767,0.5097979
2.0,0.0,0.0,0.9100000262260436,0.05498,0.49287045
3.0,0.0,0.0,0.9079999923706056,0.05612,0.4940434
4.0,0.0,0.0,0.9100000262260436,0.05458,0.46215898
5.0,0.0,0.0,0.9160000085830688,0.0512,0.42464703
6.0,0.0,0.0,0.9160000085830688,0.05132,0.44733357
7.0,0.0,0.0,0.9110000133514404,0.05401,0.45702773
8.0,0.0,0.0,0.9089999794960022,0.05559,0.4839006
9.0,0.0,0.0,0.9070000052452089,0.057,0.50177133
10.0,0.0,0.0,0.9049999713897704,0.05775,0.49945614
11.0,0.0,0.0,0.8989999890327454,0.06191,0.564565
12.0,0.0,0.0,0.902999997138977,0.05943,0.5535742
13.0,0.0,0.0,0.9110000133514404,0.05431,0.45959923
14.0,0.0,0.0,0.9100000262260436,0.05472,0.46387753
15.0,0.0,0.0,0.9110000133514404,0.05423,0.44719893
16.0,0.0,0.0,0.9039999842643738,0.05916,0.5472544
17.0,0.0,0.0,0.9049999713897704,0.05793,0.50057113
18.0,0.0,0.0,0.9079999923706056,0.05605,0.47402477
19.0,0.0,0.0,0.9049999713897704,0.0582,0.52241933
20.0,0.0,0.0,0.9070000052452089,0.05697,0.50364166
21.0,0.0,0.0,0.9049999713897704,0.05826,0.5226564
22.0,0.0,0.0,0.912999987602234,0.05331,0.46416438
23.0,0.0,0.0,0.9079999923706056,0.05601,0.48053753
24.0,0.0,0.0,0.9070000052452089,0.05652,0.4878629
25.0,0.0,0.0,0.9039999842643738,0.05859,0.5198719
26.0,0.0,0.0,0.9100000262260436,0.05534,0.49500817
27.0,0.0,0.0,0.8999999761581421,0.06133,0.55935985
28.0,0.0,0.0,0.9100000262260436,0.0552,0.4786777
29.0,0.0,0.0,0.8999999761581421,0.06244,0.62376565
30.0,0.0,0.0,0.9010000228881836,0.06143,0.60656965
31.0,0.0,0.0,0.9039999842643738,0.05948,0.60285413
32.0,0.0,0.0,0.9110000133514404,0.05467,0.503364
33.0,0.0,0.0,0.9089999794960022,0.05625,0.5554351
34.0,0.0,0.0,0.9210000038146972,0.04822,0.43577003
35.0,0.0,0.0,0.9169999957084656,0.05124,0.46619058
36.0,0.0,0.0,0.9259999990463256,0.04545,0.41725883
37.0,0.0,0.0,0.9179999828338624,0.05085,0.4906784
38.0,0.0,0.0,0.921999990940094,0.04782,0.44898668
39.0,0.0,0.0,0.9240000247955322,0.04623,0.41141927
40.0,0.0,0.0,0.9259999990463256,0.04504,0.40436646
41.0,0.0,0.0,0.9240000247955322,0.04684,0.42154908
42.0,0.0,0.0,0.9210000038146972,0.04871,0.45291394
43.0,0.0,0.0,0.9110000133514404,0.05438,0.48969558
44.0,0.0,0.0,0.9200000166893004,0.04894,0.44943437
45.0,0.0,0.0,0.925000011920929,0.04589,0.41885567
46.0,0.0,0.0,0.921999990940094,0.04749,0.41840374
47.0,0.0,0.0,0.925000011920929,0.04605,0.39536333
48.0,0.0,0.0,0.9190000295639038,0.04978,0.4413182
49.0,0.0,0.0,0.921999990940094,0.04803,0.4374239
50.0,0.0,0.0,0.9190000295639038,0.04996,0.4778305
51.0,0.0,0.0,0.9160000085830688,0.05162,0.46099186
52.0,0.0,0.0,0.9179999828338624,0.05002,0.44462717
53.0,0.0,0.0,0.9200000166893004,0.04888,0.43691033
54.0,0.0,0.0,0.9100000262260436,0.05562,0.51945806
55.0,0.0,0.0,0.9160000085830688,0.052,0.4841316
56.0,0.0,0.0,0.9169999957084656,0.05043,0.43316314
57.0,0.0,0.0,0.9160000085830688,0.05132,0.45196515
58.0,0.0,0.0,0.9190000295639038,0.04961,0.4660099
59.0,0.0,0.0,0.912999987602234,0.05339,0.49421507
60.0,0.0,0.0,0.9169999957084656,0.05113,0.4594058
61.0,0.0,0.0,0.912999987602234,0.05333,0.49623978
62.0,0.0,0.0,0.9160000085830688,0.05147,0.46933296
63.0,0.0,0.0,0.9120000004768372,0.05363,0.47962302
64.0,0.0,0.0,0.9139999747276306,0.05319,0.5071815
65.0,0.0,0.0,0.912999987602234,0.05387,0.5262499
66.0,0.0,0.0,0.915000021457672,0.05262,0.50077856
67.0,0.0,0.0,0.915000021457672,0.05199,0.45523977
68.0,0.0,0.0,0.9089999794960022,0.05589,0.5245502
69.0,0.0,0.0,0.9139999747276306,0.0532,0.5028627
70.0,0.0,0.0,0.9139999747276306,0.05282,0.465544
71.0,0.0,0.0,0.9200000166893004,0.04928,0.45230073
72.0,0.0,0.0,0.9179999828338624,0.05057,0.45566466
73.0,0.0,0.0,0.9259999990463256,0.04546,0.40521064
