time,small,large,probability,intensity,dissimilarity
0.0,0.0,0.0,0.5699999928474426,0.23706,0.17817678
1.0,0.0,0.0,0.5809999704360962,0.23072,0.19136713
2.0,0.0,0.0,0.5799999833106995,0.23095,0.19785224
3.0,0.0,0.0,0.5839999914169312,0.22881,0.20108834
4.0,0.0,0.0,0.5809999704360962,0.23078,0.19338311
5.0,0.0,0.0,0.5910000205039978,0.2251,0.20857903
6.0,0.0,0.0,0.5799999833106995,0.23113,0.19399378
7.0,0.0,0.0,0.5860000252723694,0.22804,0.19177878
8.0,0.0,0.0,0.5860000252723694,0.22766,0.21523266
9.0,0.0,0.0,0.5770000219345093,0.23295,0.19577153
10.0,0.0,0.0,0.5799999833106995,0.23078,0.21006039
11.0,0.0,0.0,0.5820000171661377,0.23014,0.20480205
12.0,0.0,0.0,0.5820000171661377,0.23015,0.20187482
13.0,0.0,0.0,0.5809999704360962,0.23079,0.19661477
14.0,0.0,0.0,0.574999988079071,0.2343,0.18436009
15.0,0.0,0.0,0.5740000009536743,0.23505,0.1741176
16.0,0.0,0.0,0.5770000219345093,0.23315,0.1803871
17.0,0.0,0.0,0.5870000123977661,0.22762,0.19200063
18.0,0.0,0.0,0.5830000042915344,0.22944,0.19716017
19.0,0.0,0.0,0.578000009059906,0.23247,0.18834004
20.0,0.0,0.0,0.578000009059906,0.23235,0.18706353
21.0,0.0,0.0,0.5820000171661377,0.22986,0.2023616
22.0,0.0,0.0,0.578000009059906,0.23214,0.19563109
23.0,0.0,0.0,0.5740000009536743,0.23448,0.18687835
24.0,0.0,0.0,0.5799999833106995,0.23121,0.19750176
25.0,0.0,0.0,0.5830000042915344,0.22996,0.19374351
26.0,0.0,0.0,0.574999988079071,0.23372,0.1998196
27.0,0.0,0.0,0.5820000171661377,0.23033,0.1942413
28.0,0.0,0.0,0.5799999833106995,0.23141,0.1948612
29.0,0.0,0.0,0.5789999961853027,0.23151,0.19645812
30.0,0.0,0.0,0.5770000219345093,0.23282,0.20475754
31.0,0.0,0.0,0.5799999833106995,0.2311,0.20673871
32.0,0.0,0.0,0.574999988079071,0.23364,0.19517097
33.0,0.0,0.0,0.5830000042915344,0.22969,0.19043402
34.0,0.0,0.0,0.5839999914169312,0.22909,0.20024323
35.0,0.0,0.0,0.5839999914169312,0.22927,0.19768023
36.0,0.0,0.0,0.5849999785423279,0.22841,0.19997445
37.0,0.0,0.0,0.5889999866485596,0.22628,0.20206815
38.0,0.0,0.0,0.5839999914169312,0.22882,0.20199174
39.0,0.0,0.0,0.5789999961853027,0.23167,0.19048241
40.0,0.0,0.0,0.5759999752044678,0.23365,0.18761466
41.0,0.0,0.0,0.5789999961853027,0.23181,0.18945105
42.0,0.0,0.0,0.5809999704360962,0.23058,0.20649561
43.0,0.0,0.0,0.5870000123977661,0.22794,0.1898433
44.0,0.0,0.0,0.5799999833106995,0.23134,0.20057212
45.0,0.0,0.0,0.5770000219345093,0.23313,0.19331868
46.0,0.0,0.0,0.5730000138282776,0.23502,0.18911976
47.0,0.0,0.0,0.5870000123977661,0.22768,0.19657825
48.0,0.0,0.0,0.5730000138282776,0.23508,0.1863933
49.0,0.0,0.0,0.5669999718666077,0.23821,0.19027089
50.0,0.0,0.0,0.5740000009536743,0.23415,0.20148839
51.0,0.0,0.0,0.5839999914169312,0.22895,0.19878843
52.0,0.0,0.0,0.5799999833106995,0.23158,0.19114584
53.0,0.0,0.0,0.5740000009536743,0.23477,0.1745737
54.0,0.0,0.0,0.574999988079071,0.23406,0.1826226
55.0,0.0,0.0,0.5789999961853027,0.232,0.18259323
56.0,0.0,0.0,0.5830000042915344,0.22998,0.18573907
57.0,0.0,0.0,0.5849999785423279,0.22913,0.18471664
58.0,0.0,0.0,0.5879999995231628,0.22696,0.1996576
59.0,0.0,0.0,0.5860000252723694,0.22815,0.18654826
60.0,0.0,0.0,0.5839999914169312,0.22909,0.18951298
61.0,0.0,0.0,0.5789999961853027,0.23175,0.18725371
62.0,0.0,0.0,0.5770000219345093,0.23296,0.1828812
63.0,0.0,0.0,0.5839999914169312,0.22941,0.18565887
64.0,0.0,0.0,0.5889999866485596,0.22641,0.20013796
65.0,0.0,0.0,0.5860000252723694,0.22799,0.20120934
66.0,0.0,0.0,0.5870000123977661,0.22766,0.1965818
67.0,0.0,0.0,0.5860000252723694,0.22838,0.19542268
68.0,0.0,0.0,0.5789999961853027,0.23196,0.19189392
69.0,0.0,0.0,0.5929999947547913,0.22436,0.21469699
70.0,0.0,0.0,0.5839999914169312,0.22941,0.18915167
71.0,0.0,0.0,0.5870000123977661,0.22758,0.2024987
72.0,0.0,0.0,0.5839999914169312,0.22897,0.19818616
73.0,0.0,0.0,0.5889999866485596,0.2265,0.20442821
74.0,0.0,0.0,0.5789999961853027,0.23188,0.2005171
75.0,0.0,0.0,0.5860000252723694,0.22814,0.20639192
76.0,0.0,0.0,0.5839999914169312,0.22873,0.20854579
77.0,0.0,0.0,0.5879999995231628,0.22718,0.20263146
78.0,0.0,0.0,0.5879999995231628,0.2268,0.20739844
79.0,0.0,0.0,0.5899999737739563,0.22556,0.21119891
80.0,0.0,0.0,0.5789999961853027,0.23173,0.19794045
81.0,0.0,0.0,0.578000009059906,0.23279,0.18572731
82.0,0.0,0.0,0.5799999833106995,0.23118,0.19354549
83.0,0.0,0.0,0.574999988079071,0.23407,0.18428649
84.0,0.0,0.0,0.5759999752044678,0.23374,0.18203631
85.0,0.0,0.0,0.5740000009536743,0.23466,0.18162607
86.0,0.0,0.0,0.5730000138282776,0.23538,0.18704003
87.0,0.0,0.0,0.5770000219345093,0.23317,0.18798049
88.0,0.0,0.0,0.5759999752044678,0.23375,0.18764496
89.0,0.0,0.0,0.5699999928474426,0.23747,0.16965707
90.0,0.0,0.0,0.5690000057220459,0.23741,0.17592901
91.0,0.0,0.0,0.5759999752044678,0.23389,0.1814446
92.0,0.0,0.0,0.5720000267028809,0.23548,0.19809756
93.0,0.0,0.0,0.574999988079071,0.23391,0.19308728
94.0,0.0,0.0,0.5709999799728394,0.23619,0.19614254
95.0,0.0,0.0,0.5709999799728394,0.23606,0.1914199
96.0,0.0,0.0,0.5740000009536743,0.23445,0.19642688
97.0,0.0,0.0,0.5730000138282776,0.23495,0.19273777
98.0,0.0,0.0,0.5649999976158142,0.23973,0.18001312
99.0,0.0,0.0,0.5690000057220459,0.23734,0.1846964
100.0,0.0,0.0,0.574999988079071,0.23443,0.17985235
101.0,0.0,0.0,0.5770000219345093,0.23271,0.1922714
102.0,0.0,0.0,0.574999988079071,0.23414,0.19493698
103.0,0.0,0.0,0.578000009059906,0.23266,0.18697451
104.0,0.0,0.0,0.5789999961853027,0.23221,0.17923236
105.0,0.0,0.0,0.5789999961853027,0.23227,0.17999418
106.0,0.0,0.0,0.5770000219345093,0.23332,0.17531857
107.0,0.0,0.0,0.5730000138282776,0.23524,0.17497273
108.0,0.0,0.0,0.5740000009536743,0.2345,0.18691812
109.0,0.0,0.0,0.5730000138282776,0.23554,0.1754261
110.0,0.0,0.0,0.5759999752044678,0.23404,0.17314859
111.0,0.0,0.0,0.5759999752044678,0.23404,0.17630133
112.0,0.0,0.0,0.574999988079071,0.23472,0.17067868
113.0,0.0,0.0,0.5789999961853027,0.23245,0.17066902
114.0,0.0,0.0,0.574999988079071,0.2345,0.1743197
115.0,0.0,0.0,0.5799999833106995,0.23183,0.17427066
116.0,0.0,0.0,0.5770000219345093,0.23337,0.17456593
117.0,0.0,0.0,0.5709999799728394,0.23622,0.1800365
118.0,0.0,0.0,0.5690000057220459,0.23732,0.17990908
119.0,0.0,0.0,0.5709999799728394,0.23671,0.17731862
120.0,0.0,0.0,0.5680000185966492,0.2383,0.17580079
121.0,0.0,0.0,0.5649999976158142,0.23989,0.17870662
122.0,0.0,0.0,0.5720000267028809,0.23569,0.18425478
123.0,0.0,0.0,0.5799999833106995,0.23168,0.18309632
124.0,0.0,0.0,0.5740000009536743,0.23436,0.19217831
125.0,0.0,0.0,0.574999988079071,0.23394,0.19296573
126.0,0.0,0.0,0.5699999928474426,0.23667,0.19243297
127.0,0.0,0.0,0.5740000009536743,0.23478,0.1825663
128.0,0.0,0.0,0.578000009059906,0.23229,0.18674108
129.0,0.0,0.0,0.5709999799728394,0.23639,0.17599474
130.0,0.0,0.0,0.5640000104904175,0.24032,0.1808877
131.0,0.0,0.0,0.5720000267028809,0.23611,0.17194639
132.0,0.0,0.0,0.5699999928474426,0.23719,0.17801224
133.0,0.0,0.0,0.5640000104904175,0.24016,0.17437224
134.0,0.0,0.0,0.5699999928474426,0.23721,0.17354082
135.0,0.0,0.0,0.5680000185966492,0.23831,0.16418813
136.0,0.0,0.0,0.5630000233650208,0.24149,0.15996544
137.0,0.0,0.0,0.5669999718666077,0.23874,0.17096737
