time,small,large,probability,intensity
3.0,0.0,0.0,0.467,0.37431
4.0,0.0,0.0,0.478,0.36297
5.0,0.0,0.0,0.475,0.35724
6.0,0.0,0.0,0.48,0.35156
7.0,0.0,0.0,0.482,0.35904
8.0,0.0,0.0,0.49,0.34466
9.0,0.0,0.0,0.483,0.3449
10.0,0.0,0.0,0.492,0.34085
11.0,0.0,0.0,0.474,0.36471
12.0,0.0,0.0,0.48,0.37065
13.0,0.0,0.0,0.481,0.37603
14.0,0.0,0.0,0.474,0.36315
15.0,0.0,0.0,0.457,0.38237
16.0,0.0,0.0,0.465,0.3899
17.0,0.0,0.0,0.451,0.40321
18.0,0.0,0.0,0.461,0.39537
19.0,0.0,0.0,0.463,0.39879
20.0,0.0,0.0,0.47,0.39033
21.0,0.0,0.0,0.472,0.38492
22.0,0.0,0.0,0.483,0.35536
23.0,0.0,0.0,0.479,0.35092
24.0,0.0,0.0,0.505,0.32818
25.0,0.0,0.0,0.508,0.32877
26.0,0.0,0.0,0.509,0.32978
27.0,0.0,0.0,0.506,0.32803
28.0,0.0,0.0,0.429,0.37785
29.0,0.0,0.0,0.446,0.36195
30.0,0.0,0.0,0.458,0.37639
31.0,0.0,0.0,0.406,0.44639
32.0,0.0,0.0,0.417,0.4277
33.0,0.0,0.0,0.424,0.41176
34.0,0.0,0.0,0.42,0.42435
35.0,0.0,0.0,0.428,0.40768
36.0,0.0,0.0,0.437,0.42883
37.0,0.0,0.0,0.421,0.43998
38.0,0.0,0.0,0.442,0.4191
39.0,0.0,0.0,0.444,0.41226
40.0,0.0,0.0,0.458,0.39799
41.0,0.0,0.0,0.456,0.39594
42.0,0.0,0.0,0.47,0.37487
43.0,0.0,0.0,0.462,0.38329
44.0,0.0,0.0,0.453,0.38593
45.0,0.0,0.0,0.419,0.41231
46.0,1.0,0.0,0.517,0.29819
47.0,1.0,0.0,0.543,0.33085
48.0,0.0,0.0,0.448,0.43909
49.0,0.0,0.0,0.439,0.45804
50.0,0.0,0.0,0.446,0.44479
51.0,0.0,0.0,0.451,0.43686
52.0,0.0,0.0,0.453,0.43017
53.0,0.0,0.0,0.451,0.43366
54.0,0.0,0.0,0.462,0.42727
55.0,0.0,0.0,0.455,0.43016
56.0,0.0,0.0,0.453,0.43115
57.0,0.0,0.0,0.46,0.42594
58.0,0.0,0.0,0.462,0.42021
59.0,0.0,0.0,0.458,0.42363
60.0,0.0,0.0,0.507,0.37507
61.0,0.0,0.0,0.495,0.3946
62.0,0.0,0.0,0.47,0.41412
63.0,0.0,0.0,0.476,0.42578
64.0,0.0,0.0,0.481,0.4202
65.0,0.0,0.0,0.482,0.4231
66.0,0.0,0.0,0.458,0.44564
67.0,0.0,0.0,0.455,0.44977
68.0,0.0,0.0,0.478,0.43401
69.0,0.0,0.0,0.59,0.21961
70.0,0.0,0.0,0.691,0.1768
71.0,0.0,0.0,0.498,0.38969
72.0,0.0,1.0,0.368,0.5003
73.0,0.0,1.0,0.368,0.51329
