time,small,large,probability,intensity
3.0,0.0,0.0,0.853,0.08238
4.0,0.0,0.0,0.852,0.08305
5.0,0.0,0.0,0.844,0.08748
6.0,0.0,0.0,0.853,0.08286
7.0,0.0,0.0,0.684,0.18003
8.0,0.0,0.0,0.741,0.14043
9.0,0.0,0.0,0.765,0.12803
10.0,0.0,0.0,0.713,0.15566
11.0,0.0,0.0,0.703,0.16032
12.0,0.0,0.0,0.759,0.13143
13.0,0.0,0.0,0.699,0.1623
14.0,0.0,0.0,0.746,0.13799
15.0,0.0,0.0,0.767,0.12655
16.0,0.0,0.0,0.714,0.15376
17.0,0.0,0.0,0.821,0.09977
18.0,0.0,0.0,0.767,0.12738
19.0,0.0,0.0,0.77,0.12564
20.0,0.0,0.0,0.791,0.11467
21.0,0.0,0.0,0.774,0.12321
22.0,0.0,0.0,0.747,0.13731
23.0,0.0,0.0,0.755,0.13353
24.0,0.0,0.0,0.691,0.16721
25.0,0.0,0.0,0.711,0.1563
26.0,0.0,0.0,0.729,0.14698
27.0,0.0,0.0,0.717,0.15322
28.0,0.0,0.0,0.711,0.15653
29.0,0.0,0.0,0.743,0.13915
30.0,0.0,0.0,0.744,0.13901
31.0,0.0,0.0,0.72,0.15109
32.0,0.0,0.0,0.745,0.13794
33.0,0.0,0.0,0.743,0.13931
34.0,0.0,0.0,0.71,0.15612
35.0,0.0,0.0,0.75,0.13559
36.0,0.0,0.0,0.708,0.15781
37.0,0.0,0.0,0.738,0.14189
38.0,0.0,0.0,0.782,0.11939
39.0,0.0,0.0,0.753,0.13408
40.0,0.0,0.0,0.782,0.11943
41.0,0.0,0.0,0.785,0.11775
42.0,0.0,0.0,0.749,0.13651
43.0,0.0,0.0,0.749,0.13623
44.0,0.0,0.0,0.76,0.13085
45.0,0.0,0.0,0.715,0.15357
46.0,0.0,0.0,0.734,0.14392
47.0,0.0,0.0,0.716,0.1531
48.0,0.0,0.0,0.718,0.15263
49.0,0.0,0.0,0.724,0.14845
50.0,0.0,0.0,0.753,0.13418
51.0,0.0,0.0,0.702,0.16099
52.0,0.0,0.0,0.741,0.14094
53.0,0.0,0.0,0.779,0.12065
54.0,0.0,0.0,0.741,0.14061
55.0,0.0,0.0,0.759,0.13096
56.0,0.0,0.0,0.768,0.12663
57.0,0.0,0.0,0.767,0.12704
58.0,0.0,0.0,0.686,0.16863
59.0,0.0,0.0,0.758,0.13141
60.0,0.0,0.0,0.769,0.12629
61.0,0.0,0.0,0.725,0.14842
62.0,0.0,0.0,0.747,0.13743
63.0,0.0,0.0,0.767,0.12709
64.0,0.0,0.0,0.714,0.15452
65.0,0.0,0.0,0.738,0.14209
66.0,0.0,0.0,0.738,0.14249
67.0,0.0,0.0,0.727,0.14845
68.0,0.0,0.0,0.745,0.13903
69.0,0.0,0.0,0.732,0.14509
70.0,0.0,0.0,0.701,0.16124
71.0,0.0,0.0,0.736,0.14367
72.0,0.0,0.0,0.691,0.16715
73.0,0.0,0.0,0.693,0.166
74.0,0.0,0.0,0.736,0.14357
75.0,0.0,0.0,0.836,0.0915
76.0,0.0,0.0,0.873,0.07222
77.0,0.0,0.0,0.846,0.08835
78.0,0.0,0.0,0.83,0.09442
79.0,0.0,0.0,0.843,0.08755
80.0,0.0,0.0,0.854,0.08216
81.0,0.0,0.0,0.858,0.0819
82.0,0.0,0.0,0.858,0.08029
83.0,0.0,0.0,0.872,0.07316
84.0,0.0,0.0,0.842,0.08896
85.0,0.0,0.0,0.861,0.07856
86.0,0.0,0.0,0.859,0.07976
87.0,0.0,0.0,0.863,0.07768
88.0,0.0,0.0,0.859,0.0797
89.0,0.0,0.0,0.87,0.07344
90.0,0.0,0.0,0.78,0.12036
91.0,0.0,0.0,0.764,0.12835
92.0,0.0,0.0,0.802,0.11033
93.0,0.0,0.0,0.825,0.09821
94.0,0.0,0.0,0.825,0.09787
95.0,0.0,0.0,0.713,0.15304
96.0,0.0,0.0,0.749,0.13477
97.0,0.0,0.0,0.839,0.08974
98.0,0.0,0.0,0.843,0.08721
99.0,0.0,0.0,0.864,0.07686
100.0,0.0,0.0,0.864,0.07702
101.0,0.0,0.0,0.856,0.08071
102.0,0.0,0.0,0.858,0.07979
103.0,0.0,0.0,0.858,0.08004
104.0,0.0,0.0,0.856,0.08098
105.0,0.0,0.0,0.742,0.14847
106.0,0.0,0.0,0.838,0.0894
107.0,0.0,0.0,0.849,0.084
108.0,0.0,0.0,0.841,0.08794
109.0,0.0,0.0,0.836,0.09041
110.0,0.0,0.0,0.85,0.08308
111.0,0.0,0.0,0.847,0.08495
112.0,0.0,0.0,0.744,0.14082
113.0,0.0,0.0,0.82,0.10128
114.0,0.0,0.0,0.816,0.10324
115.0,0.0,0.0,0.818,0.10124
116.0,0.0,0.0,0.797,0.11266
117.0,0.0,0.0,0.803,0.10943
118.0,0.0,0.0,0.813,0.10433
119.0,0.0,0.0,0.801,0.1095
120.0,0.0,0.0,0.848,0.08515
121.0,0.0,0.0,0.842,0.08885
122.0,0.0,0.0,0.867,0.07594
123.0,0.0,0.0,0.849,0.08493
124.0,0.0,0.0,0.68,0.18179
125.0,0.0,0.0,0.751,0.13766
126.0,0.0,0.0,0.77,0.12562
127.0,0.0,0.0,0.779,0.12004
128.0,0.0,0.0,0.7,0.16163
129.0,0.0,0.0,0.77,0.12484
130.0,0.0,0.0,0.835,0.09198
131.0,0.0,0.0,0.852,0.08268
132.0,0.0,0.0,0.759,0.13322
133.0,0.0,0.0,0.815,0.10245
134.0,0.0,0.0,0.796,0.11238
135.0,0.0,0.0,0.809,0.10562
136.0,0.0,0.0,0.804,0.10786
137.0,0.0,0.0,0.789,0.11566
138.0,0.0,0.0,0.721,0.15458
139.0,0.0,0.0,0.752,0.13899
140.0,0.0,0.0,0.784,0.11803
141.0,0.0,0.0,0.763,0.12889
142.0,0.0,0.0,0.776,0.12198
143.0,0.0,0.0,0.778,0.12072
144.0,0.0,0.0,0.758,0.13104
145.0,0.0,0.0,0.741,0.14015
146.0,0.0,0.0,0.748,0.13668
147.0,0.0,0.0,0.726,0.14865
148.0,0.0,0.0,0.728,0.14716
149.0,0.0,0.0,0.744,0.13848
150.0,0.0,0.0,0.738,0.14174
151.0,0.0,0.0,0.74,0.14086
152.0,0.0,0.0,0.739,0.14107
153.0,0.0,0.0,0.721,0.15114
154.0,0.0,0.0,0.73,0.14558
155.0,0.0,0.0,0.719,0.15143
156.0,0.0,0.0,0.741,0.14032
157.0,0.0,0.0,0.767,0.1262
158.0,0.0,0.0,0.758,0.13082
159.0,0.0,0.0,0.731,0.14519
160.0,0.0,0.0,0.733,0.14417
161.0,0.0,0.0,0.721,0.15018
162.0,0.0,0.0,0.74,0.14009
163.0,0.0,0.0,0.728,0.14675
164.0,0.0,0.0,0.707,0.15819
165.0,0.0,0.0,0.709,0.15716
166.0,0.0,0.0,0.726,0.14811
167.0,0.0,0.0,0.765,0.12773
168.0,0.0,0.0,0.734,0.14471
169.0,0.0,0.0,0.762,0.12989
170.0,0.0,0.0,0.765,0.12829
171.0,0.0,0.0,0.725,0.14816
172.0,0.0,0.0,0.743,0.13873
173.0,0.0,0.0,0.73,0.14527
174.0,0.0,0.0,0.736,0.14263
175.0,0.0,0.0,0.757,0.13171
176.0,0.0,0.0,0.743,0.13874
177.0,0.0,0.0,0.758,0.13076
178.0,0.0,0.0,0.753,0.13349
179.0,0.0,0.0,0.748,0.13589
180.0,0.0,0.0,0.756,0.13215
181.0,0.0,0.0,0.777,0.12091
182.0,0.0,0.0,0.795,0.11145
183.0,0.0,0.0,0.809,0.10463
184.0,0.0,0.0,0.832,0.09281
185.0,0.0,0.0,0.833,0.09237
186.0,0.0,0.0,0.846,0.08534
187.0,0.0,0.0,0.832,0.09278
188.0,0.0,0.0,0.832,0.09284
189.0,0.0,0.0,0.837,0.09037
190.0,0.0,0.0,0.85,0.08375
191.0,0.0,0.0,0.861,0.07776
192.0,0.0,0.0,0.852,0.0826
193.0,0.0,0.0,0.863,0.077
194.0,0.0,0.0,0.858,0.07933
195.0,0.0,0.0,0.862,0.07766
196.0,0.0,0.0,0.852,0.08289
197.0,0.0,0.0,0.867,0.0749
198.0,0.0,0.0,0.857,0.08032
199.0,0.0,0.0,0.856,0.08044
200.0,0.0,0.0,0.855,0.08093
201.0,0.0,0.0,0.856,0.08047
202.0,0.0,0.0,0.854,0.08159
203.0,0.0,0.0,0.857,0.07982
204.0,0.0,0.0,0.853,0.08236
205.0,0.0,0.0,0.841,0.08822
206.0,0.0,0.0,0.849,0.08441
207.0,0.0,0.0,0.841,0.08818
208.0,0.0,0.0,0.848,0.08458
209.0,0.0,0.0,0.846,0.08557
210.0,0.0,0.0,0.852,0.08245
211.0,0.0,0.0,0.852,0.08276
212.0,0.0,0.0,0.836,0.09112
213.0,0.0,0.0,0.845,0.08608
214.0,0.0,0.0,0.844,0.08677
215.0,0.0,0.0,0.85,0.0833
216.0,0.0,0.0,0.846,0.08542
217.0,0.0,0.0,0.828,0.09493
218.0,0.0,0.0,0.853,0.08207
219.0,0.0,0.0,0.793,0.11286
220.0,0.0,0.0,0.792,0.11363
221.0,0.0,0.0,0.829,0.09655
222.0,0.0,0.0,0.869,0.07463
223.0,0.0,0.0,0.81,0.10638
224.0,0.0,0.0,0.721,0.14996
225.0,0.0,0.0,0.793,0.11452
226.0,0.0,0.0,0.776,0.1233
227.0,0.0,0.0,0.804,0.10943
228.0,0.0,0.0,0.803,0.10945
229.0,0.0,0.0,0.801,0.11012
230.0,0.0,0.0,0.84,0.09058
231.0,0.0,0.0,0.771,0.12597
232.0,0.0,0.0,0.802,0.11028
233.0,0.0,0.0,0.82,0.09957
234.0,0.0,0.0,0.819,0.1006
235.0,0.0,0.0,0.836,0.09112
236.0,0.0,0.0,0.827,0.09606
237.0,0.0,0.0,0.826,0.09666
238.0,0.0,0.0,0.805,0.10751
239.0,0.0,0.0,0.789,0.11525
240.0,0.0,0.0,0.781,0.11976
241.0,0.0,0.0,0.781,0.11971
242.0,0.0,0.0,0.794,0.11298
243.0,0.0,0.0,0.771,0.12571
244.0,0.0,0.0,0.785,0.11797
245.0,0.0,0.0,0.769,0.12604
246.0,0.0,0.0,0.774,0.12384
247.0,0.0,0.0,0.781,0.11969
248.0,0.0,0.0,0.784,0.11834
249.0,0.0,0.0,0.783,0.11899
250.0,0.0,0.0,0.784,0.11769
251.0,0.0,0.0,0.788,0.11596
252.0,0.0,0.0,0.775,0.12286
253.0,0.0,0.0,0.795,0.11171
254.0,0.0,0.0,0.792,0.11385
255.0,0.0,0.0,0.774,0.12284
256.0,0.0,0.0,0.788,0.11577
257.0,0.0,0.0,0.798,0.11017
258.0,0.0,0.0,0.785,0.11709
259.0,0.0,0.0,0.799,0.1096
260.0,0.0,0.0,0.778,0.12072
261.0,0.0,0.0,0.802,0.10823
262.0,0.0,0.0,0.797,0.11093
263.0,0.0,0.0,0.792,0.11391
264.0,0.0,0.0,0.79,0.11455
265.0,0.0,0.0,0.799,0.11011
266.0,0.0,0.0,0.791,0.11431
267.0,0.0,0.0,0.797,0.11109
268.0,0.0,0.0,0.772,0.12389
269.0,0.0,0.0,0.769,0.12536
270.0,0.0,0.0,0.778,0.12075
271.0,0.0,0.0,0.783,0.11831
272.0,0.0,0.0,0.788,0.11578
273.0,0.0,0.0,0.791,0.11403
274.0,0.0,0.0,0.784,0.11788
275.0,0.0,0.0,0.774,0.1232
276.0,0.0,0.0,0.788,0.11596
277.0,0.0,0.0,0.804,0.10703
278.0,0.0,0.0,0.784,0.11852
279.0,0.0,0.0,0.799,0.1099
280.0,0.0,0.0,0.796,0.11132
281.0,0.0,0.0,0.665,0.19057
282.0,0.0,0.0,0.726,0.14855
283.0,0.0,0.0,0.756,0.13309
284.0,0.0,0.0,0.787,0.119
285.0,0.0,0.0,0.8,0.11213
286.0,0.0,0.0,0.824,0.09836
287.0,0.0,0.0,0.824,0.09849
288.0,0.0,0.0,0.812,0.1047
289.0,0.0,0.0,0.82,0.10039
290.0,0.0,0.0,0.817,0.10241
291.0,0.0,0.0,0.835,0.09279
292.0,0.0,0.0,0.817,0.10262
293.0,0.0,0.0,0.833,0.09374
294.0,0.0,0.0,0.817,0.1023
295.0,0.0,0.0,0.83,0.09553
296.0,0.0,0.0,0.801,0.11054
297.0,0.0,0.0,0.824,0.0987
298.0,0.0,0.0,0.8,0.11078
299.0,0.0,0.0,0.83,0.09578
300.0,0.0,0.0,0.819,0.10155
301.0,0.0,0.0,0.819,0.10132
302.0,0.0,0.0,0.823,0.09958
303.0,0.0,0.0,0.83,0.0953
304.0,0.0,0.0,0.488,0.28543
305.0,0.0,0.0,0.855,0.08157
306.0,0.0,0.0,0.753,0.13568
307.0,0.0,0.0,0.806,0.10893
308.0,0.0,0.0,0.823,0.0987
309.0,0.0,0.0,0.814,0.10359
310.0,0.0,0.0,0.813,0.10505
311.0,0.0,0.0,0.828,0.09647
312.0,0.0,0.0,0.85,0.08435
313.0,0.0,0.0,0.847,0.08529
314.0,0.0,0.0,0.842,0.08953
315.0,0.0,0.0,0.833,0.09338
316.0,0.0,0.0,0.831,0.09523
317.0,0.0,0.0,0.838,0.09077
318.0,0.0,0.0,0.836,0.09245
