time,small,large,probability,intensity,dissimilarity
0.0,1.0,0.0,0.375,0.5399,0.71636754
1.0,0.0,0.0,0.3779999911785126,0.45346,0.39122567
2.0,0.0,0.0,0.3860000073909759,0.44883,0.3900186
3.0,0.0,0.0,0.3770000040531158,0.44896,0.34991145
4.0,0.0,0.0,0.3420000076293945,0.48986,0.53366846
5.0,1.0,0.0,0.3630000054836273,0.49767,0.53562677
6.0,1.0,0.0,0.3569999933242798,0.49241,0.52106345
7.0,1.0,0.0,0.3619999885559082,0.47834,0.4545026
8.0,0.0,1.0,0.3429999947547912,0.5106,0.617032
9.0,0.0,0.0,0.4589999914169311,0.38078,0.2246875
10.0,0.0,0.0,0.4390000104904175,0.40449,0.29491046
11.0,0.0,0.0,0.4020000100135803,0.42356,0.24510215
12.0,0.0,0.0,0.4120000004768371,0.41741,0.23939244
13.0,0.0,0.0,0.4600000083446502,0.38283,0.24075334
14.0,0.0,0.0,0.4749999940395355,0.36462,0.21659026
15.0,0.0,0.0,0.5049999952316284,0.34075,0.2796879
16.0,0.0,0.0,0.4469999969005584,0.39231,0.23292606
17.0,0.0,0.0,0.4690000116825104,0.3666,0.18726476
18.0,0.0,0.0,0.4740000069141388,0.37032,0.24498458
19.0,0.0,0.0,0.4819999933242798,0.35912,0.22813879
20.0,0.0,0.0,0.460999995470047,0.37782,0.20986597
21.0,0.0,0.0,0.4410000145435333,0.3837,0.114214666
22.0,0.0,0.0,0.4399999976158142,0.38962,0.15907064
23.0,0.0,0.0,0.4629999995231628,0.36371,0.1470852
24.0,0.0,0.0,0.5260000228881836,0.32564,0.3455307
25.0,0.0,0.0,0.5389999747276306,0.32063,0.39008608
26.0,1.0,0.0,0.503000020980835,0.49152,0.60750866
27.0,0.0,0.0,0.7329999804496765,0.16501,1.2493982
28.0,0.0,0.0,0.5099999904632568,0.32515,0.31719562
29.0,0.0,0.0,0.6790000200271606,0.19716,1.0530736
30.0,0.0,0.0,0.4769999980926513,0.35489,0.21710412
31.0,0.0,0.0,0.5799999833106995,0.26531,0.6467095
32.0,1.0,0.0,0.4399999976158142,0.40153,0.21728767
33.0,1.0,0.0,0.5320000052452087,0.49174,0.6704517
34.0,1.0,0.0,0.5389999747276306,0.4689,0.60183895
35.0,1.0,0.0,0.531000018119812,0.44944,0.5295336
36.0,1.0,0.0,0.5329999923706055,0.46441,0.5725964
37.0,1.0,0.0,0.5080000162124634,0.45072,0.47388455
38.0,1.0,0.0,0.5080000162124634,0.45224,0.48275784
39.0,1.0,0.0,0.5220000147819519,0.45674,0.52776957
40.0,1.0,0.0,0.4460000097751617,0.42225,0.26514426
41.0,1.0,0.0,0.531000018119812,0.50967,0.75566036
42.0,1.0,0.0,0.4679999947547912,0.52412,0.7064691
43.0,1.0,0.0,0.4900000095367431,0.48881,0.56863636
44.0,1.0,0.0,0.4720000028610229,0.38627,0.36945263
45.0,0.0,0.0,0.4399999976158142,0.33984,0.5041856
46.0,0.0,0.0,0.4469999969005584,0.33265,0.56612664
47.0,0.0,0.0,0.4629999995231628,0.32186,0.60360795
48.0,0.0,0.0,0.4830000102519989,0.31043,0.62766886
49.0,0.0,0.0,0.4769999980926513,0.31377,0.6248556
50.0,0.0,0.0,0.4709999859333038,0.31894,0.581936
51.0,0.0,0.0,0.5070000290870667,0.29345,0.72067773
52.0,0.0,0.0,0.5329999923706055,0.2758,0.8145343
53.0,0.0,0.0,0.5929999947547913,0.2355,1.0706941
54.0,0.0,0.0,0.6179999709129333,0.22164,1.1237785
55.0,0.0,0.0,0.675000011920929,0.18544,1.3859289
56.0,0.0,0.0,0.6660000085830688,0.19345,1.2675065
57.0,0.0,0.0,0.6579999923706055,0.19676,1.2810833
58.0,0.0,0.0,0.6570000052452087,0.19716,1.2778769
59.0,0.0,0.0,0.6740000247955322,0.18523,1.398567
60.0,0.0,0.0,0.6830000281333923,0.181,1.4047598
61.0,0.0,0.0,0.6420000195503235,0.20481,1.2736135
62.0,0.0,0.0,0.675000011920929,0.18569,1.3779385
63.0,0.0,0.0,0.6790000200271606,0.18244,1.4146616
64.0,0.0,0.0,0.6759999990463257,0.18671,1.3265527
65.0,0.0,0.0,0.6600000262260437,0.19567,1.2864742
66.0,0.0,0.0,0.6669999957084656,0.19237,1.2786211
67.0,0.0,0.0,0.6700000166893005,0.19045,1.2952749
68.0,0.0,0.0,0.6430000066757202,0.20725,1.1868951
69.0,0.0,0.0,0.6819999814033508,0.1821,1.3744922
70.0,0.0,0.0,0.6610000133514404,0.19524,1.2875705
71.0,0.0,0.0,0.652999997138977,0.20133,1.2170473
72.0,0.0,0.0,0.6600000262260437,0.19567,1.2912375
73.0,0.0,0.0,0.6800000071525574,0.18381,1.3564923
74.0,0.0,0.0,0.6899999976158142,0.17811,1.3846656
75.0,0.0,0.0,0.6990000009536743,0.17074,1.4966272
76.0,0.0,0.0,0.6790000200271606,0.18322,1.3979322
77.0,0.0,0.0,0.6470000147819519,0.20093,1.3232862
78.0,0.0,0.0,0.6159999966621399,0.21676,1.2894963
79.0,0.0,0.0,0.6349999904632568,0.20872,1.258945
80.0,0.0,0.0,0.6330000162124634,0.20953,1.2648549
81.0,0.0,0.0,0.6679999828338623,0.18881,1.3884121
82.0,0.0,0.0,0.6470000147819519,0.20368,1.2325232
83.0,0.0,0.0,0.6600000262260437,0.19547,1.2903845
84.0,0.0,0.0,0.6549999713897705,0.2001,1.2319874
85.0,0.0,0.0,0.6959999799728394,0.17466,1.4109441
86.0,0.0,0.0,0.675000011920929,0.18688,1.3411993
87.0,0.0,0.0,0.6570000052452087,0.19616,1.318051
88.0,0.0,0.0,0.625,0.21767,1.143356
89.0,0.0,0.0,0.6439999938011169,0.20466,1.2435104
90.0,0.0,0.0,0.640999972820282,0.20781,1.1983149
91.0,0.0,0.0,0.656000018119812,0.19722,1.293948
92.0,0.0,0.0,0.6679999828338623,0.19314,1.2471279
93.0,0.0,0.0,0.6309999823570251,0.21307,1.1848623
94.0,0.0,0.0,0.6259999871253967,0.21557,1.1759768
95.0,0.0,0.0,0.6470000147819519,0.20318,1.2518797
96.0,0.0,0.0,0.6389999985694885,0.20803,1.2195663
97.0,0.0,0.0,0.6919999718666077,0.17629,1.4222574
98.0,0.0,0.0,0.6729999780654907,0.19023,1.2640177
99.0,0.0,0.0,0.6650000214576721,0.19374,1.2742182
100.0,0.0,0.0,0.625,0.22022,1.0693499
101.0,0.0,0.0,0.6320000290870667,0.21412,1.1465994
102.0,0.0,0.0,0.6110000014305115,0.22784,1.0532534
103.0,0.0,0.0,0.6110000014305115,0.22663,1.0834032
104.0,0.0,0.0,0.6610000133514404,0.19508,1.2843468
105.0,0.0,0.0,0.5630000233650208,0.25463,0.96652335
106.0,0.0,0.0,0.5550000071525574,0.26028,0.9255677
