time,small,large,probability,intensity
3.0,1.0,0.0,0.532,0.39064
4.0,1.0,0.0,0.537,0.38343
5.0,1.0,0.0,0.545,0.38023
6.0,1.0,0.0,0.538,0.37731
7.0,1.0,0.0,0.546,0.37867
8.0,1.0,0.0,0.536,0.37324
9.0,1.0,0.0,0.552,0.37784
10.0,1.0,0.0,0.553,0.37141
11.0,1.0,0.0,0.559,0.37448
12.0,1.0,0.0,0.56,0.37417
13.0,1.0,0.0,0.561,0.3694
14.0,1.0,0.0,0.551,0.36693
15.0,1.0,0.0,0.557,0.37104
16.0,1.0,0.0,0.56,0.37418
17.0,1.0,0.0,0.554,0.36606
18.0,1.0,0.0,0.551,0.36686
19.0,1.0,0.0,0.552,0.36995
20.0,1.0,0.0,0.551,0.37079
21.0,1.0,0.0,0.546,0.36691
22.0,1.0,0.0,0.543,0.36808
23.0,1.0,0.0,0.548,0.36337
24.0,1.0,0.0,0.544,0.36588
25.0,1.0,0.0,0.544,0.36303
26.0,1.0,0.0,0.542,0.36071
27.0,1.0,0.0,0.544,0.36046
28.0,1.0,0.0,0.539,0.36529
29.0,1.0,0.0,0.539,0.36452
30.0,1.0,0.0,0.531,0.37656
31.0,1.0,0.0,0.535,0.37463
32.0,1.0,0.0,0.534,0.38147
33.0,1.0,0.0,0.531,0.37673
34.0,1.0,0.0,0.531,0.37737
35.0,1.0,0.0,0.529,0.37199
36.0,1.0,0.0,0.52,0.37717
37.0,1.0,0.0,0.533,0.38528
38.0,1.0,0.0,0.524,0.3895
39.0,1.0,0.0,0.535,0.38619
40.0,1.0,0.0,0.528,0.37941
41.0,1.0,0.0,0.556,0.38246
42.0,1.0,0.0,0.554,0.37721
43.0,1.0,0.0,0.559,0.38657
44.0,1.0,0.0,0.563,0.38794
45.0,1.0,0.0,0.559,0.38659
46.0,1.0,0.0,0.555,0.38148
47.0,1.0,0.0,0.558,0.38898
48.0,1.0,0.0,0.571,0.38523
49.0,1.0,0.0,0.573,0.38908
50.0,1.0,0.0,0.567,0.38823
51.0,1.0,0.0,0.566,0.38303
52.0,1.0,0.0,0.561,0.37753
53.0,1.0,0.0,0.568,0.3813
54.0,1.0,0.0,0.564,0.38084
55.0,1.0,0.0,0.561,0.37835
56.0,1.0,0.0,0.556,0.37453
57.0,1.0,0.0,0.562,0.37731
58.0,1.0,0.0,0.548,0.3767
59.0,1.0,0.0,0.555,0.37032
60.0,1.0,0.0,0.549,0.36837
61.0,1.0,0.0,0.549,0.36679
62.0,1.0,0.0,0.551,0.37045
63.0,1.0,0.0,0.552,0.36486
64.0,1.0,0.0,0.547,0.37301
65.0,1.0,0.0,0.545,0.36299
66.0,1.0,0.0,0.54,0.3611
67.0,1.0,0.0,0.541,0.36202
68.0,1.0,0.0,0.541,0.35966
69.0,1.0,0.0,0.549,0.36632
70.0,1.0,0.0,0.546,0.36818
71.0,1.0,0.0,0.548,0.36413
72.0,1.0,0.0,0.536,0.36883
73.0,1.0,0.0,0.543,0.36616
74.0,1.0,0.0,0.536,0.37161
75.0,1.0,0.0,0.531,0.36192
76.0,1.0,0.0,0.522,0.3625
77.0,1.0,0.0,0.523,0.3667
78.0,1.0,0.0,0.514,0.36901
79.0,1.0,0.0,0.529,0.36749
80.0,1.0,0.0,0.53,0.36989
81.0,1.0,0.0,0.53,0.36829
82.0,1.0,0.0,0.526,0.36825
83.0,1.0,0.0,0.527,0.36983
84.0,1.0,0.0,0.525,0.37743
85.0,1.0,0.0,0.531,0.37477
86.0,1.0,0.0,0.523,0.37757
87.0,1.0,0.0,0.532,0.37474
88.0,1.0,0.0,0.521,0.37299
89.0,1.0,0.0,0.533,0.37613
90.0,1.0,0.0,0.53,0.37242
91.0,1.0,0.0,0.53,0.37134
92.0,1.0,0.0,0.532,0.3767
93.0,1.0,0.0,0.535,0.37618
94.0,1.0,0.0,0.527,0.36962
95.0,1.0,0.0,0.535,0.37277
96.0,1.0,0.0,0.532,0.3753
97.0,1.0,0.0,0.54,0.37066
98.0,1.0,0.0,0.529,0.37144
99.0,1.0,0.0,0.537,0.37228
100.0,1.0,0.0,0.526,0.37787
101.0,1.0,0.0,0.54,0.36793
102.0,1.0,0.0,0.523,0.37345
103.0,1.0,0.0,0.54,0.37112
104.0,1.0,0.0,0.536,0.37448
105.0,1.0,0.0,0.532,0.37022
106.0,1.0,0.0,0.523,0.38011
107.0,1.0,0.0,0.544,0.37748
108.0,1.0,0.0,0.537,0.37087
109.0,1.0,0.0,0.541,0.37191
110.0,1.0,0.0,0.536,0.37059
111.0,1.0,0.0,0.543,0.36896
112.0,1.0,0.0,0.537,0.3624
113.0,1.0,0.0,0.536,0.36995
114.0,1.0,0.0,0.537,0.37132
115.0,1.0,0.0,0.545,0.37122
116.0,1.0,0.0,0.529,0.37122
117.0,1.0,0.0,0.537,0.37324
118.0,1.0,0.0,0.539,0.36787
119.0,1.0,0.0,0.547,0.36797
120.0,1.0,0.0,0.528,0.37011
121.0,1.0,0.0,0.533,0.37554
122.0,1.0,0.0,0.521,0.38152
123.0,1.0,0.0,0.525,0.3862
124.0,1.0,0.0,0.52,0.38889
125.0,1.0,0.0,0.524,0.38742
126.0,1.0,0.0,0.516,0.39774
127.0,1.0,0.0,0.513,0.39639
128.0,1.0,0.0,0.497,0.40358
129.0,1.0,0.0,0.495,0.42138
130.0,1.0,0.0,0.489,0.42951
131.0,1.0,0.0,0.484,0.42648
132.0,1.0,0.0,0.485,0.42875
133.0,1.0,0.0,0.49,0.42769
134.0,1.0,0.0,0.47,0.43117
135.0,1.0,0.0,0.447,0.44896
136.0,1.0,0.0,0.433,0.45578
137.0,1.0,0.0,0.422,0.45948
138.0,1.0,0.0,0.419,0.47353
139.0,1.0,0.0,0.419,0.47617
140.0,1.0,0.0,0.42,0.46484
141.0,1.0,0.0,0.43,0.46733
142.0,1.0,0.0,0.411,0.47471
143.0,1.0,0.0,0.428,0.47053
144.0,1.0,0.0,0.428,0.46924
145.0,1.0,0.0,0.442,0.46405
146.0,1.0,0.0,0.431,0.4677
147.0,1.0,0.0,0.43,0.46878
148.0,1.0,0.0,0.441,0.46305
149.0,1.0,0.0,0.451,0.4471
150.0,1.0,0.0,0.452,0.44314
151.0,1.0,0.0,0.446,0.4528
152.0,1.0,0.0,0.456,0.45177
153.0,1.0,0.0,0.454,0.45471
154.0,1.0,0.0,0.462,0.45611
155.0,1.0,0.0,0.466,0.46166
156.0,1.0,0.0,0.489,0.44526
157.0,1.0,0.0,0.518,0.42883
158.0,1.0,0.0,0.521,0.42679
159.0,1.0,0.0,0.506,0.43315
160.0,1.0,0.0,0.506,0.43361
161.0,1.0,0.0,0.506,0.43937
162.0,1.0,0.0,0.509,0.44135
163.0,1.0,0.0,0.487,0.44922
164.0,1.0,0.0,0.481,0.45062
165.0,1.0,0.0,0.472,0.45266
166.0,1.0,0.0,0.48,0.4536
167.0,1.0,0.0,0.483,0.44722
168.0,1.0,0.0,0.507,0.42926
169.0,1.0,0.0,0.505,0.43309
170.0,1.0,0.0,0.519,0.4243
171.0,1.0,0.0,0.523,0.41569
172.0,1.0,0.0,0.509,0.41154
173.0,1.0,0.0,0.513,0.40129
174.0,1.0,0.0,0.523,0.39608
175.0,1.0,0.0,0.529,0.39791
176.0,1.0,0.0,0.523,0.39256
177.0,1.0,0.0,0.54,0.39056
178.0,1.0,0.0,0.519,0.3947
179.0,1.0,0.0,0.52,0.39
180.0,1.0,0.0,0.513,0.40006
181.0,1.0,0.0,0.513,0.41052
182.0,1.0,0.0,0.519,0.40511
183.0,1.0,0.0,0.505,0.41554
184.0,1.0,0.0,0.492,0.42573
185.0,1.0,0.0,0.496,0.42099
186.0,1.0,0.0,0.5,0.42033
187.0,1.0,0.0,0.493,0.42737
188.0,1.0,0.0,0.477,0.44704
189.0,1.0,0.0,0.461,0.45561
190.0,1.0,0.0,0.453,0.45802
191.0,1.0,0.0,0.441,0.46675
192.0,1.0,0.0,0.421,0.47313
193.0,1.0,0.0,0.425,0.46744
194.0,1.0,0.0,0.438,0.4616
195.0,1.0,0.0,0.438,0.45547
196.0,1.0,0.0,0.439,0.45825
197.0,1.0,0.0,0.433,0.46293
198.0,1.0,0.0,0.441,0.46481
199.0,1.0,0.0,0.443,0.45692
200.0,1.0,0.0,0.485,0.4403
201.0,1.0,0.0,0.502,0.43719
202.0,1.0,0.0,0.501,0.43293
203.0,1.0,0.0,0.513,0.42731
204.0,1.0,0.0,0.543,0.41604
205.0,1.0,0.0,0.532,0.41384
206.0,1.0,0.0,0.531,0.41173
207.0,1.0,0.0,0.534,0.4137
208.0,1.0,0.0,0.519,0.41723
209.0,1.0,0.0,0.534,0.40705
210.0,1.0,0.0,0.527,0.40968
211.0,1.0,0.0,0.549,0.39613
212.0,1.0,0.0,0.537,0.3882
213.0,1.0,0.0,0.555,0.38596
214.0,1.0,0.0,0.538,0.38414
215.0,1.0,0.0,0.535,0.38595
216.0,1.0,0.0,0.556,0.38825
217.0,1.0,0.0,0.554,0.38279
218.0,1.0,0.0,0.559,0.38885
219.0,1.0,0.0,0.556,0.37844
220.0,1.0,0.0,0.56,0.38594
221.0,1.0,0.0,0.556,0.38334
222.0,1.0,0.0,0.548,0.38756
223.0,1.0,0.0,0.549,0.38597
224.0,1.0,0.0,0.542,0.38391
225.0,1.0,0.0,0.537,0.38571
226.0,1.0,0.0,0.532,0.38394
227.0,1.0,0.0,0.54,0.38457
228.0,1.0,0.0,0.541,0.38834
