time,small,large,probability,intensity
0.0,0.0,0.0,0.76,0.13079
1.0,0.0,0.0,0.772,0.1249
2.0,0.0,0.0,0.76,0.13069
3.0,0.0,0.0,0.774,0.12405
4.0,0.0,0.0,0.76,0.13126
5.0,0.0,0.0,0.763,0.1296
6.0,0.0,0.0,0.763,0.12951
7.0,0.0,0.0,0.758,0.13205
8.0,0.0,0.0,0.758,0.13194
9.0,0.0,0.0,0.756,0.13279
10.0,0.0,0.0,0.758,0.13268
11.0,0.0,0.0,0.749,0.13653
12.0,0.0,0.0,0.774,0.12436
13.0,0.0,0.0,0.753,0.1343
14.0,0.0,0.0,0.76,0.13108
15.0,0.0,0.0,0.74,0.14114
16.0,0.0,0.0,0.752,0.13537
17.0,0.0,0.0,0.751,0.13551
18.0,0.0,0.0,0.747,0.13738
19.0,0.0,0.0,0.763,0.12939
20.0,0.0,0.0,0.757,0.13247
21.0,0.0,0.0,0.75,0.13661
22.0,0.0,0.0,0.773,0.12454
23.0,0.0,0.0,0.739,0.14191
24.0,0.0,0.0,0.768,0.12746
25.0,0.0,0.0,0.747,0.13778
26.0,0.0,0.0,0.747,0.13748
27.0,0.0,0.0,0.755,0.13308
28.0,0.0,0.0,0.757,0.13266
29.0,0.0,0.0,0.764,0.1288
30.0,0.0,0.0,0.757,0.13255
31.0,0.0,0.0,0.753,0.1347
32.0,0.0,0.0,0.747,0.13785
33.0,0.0,0.0,0.77,0.12602
34.0,0.0,0.0,0.766,0.12788
35.0,0.0,0.0,0.765,0.1289
36.0,0.0,0.0,0.752,0.13513
37.0,0.0,0.0,0.751,0.13588
38.0,0.0,0.0,0.752,0.13496
39.0,0.0,0.0,0.772,0.12527
40.0,0.0,0.0,0.756,0.13343
41.0,0.0,0.0,0.755,0.13382
42.0,0.0,0.0,0.753,0.1344
43.0,0.0,0.0,0.763,0.12964
44.0,0.0,0.0,0.769,0.12684
45.0,0.0,0.0,0.769,0.12691
46.0,0.0,0.0,0.744,0.13916
47.0,0.0,0.0,0.759,0.13134
48.0,0.0,0.0,0.776,0.12316
49.0,0.0,0.0,0.758,0.13223
50.0,0.0,0.0,0.733,0.14509
51.0,0.0,0.0,0.761,0.13052
52.0,0.0,0.0,0.76,0.13102
53.0,0.0,0.0,0.754,0.13445
54.0,0.0,0.0,0.771,0.12536
55.0,0.0,0.0,0.741,0.14054
56.0,0.0,0.0,0.755,0.13361
57.0,0.0,0.0,0.764,0.1294
58.0,0.0,0.0,0.744,0.13897
59.0,0.0,0.0,0.742,0.14047
60.0,0.0,0.0,0.768,0.12686
61.0,0.0,0.0,0.764,0.12948
62.0,0.0,0.0,0.775,0.12332
63.0,0.0,0.0,0.75,0.13626
64.0,0.0,0.0,0.751,0.13589
65.0,0.0,0.0,0.75,0.13623
