time,small,large,probability,intensity
0.0,1.0,0.0,0.559,0.36148
1.0,1.0,0.0,0.555,0.36405
2.0,1.0,0.0,0.553,0.36416
3.0,1.0,0.0,0.556,0.36444
4.0,1.0,0.0,0.554,0.36475
5.0,1.0,0.0,0.554,0.36515
6.0,1.0,0.0,0.561,0.36451
7.0,1.0,0.0,0.556,0.36667
8.0,1.0,0.0,0.555,0.36783
9.0,1.0,0.0,0.553,0.37017
10.0,1.0,0.0,0.554,0.37028
11.0,1.0,0.0,0.554,0.3695
12.0,1.0,0.0,0.546,0.37523
13.0,1.0,0.0,0.527,0.38271
14.0,1.0,0.0,0.519,0.39919
15.0,1.0,0.0,0.514,0.39587
16.0,1.0,0.0,0.5,0.3775
17.0,1.0,0.0,0.499,0.37977
18.0,1.0,0.0,0.486,0.38244
19.0,1.0,0.0,0.483,0.38188
20.0,1.0,0.0,0.478,0.38224
21.0,1.0,0.0,0.489,0.38132
22.0,1.0,0.0,0.511,0.37295
23.0,1.0,0.0,0.516,0.37268
24.0,1.0,0.0,0.519,0.37225
25.0,1.0,0.0,0.522,0.36977
26.0,1.0,0.0,0.525,0.36875
27.0,1.0,0.0,0.526,0.36718
28.0,1.0,0.0,0.538,0.36904
29.0,1.0,0.0,0.537,0.36768
30.0,1.0,0.0,0.539,0.36478
31.0,1.0,0.0,0.539,0.36514
32.0,1.0,0.0,0.545,0.36145
33.0,1.0,0.0,0.542,0.36183
34.0,1.0,0.0,0.545,0.36091
35.0,1.0,0.0,0.542,0.3613
36.0,1.0,0.0,0.544,0.36265
37.0,1.0,0.0,0.544,0.36058
38.0,1.0,0.0,0.548,0.35935
39.0,1.0,0.0,0.547,0.35863
40.0,1.0,0.0,0.548,0.35871
41.0,1.0,0.0,0.544,0.36035
42.0,1.0,0.0,0.548,0.35938
43.0,1.0,0.0,0.545,0.3595
44.0,1.0,0.0,0.55,0.35858
45.0,1.0,0.0,0.545,0.3603
46.0,1.0,0.0,0.548,0.36067
47.0,1.0,0.0,0.548,0.35987
48.0,1.0,0.0,0.509,0.37777
49.0,1.0,0.0,0.518,0.38982
50.0,1.0,0.0,0.509,0.3982
51.0,1.0,0.0,0.507,0.40088
52.0,1.0,0.0,0.506,0.40286
53.0,1.0,0.0,0.496,0.40357
54.0,1.0,0.0,0.499,0.40292
55.0,1.0,0.0,0.498,0.40524
56.0,1.0,0.0,0.493,0.37701
57.0,1.0,0.0,0.506,0.37056
58.0,1.0,0.0,0.509,0.36831
59.0,1.0,0.0,0.509,0.37054
60.0,1.0,0.0,0.522,0.37102
61.0,1.0,0.0,0.529,0.36421
62.0,1.0,0.0,0.532,0.36457
63.0,1.0,0.0,0.535,0.36388
64.0,1.0,0.0,0.533,0.36344
65.0,1.0,0.0,0.533,0.36138
66.0,1.0,0.0,0.534,0.36217
67.0,1.0,0.0,0.533,0.36194
68.0,1.0,0.0,0.537,0.35995
69.0,1.0,0.0,0.546,0.36131
70.0,1.0,0.0,0.538,0.36527
71.0,1.0,0.0,0.543,0.36283
72.0,1.0,0.0,0.517,0.37856
73.0,1.0,0.0,0.524,0.38931
74.0,1.0,0.0,0.506,0.37303
75.0,1.0,0.0,0.503,0.37327
76.0,1.0,0.0,0.498,0.37518
77.0,1.0,0.0,0.494,0.37646
78.0,1.0,0.0,0.495,0.37805
79.0,1.0,0.0,0.489,0.38156
80.0,1.0,0.0,0.49,0.37916
81.0,1.0,0.0,0.488,0.37934
82.0,1.0,0.0,0.493,0.37701
83.0,1.0,0.0,0.487,0.37726
84.0,1.0,0.0,0.508,0.37119
85.0,1.0,0.0,0.517,0.36774
86.0,1.0,0.0,0.519,0.36794
87.0,1.0,0.0,0.524,0.36591
88.0,1.0,0.0,0.525,0.36368
89.0,1.0,0.0,0.51,0.37023
90.0,1.0,0.0,0.505,0.37532
91.0,1.0,0.0,0.506,0.37501
92.0,1.0,0.0,0.504,0.38158
93.0,1.0,0.0,0.503,0.38331
94.0,1.0,0.0,0.503,0.38339
95.0,1.0,0.0,0.495,0.38623
96.0,1.0,0.0,0.482,0.38535
97.0,1.0,0.0,0.492,0.37995
98.0,1.0,0.0,0.491,0.38377
99.0,1.0,0.0,0.497,0.38153
100.0,1.0,0.0,0.502,0.38384
101.0,1.0,0.0,0.501,0.38758
102.0,1.0,0.0,0.507,0.38072
103.0,1.0,0.0,0.503,0.38168
104.0,1.0,0.0,0.508,0.38263
105.0,1.0,0.0,0.511,0.3782
106.0,1.0,0.0,0.511,0.37777
107.0,1.0,0.0,0.507,0.38004
108.0,1.0,0.0,0.518,0.37892
109.0,1.0,0.0,0.509,0.38338
110.0,1.0,0.0,0.519,0.37527
111.0,1.0,0.0,0.519,0.37437
112.0,1.0,0.0,0.536,0.36755
113.0,1.0,0.0,0.53,0.37555
114.0,1.0,0.0,0.539,0.36831
115.0,1.0,0.0,0.548,0.36653
116.0,1.0,0.0,0.546,0.36607
117.0,1.0,0.0,0.546,0.36704
118.0,1.0,0.0,0.551,0.36295
119.0,1.0,0.0,0.538,0.36842
120.0,1.0,0.0,0.521,0.3787
121.0,1.0,0.0,0.53,0.38362
