time,small,large,probability,intensity
0.0,0.0,0.0,0.381,0.4457
1.0,0.0,0.0,0.393,0.42443
2.0,0.0,0.0,0.397,0.41767
3.0,0.0,0.0,0.39,0.43226
4.0,0.0,0.0,0.395,0.4095
5.0,0.0,0.0,0.394,0.41133
6.0,1.0,0.0,0.435,0.38295
7.0,0.0,0.0,0.393,0.42822
8.0,0.0,0.0,0.385,0.42541
9.0,0.0,0.0,0.391,0.42718
10.0,0.0,0.0,0.381,0.43044
11.0,0.0,0.0,0.379,0.43767
12.0,0.0,0.0,0.388,0.43293
13.0,0.0,0.0,0.388,0.4229
14.0,1.0,0.0,0.401,0.40492
15.0,0.0,0.0,0.393,0.41523
16.0,1.0,0.0,0.409,0.38783
17.0,1.0,0.0,0.422,0.37897
18.0,1.0,0.0,0.449,0.36003
19.0,1.0,0.0,0.434,0.36984
20.0,1.0,0.0,0.427,0.38032
21.0,1.0,0.0,0.438,0.36603
22.0,1.0,0.0,0.409,0.39265
23.0,1.0,0.0,0.37,0.47958
24.0,1.0,0.0,0.39,0.47266
25.0,0.0,0.0,0.382,0.45138
26.0,0.0,0.0,0.369,0.47122
27.0,0.0,0.0,0.367,0.46926
28.0,0.0,0.0,0.365,0.47201
29.0,0.0,0.0,0.373,0.47327
30.0,0.0,0.0,0.363,0.47728
31.0,0.0,0.0,0.369,0.45879
32.0,0.0,0.0,0.387,0.43127
33.0,0.0,0.0,0.376,0.43754
34.0,0.0,0.0,0.385,0.42409
35.0,1.0,0.0,0.401,0.41377
36.0,0.0,0.0,0.384,0.4256
37.0,1.0,0.0,0.413,0.40859
38.0,1.0,0.0,0.421,0.40289
39.0,0.0,0.0,0.395,0.42245
40.0,0.0,0.0,0.393,0.43683
41.0,0.0,0.0,0.383,0.43392
42.0,0.0,0.0,0.376,0.43783
43.0,1.0,0.0,0.399,0.41683
44.0,1.0,0.0,0.453,0.45413
45.0,0.0,0.0,0.451,0.38261
46.0,1.0,0.0,0.454,0.43301
47.0,1.0,0.0,0.409,0.47518
48.0,0.0,0.0,0.383,0.46679
49.0,0.0,0.0,0.361,0.4814
50.0,0.0,0.0,0.367,0.48167
51.0,0.0,0.0,0.346,0.49763
52.0,0.0,0.0,0.362,0.48142
53.0,0.0,0.0,0.38,0.45873
54.0,0.0,0.0,0.445,0.3929
55.0,0.0,0.0,0.396,0.42134
56.0,0.0,0.0,0.414,0.39449
57.0,0.0,0.0,0.414,0.39112
