time,small,large,probability,intensity,dissimilarity
0.0,0.0,0.0,0.8420000076293945,0.10029,0.17694084
1.0,0.0,0.0,0.8519999980926514,0.09398,0.14957513
2.0,0.0,0.0,0.8429999947547913,0.09977,0.18316358
3.0,0.0,0.0,0.8560000061988831,0.0909,0.16140968
4.0,0.0,0.0,0.8529999852180481,0.09384,0.1414759
5.0,0.0,0.0,0.8600000143051147,0.08889,0.16109017
6.0,0.0,0.0,0.8529999852180481,0.093,0.17941438
7.0,0.0,0.0,0.8550000190734863,0.09202,0.15495381
8.0,0.0,0.0,0.8510000109672546,0.09423,0.18424816
9.0,0.0,0.0,0.8519999980926514,0.09303,0.18426915
10.0,0.0,0.0,0.8610000014305115,0.08752,0.18452182
11.0,0.0,0.0,0.8600000143051147,0.08779,0.19085208
12.0,0.0,0.0,0.8569999933242798,0.0897,0.21361673
13.0,0.0,0.0,0.8610000014305115,0.08747,0.19281526
14.0,0.0,0.0,0.8640000224113464,0.0857,0.1944548
15.0,0.0,0.0,0.8679999709129333,0.08269,0.23000462
16.0,0.0,0.0,0.8669999837875366,0.08347,0.19730628
17.0,0.0,0.0,0.871999979019165,0.08008,0.22932264
18.0,0.0,0.0,0.8740000128746033,0.07873,0.23755454
19.0,0.0,0.0,0.8669999837875366,0.08359,0.19192167
20.0,0.0,0.0,0.8640000224113464,0.0854,0.18963583
21.0,0.0,0.0,0.8679999709129333,0.08342,0.18883155
22.0,0.0,0.0,0.8669999837875366,0.08416,0.18065956
23.0,0.0,0.0,0.8709999918937683,0.08133,0.20708677
24.0,0.0,0.0,0.8579999804496765,0.09002,0.15905577
25.0,0.0,0.0,0.8640000224113464,0.08584,0.17193983
26.0,0.0,0.0,0.8579999804496765,0.0895,0.19335389
27.0,0.0,0.0,0.8610000014305115,0.08747,0.18292361
28.0,0.0,0.0,0.8650000095367432,0.0847,0.21686596
29.0,0.0,0.0,0.8579999804496765,0.09019,0.15927342
30.0,0.0,0.0,0.8619999885559082,0.08764,0.14190352
31.0,0.0,0.0,0.8510000109672546,0.09406,0.17066336
32.0,0.0,0.0,0.8569999933242798,0.09016,0.1797424
33.0,0.0,0.0,0.8619999885559082,0.08677,0.18459755
34.0,0.0,0.0,0.8550000190734863,0.09127,0.18511984
35.0,0.0,0.0,0.8600000143051147,0.08881,0.16145751
36.0,0.0,0.0,0.8650000095367432,0.08528,0.18661368
37.0,0.0,0.0,0.8600000143051147,0.08793,0.19970746
38.0,0.0,0.0,0.8529999852180481,0.09286,0.1786009
39.0,0.0,0.0,0.8550000190734863,0.09108,0.20205045
40.0,0.0,0.0,0.8600000143051147,0.08875,0.16748106
41.0,0.0,0.0,0.8510000109672546,0.09343,0.21091604
42.0,0.0,0.0,0.8529999852180481,0.09236,0.19103661
43.0,0.0,0.0,0.8500000238418579,0.09395,0.20948932
44.0,0.0,0.0,0.8519999980926514,0.09424,0.15836205
45.0,0.0,0.0,0.8569999933242798,0.09011,0.17404631
46.0,0.0,0.0,0.8529999852180481,0.09252,0.19117914
47.0,0.0,0.0,0.8619999885559082,0.08682,0.19365862
48.0,0.0,0.0,0.8659999966621399,0.08385,0.24101481
49.0,0.0,0.0,0.8550000190734863,0.09045,0.23944251
50.0,0.0,0.0,0.8550000190734863,0.09075,0.20875101
51.0,0.0,0.0,0.8579999804496765,0.08848,0.23089178
