time,small,large,probability,intensity,dissimilarity
0.0,0.0,0.0,0.8420000076293945,0.09101,0.092314966
1.0,0.0,0.0,0.8299999833106995,0.09817,0.11797767
2.0,0.0,0.0,0.828000009059906,0.09961,0.12141427
3.0,0.0,0.0,0.8349999785423279,0.09484,0.11932153
4.0,0.0,0.0,0.8399999737739563,0.09217,0.078345165
5.0,0.0,0.0,0.8550000190734863,0.08299,0.16656803
6.0,0.0,0.0,0.8500000238418579,0.08625,0.098984994
7.0,0.0,0.0,0.8360000252723694,0.09386,0.12313433
8.0,0.0,0.0,0.8379999995231628,0.09343,0.07217989
9.0,0.0,0.0,0.8309999704360962,0.09781,0.106767364
10.0,0.0,0.0,0.8199999928474426,0.10392,0.16129619
11.0,0.0,0.0,0.8410000205039978,0.09123,0.10947188
12.0,0.0,0.0,0.8379999995231628,0.09331,0.099216595
13.0,0.0,0.0,0.8420000076293945,0.09121,0.081515566
14.0,0.0,0.0,0.8420000076293945,0.09075,0.117037565
15.0,0.0,0.0,0.8479999899864197,0.08799,0.07414884
16.0,0.0,0.0,0.8259999752044678,0.10017,0.13507915
17.0,0.0,0.0,0.8299999833106995,0.09764,0.12661064
18.0,0.0,0.0,0.8320000171661377,0.09585,0.150265
19.0,0.0,0.0,0.8399999737739563,0.09147,0.118656695
20.0,0.0,0.0,0.8309999704360962,0.09733,0.11049288
21.0,0.0,0.0,0.8309999704360962,0.09719,0.10657756
22.0,0.0,0.0,0.8299999833106995,0.09785,0.12390685
23.0,0.0,0.0,0.8339999914169312,0.09608,0.0922319
24.0,0.0,0.0,0.8399999737739563,0.09218,0.08039894
25.0,0.0,0.0,0.8259999752044678,0.10006,0.13319127
26.0,0.0,0.0,0.8450000286102295,0.0889,0.095483534
27.0,0.0,0.0,0.8289999961853027,0.09798,0.14844076
28.0,0.0,0.0,0.8429999947547913,0.08996,0.10571455
29.0,0.0,0.0,0.8240000009536743,0.10142,0.13671649
30.0,0.0,0.0,0.8410000205039978,0.09175,0.066687204
31.0,0.0,0.0,0.8349999785423279,0.09425,0.12548448
32.0,0.0,0.0,0.8370000123977661,0.09439,0.074467525
33.0,0.0,0.0,0.8360000252723694,0.09337,0.14811939
34.0,0.0,0.0,0.8389999866485596,0.09307,0.061414186
35.0,0.0,0.0,0.8299999833106995,0.09777,0.12303685
36.0,0.0,0.0,0.8479999899864197,0.08749,0.10075947
37.0,0.0,0.0,0.8180000185966492,0.10524,0.16768494
38.0,0.0,0.0,0.8299999833106995,0.09783,0.117576376
39.0,0.0,0.0,0.8349999785423279,0.0947,0.1076713
40.0,0.0,0.0,0.8389999866485596,0.09261,0.092566654
41.0,0.0,0.0,0.8460000157356262,0.08872,0.07225296
42.0,0.0,0.0,0.8500000238418579,0.08652,0.07419044
43.0,0.0,0.0,0.8349999785423279,0.09499,0.10532941
44.0,0.0,0.0,0.8420000076293945,0.09038,0.11518014
45.0,0.0,0.0,0.8500000238418579,0.08601,0.11329389
46.0,0.0,0.0,0.8450000286102295,0.08902,0.107798375
47.0,0.0,0.0,0.8379999995231628,0.0934,0.1010553
48.0,0.0,0.0,0.8320000171661377,0.09674,0.10551364
49.0,0.0,0.0,0.8349999785423279,0.09534,0.08244357
50.0,0.0,0.0,0.8240000009536743,0.10103,0.14979516
51.0,0.0,0.0,0.8429999947547913,0.08944,0.1538035
52.0,0.0,0.0,0.8140000104904175,0.11077,0.2701427
53.0,0.0,0.0,0.8199999928474426,0.10634,0.21275155
54.0,0.0,0.0,0.8159999847412109,0.10899,0.234757
