time,small,large,probability,intensity
0.0,0.0,0.0,0.865,0.07608
1.0,0.0,0.0,0.868,0.07449
2.0,0.0,0.0,0.864,0.07634
3.0,0.0,0.0,0.868,0.07458
4.0,0.0,0.0,0.851,0.08294
5.0,0.0,0.0,0.826,0.09528
6.0,0.0,0.0,0.84,0.08843
7.0,0.0,0.0,0.864,0.0766
8.0,0.0,0.0,0.861,0.078
9.0,0.0,0.0,0.852,0.08238
10.0,0.0,0.0,0.851,0.08276
11.0,0.0,0.0,0.863,0.07689
12.0,0.0,0.0,0.862,0.07721
13.0,0.0,0.0,0.853,0.08181
14.0,0.0,0.0,0.87,0.07355
15.0,0.0,0.0,0.87,0.07364
16.0,0.0,0.0,0.866,0.07524
17.0,0.0,0.0,0.871,0.07308
18.0,0.0,0.0,0.875,0.07075
19.0,0.0,0.0,0.874,0.07125
20.0,0.0,0.0,0.873,0.07183
21.0,0.0,0.0,0.872,0.07207
22.0,0.0,0.0,0.871,0.07277
23.0,0.0,0.0,0.872,0.07218
24.0,0.0,0.0,0.857,0.07993
25.0,0.0,0.0,0.845,0.0859
26.0,0.0,0.0,0.851,0.08281
27.0,0.0,0.0,0.842,0.08723
28.0,0.0,0.0,0.839,0.08884
29.0,0.0,0.0,0.825,0.09568
30.0,0.0,0.0,0.864,0.07637
31.0,0.0,0.0,0.854,0.08136
32.0,0.0,0.0,0.845,0.08611
33.0,0.0,0.0,0.825,0.09614
34.0,0.0,0.0,0.834,0.09126
35.0,0.0,0.0,0.866,0.0752
36.0,0.0,0.0,0.865,0.07611
37.0,0.0,0.0,0.857,0.08016
38.0,0.0,0.0,0.861,0.07793
39.0,0.0,0.0,0.86,0.07857
40.0,0.0,0.0,0.869,0.0737
41.0,0.0,0.0,0.869,0.07409
42.0,0.0,0.0,0.862,0.07728
43.0,0.0,0.0,0.867,0.07513
44.0,0.0,0.0,0.873,0.0717
45.0,0.0,0.0,0.871,0.07302
46.0,0.0,0.0,0.87,0.07333
47.0,0.0,0.0,0.874,0.07141
48.0,0.0,0.0,0.869,0.07409
49.0,0.0,0.0,0.876,0.07041
50.0,0.0,0.0,0.874,0.07149
51.0,0.0,0.0,0.869,0.07384
52.0,0.0,0.0,0.877,0.07
53.0,0.0,0.0,0.875,0.07094
54.0,0.0,0.0,0.876,0.07038
55.0,0.0,0.0,0.876,0.07048
56.0,0.0,0.0,0.875,0.07076
57.0,0.0,0.0,0.876,0.07057
58.0,0.0,0.0,0.875,0.07061
59.0,0.0,0.0,0.875,0.07107
60.0,0.0,0.0,0.872,0.07241
61.0,0.0,0.0,0.878,0.0694
62.0,0.0,0.0,0.873,0.072
63.0,0.0,0.0,0.88,0.06818
64.0,0.0,0.0,0.879,0.0686
65.0,0.0,0.0,0.878,0.06939
66.0,0.0,0.0,0.879,0.06863
67.0,0.0,0.0,0.875,0.07112
68.0,0.0,0.0,0.874,0.07135
69.0,0.0,0.0,0.874,0.07178
70.0,0.0,0.0,0.873,0.07225
71.0,0.0,0.0,0.873,0.07212
72.0,0.0,0.0,0.872,0.07251
73.0,0.0,0.0,0.875,0.07116
74.0,0.0,0.0,0.873,0.07178
75.0,0.0,0.0,0.875,0.07108
76.0,0.0,0.0,0.876,0.07022
77.0,0.0,0.0,0.875,0.07079
78.0,0.0,0.0,0.877,0.06967
79.0,0.0,0.0,0.877,0.06974
80.0,0.0,0.0,0.877,0.06976
81.0,0.0,0.0,0.879,0.06873
82.0,0.0,0.0,0.878,0.06926
83.0,0.0,0.0,0.879,0.06882
84.0,0.0,0.0,0.879,0.06899
85.0,0.0,0.0,0.879,0.0687
86.0,0.0,0.0,0.877,0.06959
87.0,0.0,0.0,0.877,0.06956
88.0,0.0,0.0,0.876,0.07033
89.0,0.0,0.0,0.877,0.07
90.0,0.0,0.0,0.876,0.07009
91.0,0.0,0.0,0.875,0.07068
92.0,0.0,0.0,0.874,0.07154
93.0,0.0,0.0,0.874,0.07145
94.0,0.0,0.0,0.874,0.07155
95.0,0.0,0.0,0.874,0.07163
96.0,0.0,0.0,0.874,0.0712
97.0,0.0,0.0,0.874,0.07123
98.0,0.0,0.0,0.876,0.07028
99.0,0.0,0.0,0.87,0.07326
100.0,0.0,0.0,0.872,0.07219
101.0,0.0,0.0,0.867,0.07552
102.0,0.0,0.0,0.803,0.11186
103.0,0.0,0.0,0.835,0.09263
104.0,0.0,0.0,0.857,0.08074
105.0,0.0,0.0,0.832,0.09486
106.0,0.0,0.0,0.819,0.10277
107.0,0.0,0.0,0.814,0.10597
108.0,0.0,0.0,0.83,0.09649
109.0,0.0,0.0,0.812,0.10695
110.0,0.0,0.0,0.824,0.09918
111.0,0.0,0.0,0.825,0.099
112.0,0.0,0.0,0.762,0.13584
113.0,0.0,0.0,0.803,0.11224
114.0,0.0,0.0,0.746,0.1426
115.0,0.0,0.0,0.826,0.0988
116.0,0.0,0.0,0.816,0.10408
117.0,0.0,0.0,0.825,0.09915
118.0,0.0,0.0,0.82,0.10167
119.0,0.0,0.0,0.816,0.10411
120.0,0.0,0.0,0.811,0.10674
121.0,0.0,0.0,0.786,0.12118
122.0,0.0,0.0,0.794,0.11697
123.0,0.0,0.0,0.794,0.11667
124.0,0.0,0.0,0.792,0.11794
125.0,0.0,0.0,0.791,0.11817
126.0,0.0,0.0,0.793,0.11738
127.0,0.0,0.0,0.792,0.1177
128.0,0.0,0.0,0.79,0.11916
129.0,0.0,0.0,0.783,0.12322
130.0,0.0,0.0,0.786,0.12218
131.0,0.0,0.0,0.791,0.11892
132.0,0.0,0.0,0.788,0.12039
133.0,0.0,0.0,0.794,0.1177
134.0,0.0,0.0,0.781,0.1253
135.0,0.0,0.0,0.79,0.12022
136.0,0.0,0.0,0.792,0.11901
137.0,0.0,0.0,0.795,0.11716
138.0,0.0,0.0,0.795,0.11698
139.0,0.0,0.0,0.79,0.12
140.0,0.0,0.0,0.789,0.12035
141.0,0.0,0.0,0.782,0.12407
142.0,0.0,0.0,0.792,0.1179
143.0,0.0,0.0,0.796,0.11629
144.0,0.0,0.0,0.795,0.11675
145.0,0.0,0.0,0.795,0.11655
146.0,0.0,0.0,0.795,0.11664
147.0,0.0,0.0,0.796,0.11583
148.0,0.0,0.0,0.791,0.11888
149.0,0.0,0.0,0.794,0.11693
150.0,0.0,0.0,0.791,0.11882
151.0,0.0,0.0,0.789,0.12032
152.0,0.0,0.0,0.792,0.11824
153.0,0.0,0.0,0.794,0.11779
154.0,0.0,0.0,0.792,0.11858
155.0,0.0,0.0,0.787,0.12138
156.0,0.0,0.0,0.787,0.12109
157.0,0.0,0.0,0.79,0.11998
158.0,0.0,0.0,0.788,0.12108
159.0,0.0,0.0,0.79,0.11988
160.0,0.0,0.0,0.79,0.11963
161.0,0.0,0.0,0.785,0.12308
162.0,0.0,0.0,0.789,0.1207
163.0,0.0,0.0,0.792,0.11898
164.0,0.0,0.0,0.79,0.11993
165.0,0.0,0.0,0.791,0.11914
166.0,0.0,0.0,0.792,0.1185
167.0,0.0,0.0,0.796,0.11653
168.0,0.0,0.0,0.791,0.11928
169.0,0.0,0.0,0.792,0.11892
170.0,0.0,0.0,0.802,0.11256
171.0,0.0,0.0,0.814,0.10477
172.0,0.0,0.0,0.819,0.102
173.0,0.0,0.0,0.838,0.09134
174.0,0.0,0.0,0.817,0.10449
175.0,0.0,0.0,0.816,0.10479
176.0,0.0,0.0,0.814,0.10608
177.0,0.0,0.0,0.815,0.10536
178.0,0.0,0.0,0.816,0.10475
179.0,0.0,0.0,0.813,0.10663
180.0,0.0,0.0,0.81,0.10819
181.0,0.0,0.0,0.814,0.10599
182.0,0.0,0.0,0.811,0.10768
183.0,0.0,0.0,0.811,0.10741
184.0,0.0,0.0,0.811,0.10802
185.0,0.0,0.0,0.799,0.11446
186.0,0.0,0.0,0.805,0.10997
187.0,0.0,0.0,0.801,0.11274
188.0,0.0,0.0,0.801,0.11263
189.0,0.0,0.0,0.804,0.11112
190.0,0.0,0.0,0.802,0.11215
191.0,0.0,0.0,0.806,0.10915
192.0,0.0,0.0,0.8,0.11395
193.0,0.0,0.0,0.795,0.11643
194.0,0.0,0.0,0.796,0.11615
195.0,0.0,0.0,0.788,0.1207
196.0,0.0,0.0,0.793,0.1181
197.0,0.0,0.0,0.795,0.1163
198.0,0.0,0.0,0.79,0.11932
199.0,0.0,0.0,0.825,0.09886
200.0,0.0,0.0,0.821,0.10148
201.0,0.0,0.0,0.811,0.10732
202.0,0.0,0.0,0.818,0.10307
203.0,0.0,0.0,0.82,0.10161
204.0,0.0,0.0,0.816,0.10399
205.0,0.0,0.0,0.806,0.11035
206.0,0.0,0.0,0.805,0.11068
207.0,0.0,0.0,0.806,0.10963
208.0,0.0,0.0,0.795,0.11608
209.0,0.0,0.0,0.803,0.11192
210.0,0.0,0.0,0.795,0.11663
211.0,0.0,0.0,0.791,0.11936
212.0,0.0,0.0,0.779,0.12526
213.0,0.0,0.0,0.785,0.12201
214.0,0.0,0.0,0.781,0.12351
215.0,0.0,0.0,0.771,0.1304
216.0,0.0,0.0,0.778,0.12582
217.0,0.0,0.0,0.814,0.10565
218.0,0.0,0.0,0.811,0.1076
219.0,0.0,0.0,0.815,0.10466
220.0,0.0,0.0,0.82,0.10179
221.0,0.0,0.0,0.796,0.11611
222.0,0.0,0.0,0.785,0.1214
223.0,0.0,0.0,0.799,0.11415
224.0,0.0,0.0,0.815,0.10443
225.0,0.0,0.0,0.797,0.11468
226.0,0.0,0.0,0.788,0.11973
227.0,0.0,0.0,0.792,0.11752
228.0,0.0,0.0,0.786,0.12104
229.0,0.0,0.0,0.777,0.12616
230.0,0.0,0.0,0.788,0.1202
231.0,0.0,0.0,0.791,0.11811
232.0,0.0,0.0,0.805,0.11027
233.0,0.0,0.0,0.8,0.11324
234.0,0.0,0.0,0.771,0.13187
235.0,0.0,0.0,0.783,0.12339
236.0,0.0,0.0,0.775,0.12812
237.0,0.0,0.0,0.8,0.11343
238.0,0.0,0.0,0.796,0.11546
239.0,0.0,0.0,0.8,0.11381
240.0,0.0,0.0,0.807,0.10923
241.0,0.0,0.0,0.804,0.11157
242.0,0.0,0.0,0.808,0.10861
243.0,0.0,0.0,0.811,0.10687
244.0,0.0,0.0,0.809,0.10807
245.0,0.0,0.0,0.804,0.11129
246.0,0.0,0.0,0.807,0.1096
247.0,0.0,0.0,0.804,0.11063
248.0,0.0,0.0,0.785,0.12492
249.0,0.0,0.0,0.792,0.12068
250.0,0.0,0.0,0.769,0.14
251.0,0.0,0.0,0.791,0.12045
252.0,0.0,0.0,0.821,0.10143
253.0,0.0,0.0,0.812,0.10627
254.0,0.0,0.0,0.811,0.10701
255.0,0.0,0.0,0.799,0.11617
256.0,0.0,0.0,0.787,0.12788
257.0,0.0,0.0,0.791,0.12357
258.0,0.0,0.0,0.795,0.11786
259.0,0.0,0.0,0.788,0.12249
260.0,0.0,0.0,0.796,0.1171
261.0,0.0,0.0,0.78,0.12914
262.0,0.0,0.0,0.747,0.15134
263.0,0.0,0.0,0.749,0.14844
264.0,0.0,0.0,0.787,0.12253
265.0,0.0,0.0,0.789,0.12357
266.0,0.0,0.0,0.768,0.13635
267.0,0.0,0.0,0.761,0.14422
