time,small,large,probability,intensity
3.0,1.0,0.0,0.569,0.30822
4.0,1.0,0.0,0.572,0.30973
5.0,1.0,0.0,0.57,0.30842
6.0,1.0,0.0,0.569,0.30847
7.0,1.0,0.0,0.567,0.30739
8.0,1.0,0.0,0.57,0.30908
9.0,1.0,0.0,0.571,0.30949
10.0,1.0,0.0,0.571,0.30935
11.0,1.0,0.0,0.57,0.30877
12.0,1.0,0.0,0.572,0.30991
13.0,1.0,0.0,0.57,0.30896
14.0,1.0,0.0,0.569,0.30818
15.0,1.0,0.0,0.57,0.30892
16.0,1.0,0.0,0.571,0.30941
17.0,1.0,0.0,0.568,0.30791
18.0,1.0,0.0,0.567,0.30697
19.0,1.0,0.0,0.57,0.30885
20.0,1.0,0.0,0.571,0.30982
21.0,1.0,0.0,0.571,0.30951
22.0,1.0,0.0,0.569,0.30839
23.0,1.0,0.0,0.572,0.31022
24.0,1.0,0.0,0.571,0.30953
25.0,1.0,0.0,0.57,0.30894
26.0,1.0,0.0,0.57,0.30884
27.0,1.0,0.0,0.572,0.30984
28.0,1.0,0.0,0.573,0.31055
29.0,1.0,0.0,0.572,0.30994
30.0,1.0,0.0,0.573,0.31084
31.0,1.0,0.0,0.573,0.31045
32.0,1.0,0.0,0.574,0.31124
33.0,1.0,0.0,0.571,0.30962
34.0,1.0,0.0,0.573,0.31094
35.0,1.0,0.0,0.57,0.30903
36.0,1.0,0.0,0.572,0.31029
37.0,1.0,0.0,0.571,0.30958
38.0,1.0,0.0,0.571,0.30932
39.0,1.0,0.0,0.572,0.31017
40.0,1.0,0.0,0.57,0.30879
41.0,1.0,0.0,0.57,0.30888
42.0,1.0,0.0,0.571,0.30936
43.0,1.0,0.0,0.57,0.30928
44.0,1.0,0.0,0.572,0.31032
45.0,1.0,0.0,0.57,0.30912
46.0,1.0,0.0,0.569,0.30815
47.0,1.0,0.0,0.569,0.30816
48.0,1.0,0.0,0.57,0.30937
49.0,1.0,0.0,0.568,0.30759
50.0,1.0,0.0,0.57,0.30913
51.0,1.0,0.0,0.574,0.3115
52.0,1.0,0.0,0.574,0.31149
53.0,1.0,0.0,0.573,0.31051
54.0,1.0,0.0,0.571,0.30946
55.0,1.0,0.0,0.574,0.31119
56.0,1.0,0.0,0.572,0.30995
57.0,1.0,0.0,0.571,0.30939
58.0,1.0,0.0,0.57,0.30941
59.0,1.0,0.0,0.568,0.30806
60.0,1.0,0.0,0.57,0.30902
61.0,1.0,0.0,0.57,0.30893
62.0,1.0,0.0,0.57,0.30947
63.0,1.0,0.0,0.573,0.31099
64.0,1.0,0.0,0.571,0.30943
65.0,1.0,0.0,0.569,0.30818
66.0,1.0,0.0,0.57,0.30931
67.0,1.0,0.0,0.568,0.30824
68.0,1.0,0.0,0.57,0.30957
69.0,1.0,0.0,0.57,0.30907
70.0,1.0,0.0,0.573,0.31101
71.0,1.0,0.0,0.57,0.30909
72.0,1.0,0.0,0.57,0.30893
73.0,1.0,0.0,0.569,0.30862
74.0,1.0,0.0,0.57,0.30867
75.0,1.0,0.0,0.568,0.30806
76.0,1.0,0.0,0.57,0.30937
77.0,1.0,0.0,0.569,0.30834
78.0,1.0,0.0,0.57,0.30924
79.0,1.0,0.0,0.572,0.31035
80.0,1.0,0.0,0.57,0.30923
81.0,1.0,0.0,0.572,0.31004
82.0,1.0,0.0,0.571,0.30942
83.0,1.0,0.0,0.57,0.30896
84.0,1.0,0.0,0.57,0.3093
85.0,1.0,0.0,0.567,0.30731
86.0,1.0,0.0,0.573,0.31065
87.0,1.0,0.0,0.568,0.30801
88.0,1.0,0.0,0.569,0.30839
89.0,1.0,0.0,0.57,0.30933
90.0,1.0,0.0,0.571,0.30977
91.0,1.0,0.0,0.569,0.30843
92.0,1.0,0.0,0.572,0.31077
93.0,1.0,0.0,0.572,0.31046
94.0,1.0,0.0,0.572,0.31045
95.0,1.0,0.0,0.57,0.3095
96.0,1.0,0.0,0.57,0.30932
97.0,1.0,0.0,0.534,0.28872
98.0,0.0,0.0,0.494,0.26283
99.0,0.0,0.0,0.494,0.26295
100.0,1.0,0.0,0.506,0.2727
101.0,1.0,0.0,0.503,0.27107
102.0,1.0,0.0,0.517,0.27836
103.0,1.0,0.0,0.514,0.27659
104.0,1.0,0.0,0.512,0.27563
105.0,1.0,0.0,0.515,0.27649
106.0,1.0,0.0,0.523,0.28095
107.0,1.0,0.0,0.522,0.28063
108.0,1.0,0.0,0.527,0.28317
109.0,1.0,0.0,0.519,0.27906
110.0,1.0,0.0,0.524,0.28201
111.0,1.0,0.0,0.53,0.28462
112.0,1.0,0.0,0.523,0.28135
113.0,1.0,0.0,0.537,0.28787
114.0,1.0,0.0,0.53,0.28447
115.0,1.0,0.0,0.524,0.28151
116.0,1.0,0.0,0.525,0.28189
117.0,1.0,0.0,0.532,0.2854
118.0,1.0,0.0,0.532,0.2857
119.0,1.0,0.0,0.526,0.28227
120.0,1.0,0.0,0.531,0.28529
121.0,1.0,0.0,0.529,0.28399
122.0,1.0,0.0,0.529,0.28406
123.0,1.0,0.0,0.523,0.28089
124.0,1.0,0.0,0.529,0.28389
125.0,1.0,0.0,0.532,0.28548
126.0,1.0,0.0,0.531,0.28489
127.0,1.0,0.0,0.53,0.2844
128.0,1.0,0.0,0.521,0.27996
129.0,1.0,0.0,0.526,0.28198
130.0,1.0,0.0,0.522,0.28014
131.0,1.0,0.0,0.519,0.27893
132.0,1.0,0.0,0.525,0.28167
133.0,1.0,0.0,0.522,0.28009
134.0,1.0,0.0,0.52,0.2793
135.0,1.0,0.0,0.525,0.28218
136.0,1.0,0.0,0.531,0.28498
137.0,1.0,0.0,0.529,0.28412
138.0,1.0,0.0,0.525,0.28206
139.0,1.0,0.0,0.523,0.28118
140.0,1.0,0.0,0.514,0.27651
141.0,1.0,0.0,0.527,0.28313
142.0,1.0,0.0,0.528,0.28382
143.0,1.0,0.0,0.529,0.28406
144.0,1.0,0.0,0.533,0.28617
145.0,1.0,0.0,0.523,0.2807
146.0,1.0,0.0,0.533,0.2857
147.0,1.0,0.0,0.514,0.27585
148.0,1.0,0.0,0.534,0.28606
149.0,1.0,0.0,0.524,0.28084
150.0,1.0,0.0,0.523,0.28053
151.0,1.0,0.0,0.523,0.28059
152.0,1.0,0.0,0.524,0.28106
153.0,1.0,0.0,0.519,0.2788
154.0,1.0,0.0,0.529,0.28386
155.0,1.0,0.0,0.533,0.28577
156.0,1.0,0.0,0.52,0.27926
157.0,1.0,0.0,0.531,0.28453
158.0,1.0,0.0,0.53,0.28414
159.0,1.0,0.0,0.529,0.28407
160.0,1.0,0.0,0.53,0.28456
161.0,1.0,0.0,0.525,0.28206
162.0,1.0,0.0,0.53,0.28451
163.0,1.0,0.0,0.532,0.28534
164.0,1.0,0.0,0.528,0.28352
165.0,1.0,0.0,0.528,0.28347
166.0,1.0,0.0,0.533,0.2858
167.0,1.0,0.0,0.531,0.28499
168.0,1.0,0.0,0.535,0.28652
169.0,1.0,0.0,0.529,0.28389
170.0,1.0,0.0,0.531,0.28463
171.0,1.0,0.0,0.533,0.28622
172.0,1.0,0.0,0.537,0.28773
173.0,1.0,0.0,0.525,0.28178
174.0,1.0,0.0,0.53,0.28422
175.0,1.0,0.0,0.525,0.28208
176.0,1.0,0.0,0.533,0.28627
177.0,1.0,0.0,0.533,0.28575
178.0,1.0,0.0,0.534,0.28657
179.0,1.0,0.0,0.534,0.28651
180.0,1.0,0.0,0.529,0.28389
181.0,1.0,0.0,0.533,0.28612
182.0,1.0,0.0,0.526,0.28232
183.0,1.0,0.0,0.53,0.28452
184.0,1.0,0.0,0.534,0.28665
185.0,1.0,0.0,0.538,0.28816
186.0,1.0,0.0,0.533,0.28595
187.0,1.0,0.0,0.524,0.28137
188.0,1.0,0.0,0.523,0.28092
189.0,1.0,0.0,0.528,0.28334
190.0,1.0,0.0,0.534,0.28678
191.0,1.0,0.0,0.53,0.28479
192.0,1.0,0.0,0.532,0.28569
193.0,1.0,0.0,0.534,0.28656
194.0,1.0,0.0,0.535,0.28732
195.0,1.0,0.0,0.531,0.28527
196.0,1.0,0.0,0.53,0.28452
197.0,1.0,0.0,0.523,0.28129
198.0,1.0,0.0,0.533,0.28631
199.0,1.0,0.0,0.533,0.28636
200.0,1.0,0.0,0.524,0.28135
201.0,1.0,0.0,0.531,0.28547
202.0,1.0,0.0,0.522,0.28071
203.0,1.0,0.0,0.527,0.2833
204.0,1.0,0.0,0.531,0.28526
205.0,1.0,0.0,0.529,0.28392
206.0,1.0,0.0,0.522,0.28037
207.0,1.0,0.0,0.531,0.28521
208.0,1.0,0.0,0.532,0.28584
209.0,1.0,0.0,0.529,0.28394
210.0,1.0,0.0,0.534,0.28649
211.0,1.0,0.0,0.531,0.28489
212.0,1.0,0.0,0.533,0.28574
213.0,1.0,0.0,0.527,0.28326
214.0,1.0,0.0,0.537,0.2882
215.0,1.0,0.0,0.526,0.28251
216.0,1.0,0.0,0.525,0.28185
217.0,1.0,0.0,0.53,0.28406
218.0,1.0,0.0,0.536,0.28758
219.0,1.0,0.0,0.537,0.28767
220.0,1.0,0.0,0.535,0.28683
221.0,1.0,0.0,0.534,0.28627
222.0,1.0,0.0,0.528,0.2834
223.0,1.0,0.0,0.531,0.28472
224.0,1.0,0.0,0.531,0.28468
225.0,1.0,0.0,0.535,0.28682
226.0,1.0,0.0,0.537,0.28804
227.0,1.0,0.0,0.532,0.28505
228.0,1.0,0.0,0.53,0.2845
229.0,1.0,0.0,0.529,0.28388
230.0,1.0,0.0,0.536,0.28731
231.0,1.0,0.0,0.538,0.2883
232.0,1.0,0.0,0.534,0.2869
233.0,1.0,0.0,0.538,0.28879
234.0,1.0,0.0,0.54,0.28996
235.0,1.0,0.0,0.536,0.28748
236.0,1.0,0.0,0.531,0.28494
237.0,1.0,0.0,0.539,0.289
238.0,1.0,0.0,0.53,0.28433
239.0,1.0,0.0,0.53,0.28462
240.0,1.0,0.0,0.525,0.28229
241.0,1.0,0.0,0.529,0.28398
242.0,1.0,0.0,0.532,0.28589
243.0,1.0,0.0,0.536,0.28753
244.0,1.0,0.0,0.53,0.2844
245.0,1.0,0.0,0.536,0.28762
246.0,1.0,0.0,0.532,0.28551
247.0,1.0,0.0,0.529,0.28349
248.0,1.0,0.0,0.534,0.28651
249.0,1.0,0.0,0.529,0.28395
250.0,1.0,0.0,0.531,0.28489
251.0,1.0,0.0,0.539,0.28925
252.0,1.0,0.0,0.532,0.28578
253.0,1.0,0.0,0.532,0.28599
254.0,1.0,0.0,0.528,0.28404
255.0,1.0,0.0,0.527,0.28407
256.0,1.0,0.0,0.531,0.28556
257.0,1.0,0.0,0.539,0.28945
258.0,1.0,0.0,0.53,0.28549
259.0,1.0,0.0,0.533,0.28635
260.0,1.0,0.0,0.535,0.28729
261.0,1.0,0.0,0.524,0.2819
262.0,1.0,0.0,0.537,0.28842
263.0,1.0,0.0,0.535,0.28708
264.0,1.0,0.0,0.538,0.2893
265.0,1.0,0.0,0.534,0.28684
266.0,1.0,0.0,0.535,0.28733
267.0,1.0,0.0,0.54,0.29077
268.0,1.0,0.0,0.539,0.2899
269.0,1.0,0.0,0.536,0.28838
270.0,1.0,0.0,0.531,0.28551
271.0,1.0,0.0,0.536,0.28799
272.0,1.0,0.0,0.539,0.28997
273.0,1.0,0.0,0.527,0.28377
274.0,1.0,0.0,0.535,0.28766
275.0,1.0,0.0,0.534,0.28703
276.0,1.0,0.0,0.532,0.28619
277.0,1.0,0.0,0.531,0.28551
278.0,1.0,0.0,0.531,0.28549
279.0,1.0,0.0,0.536,0.28862
280.0,1.0,0.0,0.534,0.28725
281.0,1.0,0.0,0.538,0.28913
282.0,1.0,0.0,0.541,0.29091
283.0,1.0,0.0,0.538,0.28935
284.0,1.0,0.0,0.537,0.28902
285.0,1.0,0.0,0.535,0.28736
286.0,1.0,0.0,0.537,0.28888
287.0,1.0,0.0,0.535,0.28767
288.0,1.0,0.0,0.529,0.28502
289.0,1.0,0.0,0.531,0.2854
290.0,1.0,0.0,0.532,0.28585
291.0,1.0,0.0,0.532,0.28631
292.0,1.0,0.0,0.533,0.2871
293.0,1.0,0.0,0.53,0.28544
294.0,1.0,0.0,0.525,0.28269
295.0,1.0,0.0,0.528,0.28451
296.0,1.0,0.0,0.528,0.28438
297.0,1.0,0.0,0.524,0.28251
298.0,1.0,0.0,0.527,0.28372
299.0,1.0,0.0,0.526,0.28319
300.0,1.0,0.0,0.524,0.28283
301.0,1.0,0.0,0.532,0.28638
302.0,1.0,0.0,0.527,0.284
303.0,1.0,0.0,0.521,0.28074
304.0,1.0,0.0,0.526,0.28321
305.0,1.0,0.0,0.529,0.285
306.0,1.0,0.0,0.53,0.28533
307.0,1.0,0.0,0.528,0.28406
308.0,1.0,0.0,0.532,0.28632
309.0,1.0,0.0,0.529,0.28471
310.0,1.0,0.0,0.531,0.28635
311.0,1.0,0.0,0.534,0.28777
312.0,1.0,0.0,0.53,0.28537
313.0,1.0,0.0,0.528,0.28391
314.0,1.0,0.0,0.528,0.28425
315.0,1.0,0.0,0.527,0.28399
316.0,1.0,0.0,0.526,0.28339
317.0,1.0,0.0,0.528,0.28454
318.0,1.0,0.0,0.531,0.28644
319.0,1.0,0.0,0.534,0.28761
320.0,1.0,0.0,0.522,0.28172
321.0,1.0,0.0,0.525,0.28304
322.0,1.0,0.0,0.521,0.28118
323.0,1.0,0.0,0.532,0.2864
324.0,1.0,0.0,0.525,0.2828
325.0,1.0,0.0,0.522,0.28153
326.0,1.0,0.0,0.527,0.28422
327.0,1.0,0.0,0.528,0.2845
328.0,1.0,0.0,0.533,0.28682
329.0,1.0,0.0,0.529,0.28493
330.0,1.0,0.0,0.53,0.28576
331.0,1.0,0.0,0.53,0.28508
332.0,1.0,0.0,0.527,0.28394
333.0,1.0,0.0,0.528,0.28442
334.0,1.0,0.0,0.534,0.28762
335.0,1.0,0.0,0.536,0.28838
336.0,1.0,0.0,0.524,0.2824
337.0,1.0,0.0,0.529,0.28483
338.0,1.0,0.0,0.537,0.28956
339.0,1.0,0.0,0.532,0.28632
340.0,1.0,0.0,0.53,0.28513
341.0,1.0,0.0,0.529,0.28486
342.0,1.0,0.0,0.529,0.28515
343.0,1.0,0.0,0.527,0.28353
344.0,1.0,0.0,0.529,0.28486
345.0,1.0,0.0,0.527,0.28325
346.0,1.0,0.0,0.527,0.28396
347.0,1.0,0.0,0.53,0.28526
348.0,1.0,0.0,0.526,0.28354
349.0,1.0,0.0,0.523,0.2819
350.0,1.0,0.0,0.53,0.28563
351.0,1.0,0.0,0.527,0.2842
352.0,1.0,0.0,0.531,0.28634
353.0,1.0,0.0,0.525,0.28334
354.0,1.0,0.0,0.53,0.28573
355.0,1.0,0.0,0.53,0.2856
356.0,1.0,0.0,0.535,0.28818
357.0,1.0,0.0,0.525,0.28334
358.0,1.0,0.0,0.528,0.28476
359.0,1.0,0.0,0.528,0.28477
360.0,1.0,0.0,0.527,0.28413
361.0,1.0,0.0,0.527,0.2838
362.0,1.0,0.0,0.527,0.28396
363.0,1.0,0.0,0.521,0.28124
364.0,1.0,0.0,0.522,0.28176
365.0,1.0,0.0,0.522,0.28151
366.0,1.0,0.0,0.528,0.28483
367.0,1.0,0.0,0.521,0.28078
368.0,1.0,0.0,0.526,0.28351
369.0,1.0,0.0,0.53,0.28572
370.0,1.0,0.0,0.535,0.28847
371.0,1.0,0.0,0.53,0.28542
372.0,1.0,0.0,0.52,0.28118
373.0,1.0,0.0,0.525,0.28313
374.0,1.0,0.0,0.531,0.28649
375.0,1.0,0.0,0.528,0.28493
376.0,1.0,0.0,0.531,0.28638
377.0,1.0,0.0,0.527,0.28407
378.0,1.0,0.0,0.531,0.28621
379.0,1.0,0.0,0.534,0.28742
380.0,1.0,0.0,0.529,0.28538
381.0,1.0,0.0,0.527,0.28414
382.0,1.0,0.0,0.524,0.28251
383.0,1.0,0.0,0.53,0.28599
384.0,1.0,0.0,0.531,0.28628
385.0,1.0,0.0,0.528,0.28469
386.0,1.0,0.0,0.529,0.28549
387.0,1.0,0.0,0.524,0.28314
388.0,1.0,0.0,0.532,0.28727
