time,small,large,probability,intensity,dissimilarity
0.0,0.0,0.0,0.7210000157356262,0.17164,0.113596536
1.0,0.0,0.0,0.7160000205039978,0.1746,0.09499421
2.0,0.0,0.0,0.718999981880188,0.17309,0.10700492
3.0,0.0,0.0,0.7099999785423279,0.1788,0.095754266
4.0,0.0,0.0,0.734000027179718,0.16404,0.15997173
5.0,0.0,0.0,0.718999981880188,0.17461,0.1384466
6.0,0.0,0.0,0.7129999995231628,0.17911,0.13735357
7.0,0.0,0.0,0.7099999785423279,0.17983,0.10672537
8.0,0.0,0.0,0.7139999866485596,0.17696,0.115702346
9.0,0.0,0.0,0.7070000171661377,0.18128,0.09864401
10.0,0.0,0.0,0.7089999914169312,0.18003,0.103065155
11.0,0.0,0.0,0.7039999961853027,0.18396,0.11964505
12.0,0.0,0.0,0.7329999804496765,0.1649,0.15396126
13.0,0.0,0.0,0.7139999866485596,0.1767,0.09984488
14.0,0.0,0.0,0.7139999866485596,0.17658,0.10033772
15.0,0.0,0.0,0.7059999704360962,0.18137,0.08647351
16.0,0.0,0.0,0.7149999737739563,0.17549,0.09220955
17.0,0.0,0.0,0.7039999961853027,0.18194,0.06319562
18.0,0.0,0.0,0.7200000286102295,0.17123,0.101038635
19.0,0.0,0.0,0.7139999866485596,0.17696,0.10794664
20.0,0.0,0.0,0.722000002861023,0.17123,0.11269984
21.0,0.0,0.0,0.7039999961853027,0.18201,0.07552503
22.0,0.0,0.0,0.7099999785423279,0.17773,0.06761176
23.0,0.0,0.0,0.7110000252723694,0.17707,0.07340298
24.0,0.0,0.0,0.7229999899864197,0.16936,0.109585054
25.0,0.0,0.0,0.7080000042915344,0.17781,0.051449817
26.0,0.0,0.0,0.722000002861023,0.16913,0.107481
27.0,0.0,0.0,0.7110000252723694,0.17767,0.078553215
28.0,0.0,0.0,0.7170000076293945,0.17253,0.08510002
29.0,0.0,0.0,0.7039999961853027,0.18014,0.03773635
30.0,0.0,0.0,0.7149999737739563,0.17463,0.08200556
31.0,0.0,0.0,0.7059999704360962,0.18006,0.060283378
32.0,0.0,0.0,0.7139999866485596,0.17471,0.07470152
33.0,0.0,0.0,0.7070000171661377,0.17933,0.058393918
34.0,0.0,0.0,0.7099999785423279,0.17701,0.0628661
35.0,0.0,0.0,0.7110000252723694,0.17662,0.065667726
36.0,0.0,0.0,0.7099999785423279,0.17769,0.06464492
37.0,0.0,0.0,0.7110000252723694,0.17641,0.06670659
38.0,0.0,0.0,0.7120000123977661,0.17559,0.0675866
39.0,0.0,0.0,0.7070000171661377,0.17911,0.052697737
40.0,0.0,0.0,0.7170000076293945,0.17255,0.08652931
41.0,0.0,0.0,0.7179999947547913,0.17239,0.08942854
42.0,0.0,0.0,0.7139999866485596,0.17466,0.077646114
43.0,0.0,0.0,0.7070000171661377,0.17858,0.05124788
44.0,0.0,0.0,0.7139999866485596,0.17415,0.076686054
45.0,0.0,0.0,0.7120000123977661,0.17617,0.07415089
46.0,0.0,0.0,0.7089999914169312,0.17707,0.05824661
47.0,0.0,0.0,0.6990000009536743,0.18615,0.10225004
48.0,0.0,0.0,0.7139999866485596,0.17585,0.09270969
49.0,0.0,0.0,0.7200000286102295,0.17287,0.12031715
50.0,0.0,0.0,0.7200000286102295,0.1726,0.11140645
51.0,0.0,0.0,0.7099999785423279,0.17866,0.080164745
52.0,0.0,0.0,0.7210000157356262,0.17171,0.10958603
53.0,0.0,0.0,0.7009999752044678,0.18411,0.08217248
54.0,0.0,0.0,0.7129999995231628,0.17714,0.10408495
55.0,0.0,0.0,0.7099999785423279,0.17916,0.09960229
56.0,0.0,0.0,0.7039999961853027,0.18168,0.06596286
57.0,0.0,0.0,0.6940000057220459,0.18738,0.04279737
58.0,0.0,0.0,0.7009999752044678,0.18223,0.026896443
59.0,0.0,0.0,0.6940000057220459,0.18695,0.03440053
60.0,0.0,0.0,0.7129999995231628,0.17586,0.08087368
61.0,0.0,0.0,0.7120000123977661,0.17749,0.08454816
62.0,0.0,0.0,0.7350000143051147,0.16334,0.15843578
63.0,0.0,0.0,0.7260000109672546,0.16906,0.12851419
64.0,0.0,0.0,0.7369999885559082,0.16119,0.16621692
65.0,0.0,0.0,0.734000027179718,0.1633,0.15291487
66.0,0.0,0.0,0.7319999933242798,0.16468,0.14375624
67.0,0.0,0.0,0.7239999771118164,0.16892,0.11492748
68.0,0.0,0.0,0.7329999804496765,0.16275,0.14985754
69.0,0.0,0.0,0.7260000109672546,0.16688,0.12290605
70.0,0.0,0.0,0.7310000061988831,0.16411,0.14137474
71.0,0.0,0.0,0.7129999995231628,0.17721,0.106162705
72.0,0.0,0.0,0.7099999785423279,0.17959,0.099261805
73.0,0.0,0.0,0.7229999899864197,0.17135,0.13051516
74.0,0.0,0.0,0.7250000238418579,0.16978,0.12454636
75.0,0.0,0.0,0.7179999947547913,0.17379,0.10893209
76.0,0.0,0.0,0.7149999737739563,0.17532,0.095655866
77.0,0.0,0.0,0.7049999833106995,0.1807,0.058599632
78.0,0.0,0.0,0.6970000267028809,0.1853,0.042241592
79.0,0.0,0.0,0.6980000138282776,0.18476,0.045472924
80.0,0.0,0.0,0.7039999961853027,0.18123,0.05604484
81.0,0.0,0.0,0.7149999737739563,0.17464,0.08386943
82.0,0.0,0.0,0.7200000286102295,0.1715,0.102818206
83.0,0.0,0.0,0.7120000123977661,0.17673,0.08044548
84.0,0.0,0.0,0.7059999704360962,0.181,0.07247851
85.0,0.0,0.0,0.7120000123977661,0.17716,0.08666059
86.0,0.0,0.0,0.7139999866485596,0.17562,0.08968363
87.0,0.0,0.0,0.7139999866485596,0.1755,0.08379698
88.0,0.0,0.0,0.7120000123977661,0.17795,0.1037415
89.0,0.0,0.0,0.7239999771118164,0.16991,0.11664962
90.0,0.0,0.0,0.7089999914169312,0.1781,0.06315428
91.0,0.0,0.0,0.7129999995231628,0.17491,0.07229925
92.0,0.0,0.0,0.7049999833106995,0.18039,0.048747677
93.0,0.0,0.0,0.6959999799728394,0.18653,0.06236688
94.0,0.0,0.0,0.6959999799728394,0.18649,0.05826789
95.0,0.0,0.0,0.6980000138282776,0.18602,0.08042657
96.0,0.0,0.0,0.6990000009536743,0.18495,0.069279924
97.0,0.0,0.0,0.7170000076293945,0.17378,0.09485255
98.0,0.0,0.0,0.7139999866485596,0.17619,0.08757499
99.0,0.0,0.0,0.7099999785423279,0.17843,0.081142575
100.0,0.0,0.0,0.703000009059906,0.18263,0.0743819
101.0,0.0,0.0,0.703000009059906,0.18271,0.07825501
102.0,0.0,0.0,0.6909999847412109,0.19088,0.09850841
103.0,0.0,0.0,0.7099999785423279,0.17901,0.08848759
104.0,0.0,0.0,0.7099999785423279,0.17844,0.080665804
105.0,0.0,0.0,0.722000002861023,0.17064,0.11030026
106.0,0.0,0.0,0.7020000219345093,0.18343,0.06704513
107.0,0.0,0.0,0.7129999995231628,0.17643,0.08767102
108.0,0.0,0.0,0.703000009059906,0.183,0.074666046
109.0,0.0,0.0,0.7149999737739563,0.17552,0.10063808
110.0,0.0,0.0,0.6970000267028809,0.18676,0.07701906
111.0,0.0,0.0,0.7039999961853027,0.18174,0.066342376
112.0,0.0,0.0,0.703000009059906,0.18228,0.05751694
113.0,0.0,0.0,0.7149999737739563,0.17513,0.08871315
114.0,0.0,0.0,0.7089999914169312,0.18,0.094137914
115.0,0.0,0.0,0.7179999947547913,0.17362,0.1040564
116.0,0.0,0.0,0.7129999995231628,0.17658,0.0877282
117.0,0.0,0.0,0.722000002861023,0.17072,0.106666185
118.0,0.0,0.0,0.7160000205039978,0.17468,0.09010883
119.0,0.0,0.0,0.7200000286102295,0.17271,0.10869061
120.0,0.0,0.0,0.7089999914169312,0.17908,0.07856448
121.0,0.0,0.0,0.7149999737739563,0.17548,0.091862425
122.0,0.0,0.0,0.7080000042915344,0.17949,0.07977341
123.0,0.0,0.0,0.718999981880188,0.17284,0.10165086
124.0,0.0,0.0,0.7099999785423279,0.17849,0.08552823
125.0,0.0,0.0,0.7319999933242798,0.16562,0.1512306
126.0,0.0,0.0,0.7139999866485596,0.17612,0.095377505
127.0,0.0,0.0,0.718999981880188,0.17331,0.10524756
128.0,0.0,0.0,0.7170000076293945,0.17466,0.10630394
129.0,0.0,0.0,0.7269999980926514,0.16798,0.12793435
130.0,0.0,0.0,0.7149999737739563,0.17517,0.091568835
131.0,0.0,0.0,0.718999981880188,0.17159,0.09553191
132.0,0.0,0.0,0.7099999785423279,0.17751,0.06332722
133.0,0.0,0.0,0.7229999899864197,0.16817,0.11324247
134.0,0.0,0.0,0.7139999866485596,0.17459,0.07575447
135.0,0.0,0.0,0.7139999866485596,0.17415,0.07413195
136.0,0.0,0.0,0.7099999785423279,0.17623,0.06016252
137.0,0.0,0.0,0.7210000157356262,0.17026,0.09998568
138.0,0.0,0.0,0.7139999866485596,0.17461,0.07273746
139.0,0.0,0.0,0.7080000042915344,0.17884,0.06651303
140.0,0.0,0.0,0.7059999704360962,0.17958,0.04930753
141.0,0.0,0.0,0.718999981880188,0.17304,0.10324233
142.0,0.0,0.0,0.7039999961853027,0.18194,0.06494486
143.0,0.0,0.0,0.7110000252723694,0.17725,0.070996
144.0,0.0,0.0,0.7070000171661377,0.17961,0.063789904
145.0,0.0,0.0,0.7139999866485596,0.17532,0.08066139
146.0,0.0,0.0,0.703000009059906,0.18266,0.062617384
147.0,0.0,0.0,0.7070000171661377,0.18028,0.07029953
148.0,0.0,0.0,0.7089999914169312,0.17882,0.06989974
149.0,0.0,0.0,0.7070000171661377,0.17943,0.05888687
150.0,0.0,0.0,0.7080000042915344,0.17902,0.06669474
151.0,0.0,0.0,0.7080000042915344,0.17824,0.056871213
152.0,0.0,0.0,0.6990000009536743,0.18397,0.044052232
153.0,0.0,0.0,0.7139999866485596,0.1752,0.0796003
154.0,0.0,0.0,0.6959999799728394,0.18602,0.043834835
155.0,0.0,0.0,0.699999988079071,0.18352,0.036388837
156.0,0.0,0.0,0.7009999752044678,0.18308,0.046873864
157.0,0.0,0.0,0.7120000123977661,0.17636,0.06903864
158.0,0.0,0.0,0.7009999752044678,0.18316,0.051766783
159.0,0.0,0.0,0.7059999704360962,0.18071,0.06768324
160.0,0.0,0.0,0.6990000009536743,0.18538,0.07333289
161.0,0.0,0.0,0.7059999704360962,0.18048,0.06387198
162.0,0.0,0.0,0.6959999799728394,0.1868,0.06738814
163.0,0.0,0.0,0.7020000219345093,0.18271,0.048459593
164.0,0.0,0.0,0.7020000219345093,0.18295,0.05460978
165.0,0.0,0.0,0.7099999785423279,0.17652,0.060776222
166.0,0.0,0.0,0.6949999928474426,0.1866,0.05105979
167.0,0.0,0.0,0.7149999737739563,0.17462,0.08407451
168.0,0.0,0.0,0.7020000219345093,0.18237,0.045455594
169.0,0.0,0.0,0.7049999833106995,0.18002,0.041691825
170.0,0.0,0.0,0.6930000185966492,0.18809,0.0510108
171.0,0.0,0.0,0.7049999833106995,0.18009,0.043175194
172.0,0.0,0.0,0.7059999704360962,0.17971,0.054976523
173.0,0.0,0.0,0.7020000219345093,0.18281,0.054980446
174.0,0.0,0.0,0.6970000267028809,0.18548,0.052028365
175.0,0.0,0.0,0.699999988079071,0.18409,0.051057816
176.0,0.0,0.0,0.7039999961853027,0.1812,0.0586497
177.0,0.0,0.0,0.7009999752044678,0.18266,0.041800313
178.0,0.0,0.0,0.6970000267028809,0.1848,0.027689176
179.0,0.0,0.0,0.703000009059906,0.18159,0.04175126
180.0,0.0,0.0,0.7009999752044678,0.18261,0.03979739
181.0,0.0,0.0,0.7009999752044678,0.18318,0.05481375
182.0,0.0,0.0,0.699999988079071,0.18438,0.061566044
