time,small,large,probability,intensity,dissimilarity
0.0,0.0,0.0,0.753000020980835,0.14203,0.3328927
1.0,0.0,0.0,0.5640000104904175,0.24887,0.9189728
2.0,0.0,0.0,0.6430000066757202,0.20206,0.6192977
3.0,0.0,0.0,0.699999988079071,0.17236,0.50407904
4.0,0.0,0.0,0.6449999809265137,0.19276,0.50094265
5.0,0.0,0.0,0.6629999876022339,0.1803,0.49131846
6.0,0.0,0.0,0.6930000185966492,0.16619,0.36470374
7.0,0.0,0.0,0.7110000252723694,0.15695,0.29692826
8.0,0.0,0.0,0.7129999995231628,0.15502,0.31591052
9.0,0.0,0.0,0.7329999804496765,0.14465,0.2571855
10.0,0.0,0.0,0.7179999947547913,0.15353,0.27000013
11.0,0.0,0.0,0.7289999723434448,0.14701,0.26458487
12.0,0.0,0.0,0.7250000238418579,0.15093,0.2263607
13.0,0.0,0.0,0.7239999771118164,0.14935,0.2890369
14.0,0.0,0.0,0.7049999833106995,0.16023,0.319683
15.0,0.0,0.0,0.7179999947547913,0.15321,0.27536464
16.0,0.0,0.0,0.7009999752044678,0.16318,0.3140473
17.0,0.0,0.0,0.675000011920929,0.17598,0.41432837
18.0,0.0,0.0,0.7039999961853027,0.15954,0.35374266
19.0,0.0,0.0,0.718999981880188,0.15196,0.30674753
20.0,0.0,0.0,0.7070000171661377,0.15874,0.31132773
21.0,0.0,0.0,0.6840000152587891,0.17133,0.3788209
22.0,0.0,0.0,0.699999988079071,0.16213,0.35327065
23.0,0.0,0.0,0.6869999766349792,0.17014,0.36287117
24.0,0.0,0.0,0.7009999752044678,0.16078,0.37604034
25.0,0.0,0.0,0.6800000071525574,0.17272,0.40502372
26.0,0.0,0.0,0.6970000267028809,0.16513,0.33208576
27.0,0.0,0.0,0.7149999737739563,0.15427,0.2965895
28.0,0.0,0.0,0.7419999837875366,0.14035,0.21620165
29.0,0.0,0.0,0.6940000057220459,0.1668,0.3425803
30.0,0.0,0.0,0.7250000238418579,0.14882,0.29981032
31.0,0.0,0.0,0.7300000190734863,0.14631,0.27485058
32.0,0.0,0.0,0.7590000033378601,0.14111,0.39862934
33.0,0.0,0.0,0.6990000009536743,0.16694,0.3365029
34.0,1.0,0.0,0.6200000047683716,0.36029,1.5002142
35.0,0.0,0.0,0.5149999856948853,0.26274,0.9085077
36.0,0.0,0.0,0.6949999928474426,0.16579,0.34727246
37.0,0.0,0.0,0.6909999847412109,0.16954,0.34711662
38.0,0.0,0.0,0.6949999928474426,0.16594,0.33841485
39.0,0.0,0.0,0.7129999995231628,0.15632,0.28149837
40.0,0.0,0.0,0.7239999771118164,0.14978,0.2631712
41.0,0.0,0.0,0.6629999876022339,0.18345,0.44234022
42.0,0.0,0.0,0.7120000123977661,0.1567,0.2965963
43.0,0.0,0.0,0.6880000233650208,0.16898,0.3682987
44.0,0.0,0.0,0.6859999895095825,0.17061,0.36843354
45.0,0.0,0.0,0.6919999718666077,0.16738,0.34797892
46.0,0.0,0.0,0.6729999780654907,0.17803,0.40819728
47.0,0.0,0.0,0.6489999890327454,0.19042,0.48875594
48.0,0.0,0.0,0.6869999766349792,0.16967,0.36736706
49.0,0.0,0.0,0.6669999957084656,0.18237,0.4295689
50.0,0.0,0.0,0.6809999942779541,0.1731,0.38429588
51.0,0.0,0.0,0.8550000190734863,0.08225,0.38558075
52.0,0.0,0.0,0.6890000104904175,0.18383,0.6772583
53.0,0.0,0.0,0.6710000038146973,0.18023,0.41571066
54.0,0.0,0.0,0.6729999780654907,0.179,0.4089919
55.0,0.0,0.0,0.6200000047683716,0.20583,0.5775964
56.0,0.0,0.0,0.6729999780654907,0.1797,0.41229245
57.0,0.0,0.0,0.6129999756813049,0.20964,0.6011121
58.0,0.0,0.0,0.6480000019073486,0.1925,0.49293342
59.0,0.0,0.0,0.675000011920929,0.18079,0.43599644
60.0,0.0,0.0,0.7689999938011169,0.13235,0.27361673
61.0,0.0,0.0,0.6629999876022339,0.19433,0.64605296
62.0,0.0,0.0,0.5979999899864197,0.22918,0.80178607
63.0,0.0,0.0,0.597000002861023,0.22813,0.78183854
64.0,0.0,0.0,0.5870000123977661,0.23506,0.8326149
65.0,0.0,0.0,0.6129999756813049,0.2188,0.72032773
66.0,0.0,0.0,0.6269999742507935,0.21093,0.6698622
67.0,0.0,0.0,0.6399999856948853,0.20404,0.63587546
68.0,0.0,0.0,0.6949999928474426,0.17327,0.46445128
69.0,0.0,0.0,0.6320000290870667,0.2105,0.7098876
70.0,0.0,0.0,0.6759999990463257,0.18489,0.54318595
71.0,0.0,0.0,0.6639999747276306,0.19125,0.57952636
72.0,0.0,0.0,0.7509999871253967,0.14417,0.3644546
73.0,0.0,0.0,0.8090000152587891,0.10461,0.27188084
