time,small,large,probability,intensity
0.0,0.0,0.0,0.858,0.0809
1.0,0.0,0.0,0.855,0.08243
2.0,0.0,0.0,0.856,0.08236
3.0,0.0,0.0,0.858,0.0808
4.0,0.0,0.0,0.856,0.08233
5.0,0.0,0.0,0.856,0.08226
6.0,0.0,0.0,0.856,0.0822
7.0,0.0,0.0,0.857,0.08148
8.0,0.0,0.0,0.859,0.0806
9.0,0.0,0.0,0.858,0.08134
10.0,0.0,0.0,0.857,0.08141
11.0,0.0,0.0,0.856,0.08202
12.0,0.0,0.0,0.857,0.08131
13.0,0.0,0.0,0.855,0.08284
14.0,0.0,0.0,0.858,0.08104
15.0,0.0,0.0,0.86,0.07997
16.0,0.0,0.0,0.854,0.08308
17.0,0.0,0.0,0.857,0.08134
18.0,0.0,0.0,0.859,0.08075
19.0,0.0,0.0,0.854,0.08328
20.0,0.0,0.0,0.859,0.08043
21.0,0.0,0.0,0.858,0.08099
22.0,0.0,0.0,0.855,0.08251
23.0,0.0,0.0,0.857,0.08158
24.0,0.0,0.0,0.857,0.08134
25.0,0.0,0.0,0.857,0.08156
26.0,0.0,0.0,0.855,0.08257
27.0,0.0,0.0,0.857,0.08189
28.0,0.0,0.0,0.855,0.08279
29.0,0.0,0.0,0.855,0.0828
30.0,0.0,0.0,0.858,0.08085
31.0,0.0,0.0,0.854,0.08301
32.0,0.0,0.0,0.856,0.08233
33.0,0.0,0.0,0.855,0.08263
34.0,0.0,0.0,0.857,0.08152
35.0,0.0,0.0,0.855,0.08244
36.0,0.0,0.0,0.856,0.08232
37.0,0.0,0.0,0.857,0.08165
38.0,0.0,0.0,0.853,0.08392
39.0,0.0,0.0,0.858,0.08123
40.0,0.0,0.0,0.856,0.08243
41.0,0.0,0.0,0.857,0.08164
42.0,0.0,0.0,0.858,0.08131
43.0,0.0,0.0,0.855,0.0825
44.0,0.0,0.0,0.852,0.08411
45.0,0.0,0.0,0.854,0.08359
46.0,0.0,0.0,0.854,0.08309
47.0,0.0,0.0,0.855,0.08253
48.0,0.0,0.0,0.854,0.08313
49.0,0.0,0.0,0.856,0.08191
50.0,0.0,0.0,0.856,0.08202
51.0,0.0,0.0,0.856,0.08231
52.0,0.0,0.0,0.853,0.08404
53.0,0.0,0.0,0.855,0.08235
54.0,0.0,0.0,0.857,0.08133
55.0,0.0,0.0,0.856,0.08208
56.0,0.0,0.0,0.856,0.08232
57.0,0.0,0.0,0.858,0.08069
58.0,0.0,0.0,0.854,0.08294
59.0,0.0,0.0,0.854,0.08319
60.0,0.0,0.0,0.855,0.08253
61.0,0.0,0.0,0.854,0.08349
62.0,0.0,0.0,0.854,0.08331
63.0,0.0,0.0,0.855,0.08257
64.0,0.0,0.0,0.855,0.08286
65.0,0.0,0.0,0.855,0.08249
66.0,0.0,0.0,0.854,0.08329
67.0,0.0,0.0,0.855,0.08289
68.0,0.0,0.0,0.854,0.083
69.0,0.0,0.0,0.853,0.08384
70.0,0.0,0.0,0.855,0.08274
71.0,0.0,0.0,0.852,0.08453
72.0,0.0,0.0,0.851,0.08462
73.0,0.0,0.0,0.853,0.08382
74.0,0.0,0.0,0.85,0.08567
75.0,0.0,0.0,0.852,0.08423
76.0,0.0,0.0,0.854,0.08336
77.0,0.0,0.0,0.856,0.08212
78.0,0.0,0.0,0.852,0.08411
79.0,0.0,0.0,0.856,0.08214
80.0,0.0,0.0,0.858,0.08114
81.0,0.0,0.0,0.855,0.08275
82.0,0.0,0.0,0.856,0.0822
83.0,0.0,0.0,0.858,0.081
84.0,0.0,0.0,0.856,0.08228
85.0,0.0,0.0,0.857,0.08171
86.0,0.0,0.0,0.859,0.08018
87.0,0.0,0.0,0.857,0.08175
88.0,0.0,0.0,0.858,0.08069
89.0,0.0,0.0,0.855,0.08278
90.0,0.0,0.0,0.859,0.08037
91.0,0.0,0.0,0.856,0.08202
92.0,0.0,0.0,0.857,0.08172
93.0,0.0,0.0,0.857,0.08149
94.0,0.0,0.0,0.857,0.08164
95.0,0.0,0.0,0.857,0.08134
96.0,0.0,0.0,0.856,0.0822
97.0,0.0,0.0,0.857,0.08139
98.0,0.0,0.0,0.856,0.08212
99.0,0.0,0.0,0.857,0.08149
100.0,0.0,0.0,0.857,0.0814
101.0,0.0,0.0,0.856,0.08206
102.0,0.0,0.0,0.857,0.08139
103.0,0.0,0.0,0.856,0.08198
104.0,0.0,0.0,0.855,0.08276
105.0,0.0,0.0,0.858,0.08064
106.0,0.0,0.0,0.856,0.08175
107.0,0.0,0.0,0.856,0.08208
108.0,0.0,0.0,0.858,0.08076
