time,small,large,probability,intensity
3.0,0.0,0.0,0.81,0.10535
4.0,0.0,0.0,0.809,0.10647
5.0,0.0,0.0,0.811,0.10525
6.0,0.0,0.0,0.82,0.10029
7.0,0.0,0.0,0.776,0.12502
8.0,0.0,0.0,0.811,0.10525
9.0,0.0,0.0,0.814,0.10386
10.0,0.0,0.0,0.819,0.1012
11.0,0.0,0.0,0.822,0.09949
12.0,0.0,0.0,0.816,0.10278
13.0,0.0,0.0,0.807,0.10681
14.0,0.0,0.0,0.815,0.1031
15.0,0.0,0.0,0.817,0.10178
16.0,0.0,0.0,0.819,0.10083
17.0,0.0,0.0,0.813,0.1041
18.0,0.0,0.0,0.821,0.09985
19.0,0.0,0.0,0.811,0.10476
20.0,0.0,0.0,0.818,0.10106
21.0,0.0,0.0,0.816,0.1026
22.0,0.0,0.0,0.822,0.0995
23.0,0.0,0.0,0.812,0.10455
24.0,0.0,0.0,0.824,0.09811
25.0,0.0,0.0,0.817,0.10147
26.0,0.0,0.0,0.823,0.09872
27.0,0.0,0.0,0.808,0.10654
28.0,0.0,0.0,0.813,0.10391
29.0,0.0,0.0,0.808,0.10663
30.0,0.0,0.0,0.826,0.09706
31.0,0.0,0.0,0.804,0.10838
32.0,0.0,0.0,0.827,0.09608
33.0,0.0,0.0,0.826,0.09649
34.0,0.0,0.0,0.83,0.09496
35.0,0.0,0.0,0.835,0.09212
36.0,0.0,0.0,0.833,0.09329
37.0,0.0,0.0,0.834,0.09265
38.0,0.0,0.0,0.845,0.0869
39.0,0.0,0.0,0.834,0.09262
40.0,0.0,0.0,0.836,0.09169
41.0,0.0,0.0,0.835,0.09223
42.0,0.0,0.0,0.839,0.08962
43.0,0.0,0.0,0.825,0.09704
44.0,0.0,0.0,0.838,0.09075
45.0,0.0,0.0,0.818,0.10125
46.0,0.0,0.0,0.823,0.09845
47.0,0.0,0.0,0.812,0.10419
48.0,0.0,0.0,0.821,0.0994
49.0,0.0,0.0,0.835,0.09174
50.0,0.0,0.0,0.837,0.091
51.0,0.0,0.0,0.832,0.09385
52.0,0.0,0.0,0.838,0.09042
53.0,0.0,0.0,0.826,0.09664
54.0,0.0,0.0,0.831,0.09418
55.0,0.0,0.0,0.827,0.09622
56.0,0.0,0.0,0.835,0.09234
57.0,0.0,0.0,0.821,0.09968
58.0,0.0,0.0,0.832,0.09356
59.0,0.0,0.0,0.827,0.09616
60.0,0.0,0.0,0.827,0.09694
61.0,0.0,0.0,0.827,0.09676
62.0,0.0,0.0,0.841,0.08911
63.0,0.0,0.0,0.836,0.09182
64.0,0.0,0.0,0.844,0.08725
65.0,0.0,0.0,0.837,0.09128
66.0,0.0,0.0,0.835,0.09229
67.0,0.0,0.0,0.833,0.09306
68.0,0.0,0.0,0.843,0.08787
69.0,0.0,0.0,0.819,0.10051
70.0,0.0,0.0,0.822,0.09902
71.0,0.0,0.0,0.82,0.09999
72.0,0.0,0.0,0.807,0.1072
73.0,0.0,0.0,0.806,0.10841
74.0,0.0,0.0,0.809,0.10627
75.0,0.0,0.0,0.812,0.10463
76.0,0.0,0.0,0.82,0.09998
77.0,0.0,0.0,0.808,0.10684
78.0,0.0,0.0,0.806,0.10771
79.0,0.0,0.0,0.807,0.10752
80.0,0.0,0.0,0.811,0.10499
81.0,0.0,0.0,0.818,0.10139
82.0,0.0,0.0,0.822,0.09914
83.0,0.0,0.0,0.814,0.10358
84.0,0.0,0.0,0.833,0.0935
85.0,0.0,0.0,0.823,0.09842
86.0,0.0,0.0,0.83,0.09463
87.0,0.0,0.0,0.825,0.09756
88.0,0.0,0.0,0.826,0.09725
89.0,0.0,0.0,0.81,0.10541
90.0,0.0,0.0,0.833,0.09346
91.0,0.0,0.0,0.83,0.09491
92.0,0.0,0.0,0.836,0.0918
93.0,0.0,0.0,0.83,0.09438
94.0,0.0,0.0,0.84,0.08947
95.0,0.0,0.0,0.828,0.0957
96.0,0.0,0.0,0.837,0.09085
97.0,0.0,0.0,0.819,0.1008
98.0,0.0,0.0,0.83,0.09453
99.0,0.0,0.0,0.82,0.10001
100.0,0.0,0.0,0.825,0.09737
101.0,0.0,0.0,0.823,0.09834
102.0,0.0,0.0,0.833,0.09339
103.0,0.0,0.0,0.828,0.09611
104.0,0.0,0.0,0.809,0.10601
105.0,0.0,0.0,0.761,0.13414
106.0,0.0,0.0,0.758,0.13521
107.0,0.0,0.0,0.764,0.13123
108.0,0.0,0.0,0.784,0.1211
109.0,0.0,0.0,0.756,0.13633
110.0,0.0,0.0,0.768,0.13055
111.0,0.0,0.0,0.749,0.14048
112.0,0.0,0.0,0.785,0.12103
113.0,0.0,0.0,0.791,0.11734
114.0,0.0,0.0,0.798,0.11413
115.0,0.0,0.0,0.776,0.12575
116.0,0.0,0.0,0.789,0.11885
117.0,0.0,0.0,0.785,0.12143
118.0,0.0,0.0,0.802,0.1119
119.0,0.0,0.0,0.8,0.11196
