time,small,large,probability,intensity
3.0,0.0,1.0,0.346,0.50484
4.0,0.0,1.0,0.388,0.53794
5.0,0.0,1.0,0.414,0.55918
6.0,0.0,1.0,0.419,0.56834
7.0,0.0,1.0,0.435,0.57698
8.0,0.0,1.0,0.419,0.57337
9.0,0.0,1.0,0.416,0.56797
10.0,0.0,1.0,0.399,0.55672
11.0,0.0,1.0,0.421,0.56967
12.0,0.0,1.0,0.39,0.54231
13.0,0.0,1.0,0.396,0.54591
14.0,0.0,1.0,0.374,0.54011
15.0,0.0,1.0,0.362,0.52646
16.0,0.0,1.0,0.36,0.5293
17.0,0.0,1.0,0.361,0.52253
18.0,0.0,1.0,0.345,0.51549
19.0,0.0,1.0,0.362,0.5234
20.0,0.0,1.0,0.343,0.51155
21.0,0.0,1.0,0.349,0.51326
22.0,0.0,1.0,0.343,0.50878
23.0,0.0,1.0,0.338,0.50347
24.0,1.0,0.0,0.386,0.49154
25.0,1.0,0.0,0.352,0.50035
26.0,1.0,0.0,0.349,0.50179
27.0,0.0,0.0,0.374,0.46333
28.0,0.0,0.0,0.404,0.44845
29.0,0.0,1.0,0.413,0.55879
30.0,0.0,1.0,0.368,0.50431
31.0,0.0,1.0,0.395,0.54608
32.0,0.0,1.0,0.411,0.54931
33.0,0.0,1.0,0.395,0.54033
34.0,0.0,1.0,0.419,0.55246
35.0,0.0,1.0,0.389,0.54255
36.0,0.0,1.0,0.443,0.58008
37.0,0.0,1.0,0.457,0.59588
38.0,0.0,1.0,0.47,0.60694
39.0,0.0,1.0,0.477,0.61214
40.0,0.0,1.0,0.465,0.60398
41.0,0.0,1.0,0.485,0.61735
42.0,0.0,1.0,0.482,0.61733
43.0,0.0,1.0,0.481,0.60994
44.0,0.0,1.0,0.47,0.60431
45.0,0.0,1.0,0.464,0.60677
46.0,0.0,1.0,0.44,0.58554
47.0,0.0,1.0,0.435,0.57892
48.0,0.0,1.0,0.405,0.56029
49.0,0.0,1.0,0.401,0.55763
50.0,0.0,1.0,0.397,0.55593
51.0,0.0,1.0,0.403,0.55887
52.0,0.0,1.0,0.399,0.55682
53.0,0.0,1.0,0.399,0.55551
54.0,0.0,1.0,0.38,0.5379
55.0,0.0,1.0,0.36,0.52047
56.0,0.0,0.0,0.34,0.49332
57.0,0.0,0.0,0.365,0.45963
58.0,1.0,0.0,0.398,0.41331
59.0,1.0,0.0,0.398,0.41665
60.0,0.0,0.0,0.392,0.42012
61.0,0.0,0.0,0.396,0.40983
62.0,1.0,0.0,0.403,0.40645
63.0,1.0,0.0,0.409,0.39241
64.0,1.0,0.0,0.412,0.38639
65.0,0.0,0.0,0.409,0.39294
66.0,0.0,0.0,0.403,0.40186
67.0,1.0,0.0,0.408,0.39285
68.0,1.0,0.0,0.403,0.39495
69.0,0.0,0.0,0.401,0.4031
70.0,0.0,0.0,0.397,0.40396
71.0,0.0,0.0,0.399,0.40721
72.0,1.0,0.0,0.421,0.37465
73.0,1.0,0.0,0.443,0.37502
74.0,1.0,0.0,0.428,0.37809
75.0,1.0,0.0,0.435,0.38095
76.0,1.0,0.0,0.439,0.371
77.0,1.0,0.0,0.443,0.37183
78.0,1.0,0.0,0.44,0.37626
79.0,1.0,0.0,0.456,0.38527
80.0,1.0,0.0,0.443,0.38122
81.0,1.0,0.0,0.454,0.39657
82.0,1.0,0.0,0.427,0.39787
83.0,1.0,0.0,0.427,0.39791
84.0,0.0,0.0,0.405,0.40612
85.0,0.0,0.0,0.41,0.38757
86.0,1.0,0.0,0.422,0.37807
87.0,0.0,0.0,0.413,0.38526
88.0,0.0,0.0,0.433,0.35527
89.0,1.0,0.0,0.444,0.36609
90.0,1.0,0.0,0.452,0.35467
91.0,1.0,0.0,0.433,0.38672
92.0,1.0,0.0,0.426,0.38945
93.0,1.0,0.0,0.431,0.39325
94.0,1.0,0.0,0.422,0.3906
95.0,1.0,0.0,0.407,0.39966
96.0,0.0,0.0,0.392,0.41416
97.0,1.0,0.0,0.393,0.41471
98.0,0.0,0.0,0.402,0.40041
99.0,0.0,0.0,0.401,0.40207
100.0,0.0,0.0,0.433,0.35353
101.0,0.0,0.0,0.421,0.37196
102.0,0.0,0.0,0.405,0.40013
103.0,1.0,0.0,0.391,0.43791
104.0,1.0,0.0,0.382,0.44524
105.0,1.0,0.0,0.366,0.45259
106.0,1.0,0.0,0.377,0.44399
107.0,1.0,0.0,0.385,0.42815
108.0,0.0,0.0,0.372,0.45476
109.0,0.0,0.0,0.376,0.45893
110.0,0.0,0.0,0.379,0.45205
111.0,0.0,0.0,0.37,0.45776
112.0,0.0,0.0,0.362,0.47236
113.0,0.0,0.0,0.362,0.47108
114.0,0.0,0.0,0.367,0.46805
115.0,0.0,0.0,0.35,0.492
116.0,0.0,0.0,0.368,0.48315
117.0,0.0,1.0,0.355,0.50021
118.0,0.0,1.0,0.377,0.52162
119.0,0.0,1.0,0.386,0.5335
120.0,0.0,1.0,0.39,0.53856
121.0,0.0,1.0,0.398,0.54354
122.0,0.0,1.0,0.393,0.53646
