time,small,large,probability,intensity,dissimilarity
0.0,0.0,0.0,0.6899999976158142,0.18618,0.53263825
1.0,0.0,0.0,0.6759999990463257,0.19397,0.57886136
2.0,0.0,0.0,0.6990000009536743,0.18004,0.49830005
3.0,0.0,0.0,0.7009999752044678,0.18044,0.490391
4.0,0.0,0.0,0.6970000267028809,0.18077,0.5091436
5.0,0.0,0.0,0.699999988079071,0.1786,0.49771053
6.0,0.0,0.0,0.6869999766349792,0.18746,0.5409973
7.0,0.0,0.0,0.6819999814033508,0.18914,0.5590072
8.0,0.0,0.0,0.675000011920929,0.19394,0.5808363
9.0,0.0,0.0,0.6779999732971191,0.1936,0.5701443
10.0,0.0,0.0,0.6729999780654907,0.19708,0.589573
11.0,0.0,0.0,0.6800000071525574,0.19278,0.562911
12.0,0.0,0.0,0.6890000104904175,0.18652,0.53284615
13.0,0.0,0.0,0.6890000104904175,0.1861,0.5318826
14.0,0.0,0.0,0.6800000071525574,0.19141,0.5646672
15.0,0.0,0.0,0.6970000267028809,0.18175,0.50250643
16.0,0.0,0.0,0.6949999928474426,0.18247,0.51347435
17.0,0.0,0.0,0.6880000233650208,0.18729,0.535744
18.0,0.0,0.0,0.6940000057220459,0.18445,0.51608753
19.0,0.0,0.0,0.6949999928474426,0.18352,0.5099512
20.0,0.0,0.0,0.6819999814033508,0.19105,0.55601174
21.0,0.0,0.0,0.703000009059906,0.1795,0.48245987
22.0,0.0,0.0,0.6890000104904175,0.18605,0.5326833
23.0,0.0,0.0,0.6970000267028809,0.18142,0.5035935
24.0,0.0,0.0,0.7009999752044678,0.17947,0.48963538
25.0,0.0,0.0,0.7110000252723694,0.17227,0.4638497
26.0,0.0,0.0,0.7089999914169312,0.17371,0.4708002
27.0,0.0,0.0,0.7039999961853027,0.17658,0.48423418
28.0,0.0,0.0,0.7229999899864197,0.16608,0.41859016
29.0,0.0,0.0,0.7129999995231628,0.17077,0.45821342
30.0,0.0,0.0,0.722000002861023,0.166,0.4278237
31.0,0.0,0.0,0.7200000286102295,0.1658,0.43898994
32.0,0.0,0.0,0.7149999737739563,0.1699,0.45082632
33.0,0.0,0.0,0.6809999942779541,0.19133,0.55909234
34.0,0.0,0.0,0.6890000104904175,0.18589,0.5335433
35.0,0.0,0.0,0.6940000057220459,0.18274,0.51588136
36.0,0.0,0.0,0.6890000104904175,0.18612,0.5326654
37.0,0.0,0.0,0.6759999990463257,0.19335,0.5769822
38.0,0.0,0.0,0.6850000023841858,0.18742,0.5504313
39.0,0.0,0.0,0.6880000233650208,0.18624,0.5376455
40.0,0.0,0.0,0.6800000071525574,0.19117,0.5627786
41.0,0.0,0.0,0.7009999752044678,0.17918,0.4868542
42.0,0.0,0.0,0.6859999895095825,0.18749,0.5417373
43.0,0.0,0.0,0.6899999976158142,0.1855,0.5262414
44.0,0.0,0.0,0.6970000267028809,0.18078,0.5098686
45.0,0.0,0.0,0.6899999976158142,0.18691,0.5296647
46.0,0.0,0.0,0.6890000104904175,0.18711,0.53141505
47.0,0.0,0.0,0.6809999942779541,0.19168,0.5590458
48.0,0.0,0.0,0.6859999895095825,0.18892,0.540933
49.0,0.0,0.0,0.6880000233650208,0.18741,0.53262204
50.0,0.0,0.0,0.699999988079071,0.18065,0.49609295
51.0,0.0,0.0,0.6959999799728394,0.18176,0.51279485
52.0,0.0,0.0,0.6809999942779541,0.19062,0.56212205
53.0,0.0,0.0,0.6660000085830688,0.19911,0.61278147
54.0,0.0,0.0,0.6690000295639038,0.19829,0.60295963
55.0,0.0,0.0,0.6880000233650208,0.18643,0.5348028
56.0,0.0,0.0,0.6769999861717224,0.19372,0.57204384
57.0,0.0,0.0,0.6620000004768372,0.20401,0.62635034
58.0,0.0,0.0,0.6610000133514404,0.20389,0.62880576
59.0,0.0,0.0,0.675000011920929,0.19774,0.58363485
60.0,0.0,0.0,0.6809999942779541,0.19336,0.5597034
61.0,0.0,0.0,0.7009999752044678,0.18001,0.48604807
62.0,0.0,0.0,0.7009999752044678,0.1803,0.4862842
63.0,0.0,0.0,0.7080000042915344,0.17502,0.4612748
64.0,0.0,0.0,0.6919999718666077,0.18528,0.5167968
65.0,0.0,0.0,0.6959999799728394,0.18418,0.5028368
66.0,0.0,0.0,0.6800000071525574,0.19225,0.5629736
67.0,0.0,0.0,0.6859999895095825,0.18837,0.53898174
68.0,0.0,0.0,0.6840000152587891,0.19007,0.54583424
69.0,0.0,0.0,0.6589999794960022,0.20442,0.63328195
70.0,0.0,0.0,0.6710000038146973,0.19767,0.59301037
71.0,0.0,0.0,0.6589999794960022,0.20415,0.6370127
72.0,0.0,0.0,0.6570000052452087,0.20383,0.6448884
73.0,0.0,0.0,0.6669999957084656,0.19848,0.61279154
74.0,0.0,0.0,0.6830000281333923,0.18888,0.56076515
75.0,0.0,0.0,0.6800000071525574,0.19077,0.56650025
76.0,0.0,0.0,0.6710000038146973,0.19625,0.60033894
77.0,0.0,0.0,0.6620000004768372,0.20178,0.6248951
78.0,0.0,0.0,0.6840000152587891,0.18904,0.5524973
79.0,0.0,0.0,0.6859999895095825,0.18748,0.5446087
80.0,0.0,0.0,0.6830000281333923,0.1908,0.55273914
81.0,0.0,0.0,0.6980000138282776,0.18004,0.5066905
82.0,0.0,0.0,0.6919999718666077,0.18289,0.5315841
83.0,0.0,0.0,0.7049999833106995,0.17563,0.48030925
84.0,0.0,0.0,0.7059999704360962,0.17486,0.47880232
