time,small,large,probability,intensity
0.0,0.0,0.0,0.502,0.26569
1.0,0.0,0.0,0.498,0.26781
2.0,0.0,0.0,0.499,0.26667
3.0,0.0,0.0,0.494,0.26987
4.0,0.0,0.0,0.496,0.26806
5.0,0.0,0.0,0.5,0.26698
6.0,0.0,0.0,0.506,0.26191
7.0,0.0,0.0,0.499,0.26604
8.0,0.0,0.0,0.509,0.25988
9.0,0.0,0.0,0.498,0.26683
10.0,0.0,0.0,0.502,0.26399
11.0,0.0,0.0,0.499,0.26581
12.0,0.0,0.0,0.498,0.2662
13.0,0.0,0.0,0.496,0.26669
14.0,0.0,0.0,0.501,0.26392
15.0,0.0,0.0,0.494,0.26765
16.0,0.0,0.0,0.498,0.26557
17.0,0.0,0.0,0.5,0.26392
18.0,0.0,0.0,0.492,0.26896
19.0,0.0,0.0,0.494,0.26715
20.0,0.0,0.0,0.49,0.2704
21.0,0.0,0.0,0.492,0.26814
22.0,0.0,0.0,0.498,0.26553
23.0,0.0,0.0,0.494,0.26763
24.0,0.0,0.0,0.495,0.26741
25.0,0.0,0.0,0.492,0.26867
26.0,0.0,0.0,0.49,0.27008
27.0,0.0,0.0,0.486,0.27194
28.0,0.0,0.0,0.494,0.26865
29.0,0.0,0.0,0.49,0.27096
30.0,0.0,0.0,0.502,0.26344
31.0,0.0,0.0,0.494,0.26645
32.0,0.0,0.0,0.496,0.26569
33.0,0.0,0.0,0.498,0.26568
34.0,0.0,0.0,0.486,0.27193
35.0,0.0,0.0,0.494,0.26823
36.0,0.0,0.0,0.492,0.26779
37.0,0.0,0.0,0.488,0.27088
38.0,0.0,0.0,0.487,0.27173
39.0,0.0,0.0,0.493,0.2683
40.0,0.0,0.0,0.488,0.27082
41.0,0.0,0.0,0.497,0.2653
42.0,0.0,0.0,0.492,0.26874
43.0,0.0,0.0,0.494,0.26651
44.0,0.0,0.0,0.491,0.26931
45.0,0.0,0.0,0.502,0.26343
46.0,0.0,0.0,0.498,0.26508
