time,small,large,probability,intensity
0.0,0.0,0.0,0.678,0.17131
1.0,0.0,0.0,0.658,0.18139
2.0,0.0,0.0,0.676,0.17214
3.0,0.0,0.0,0.731,0.14355
4.0,0.0,0.0,0.766,0.12593
5.0,0.0,0.0,0.734,0.14236
6.0,0.0,0.0,0.696,0.1624
7.0,0.0,0.0,0.689,0.16627
8.0,0.0,0.0,0.709,0.15526
9.0,0.0,0.0,0.711,0.15397
10.0,0.0,0.0,0.743,0.13838
11.0,0.0,0.0,0.665,0.17799
12.0,0.0,0.0,0.648,0.18705
13.0,0.0,0.0,0.692,0.16472
14.0,0.0,0.0,0.701,0.1596
15.0,0.0,0.0,0.672,0.1742
16.0,0.0,0.0,0.647,0.18728
17.0,0.0,0.0,0.644,0.18897
18.0,0.0,0.0,0.657,0.18228
19.0,0.0,0.0,0.695,0.16249
20.0,0.0,0.0,0.703,0.15832
21.0,0.0,0.0,0.668,0.176
22.0,0.0,0.0,0.658,0.18163
23.0,0.0,0.0,0.638,0.19138
24.0,0.0,0.0,0.664,0.17849
25.0,0.0,0.0,0.674,0.17314
26.0,0.0,0.0,0.691,0.16498
27.0,0.0,0.0,0.644,0.18889
28.0,0.0,0.0,0.651,0.18554
29.0,0.0,0.0,0.649,0.18578
30.0,0.0,0.0,0.632,0.19463
31.0,0.0,0.0,0.632,0.19453
32.0,0.0,0.0,0.643,0.18917
33.0,0.0,0.0,0.653,0.18349
34.0,0.0,0.0,0.649,0.18529
35.0,0.0,0.0,0.634,0.19366
36.0,0.0,0.0,0.646,0.18777
37.0,0.0,0.0,0.65,0.18566
38.0,0.0,0.0,0.627,0.1968
39.0,0.0,0.0,0.643,0.18892
40.0,0.0,0.0,0.628,0.19699
41.0,0.0,0.0,0.605,0.20817
42.0,0.0,0.0,0.64,0.19087
43.0,0.0,0.0,0.649,0.18581
44.0,0.0,0.0,0.633,0.19438
45.0,0.0,0.0,0.677,0.1712
46.0,0.0,0.0,0.674,0.17312
47.0,0.0,0.0,0.666,0.17657
48.0,0.0,0.0,0.74,0.13964
49.0,0.0,0.0,0.731,0.14349
50.0,0.0,0.0,0.733,0.14222
51.0,0.0,0.0,0.745,0.13621
52.0,0.0,0.0,0.781,0.11827
53.0,0.0,0.0,0.74,0.13885
54.0,0.0,0.0,0.729,0.14426
55.0,0.0,0.0,0.725,0.14647
56.0,0.0,0.0,0.724,0.14683
57.0,0.0,0.0,0.726,0.14597
58.0,0.0,0.0,0.767,0.1257
59.0,0.0,0.0,0.757,0.13046
60.0,0.0,0.0,0.765,0.12643
61.0,0.0,0.0,0.801,0.10827
62.0,0.0,0.0,0.714,0.15242
63.0,0.0,0.0,0.718,0.14963
64.0,0.0,0.0,0.75,0.13385
65.0,0.0,0.0,0.73,0.14392
66.0,0.0,0.0,0.683,0.16804
67.0,0.0,0.0,0.724,0.14734
68.0,0.0,0.0,0.761,0.12849
69.0,0.0,0.0,0.737,0.14048
70.0,0.0,0.0,0.75,0.13383
71.0,0.0,0.0,0.713,0.15276
72.0,0.0,0.0,0.757,0.13065
73.0,0.0,0.0,0.721,0.14842
74.0,0.0,0.0,0.735,0.14151
75.0,0.0,0.0,0.68,0.16933
76.0,0.0,0.0,0.688,0.16507
77.0,0.0,0.0,0.747,0.13553
78.0,0.0,0.0,0.715,0.1515
79.0,0.0,0.0,0.754,0.13209
80.0,0.0,0.0,0.773,0.1226
81.0,0.0,0.0,0.764,0.12687
82.0,0.0,0.0,0.782,0.11808
83.0,0.0,0.0,0.777,0.12061
84.0,0.0,0.0,0.755,0.13184
85.0,0.0,0.0,0.797,0.11022
86.0,0.0,0.0,0.797,0.1104
87.0,0.0,0.0,0.76,0.12944
88.0,0.0,0.0,0.754,0.13194
89.0,0.0,0.0,0.777,0.12055
90.0,0.0,0.0,0.73,0.14482
91.0,0.0,0.0,0.713,0.15322
92.0,0.0,0.0,0.72,0.14991
93.0,0.0,0.0,0.683,0.16885
94.0,0.0,0.0,0.701,0.15963
95.0,0.0,0.0,0.728,0.14609
96.0,0.0,0.0,0.722,0.14884
97.0,0.0,0.0,0.698,0.16097
98.0,0.0,0.0,0.703,0.15854
99.0,0.0,0.0,0.695,0.16243
100.0,0.0,0.0,0.728,0.14563
101.0,0.0,0.0,0.705,0.15749
102.0,0.0,0.0,0.677,0.17242
103.0,0.0,0.0,0.765,0.12622
104.0,0.0,0.0,0.726,0.14662
105.0,0.0,0.0,0.695,0.16293
106.0,0.0,0.0,0.653,0.18404
107.0,0.0,0.0,0.708,0.15565
108.0,0.0,0.0,0.64,0.18963
109.0,0.0,0.0,0.649,0.18562
110.0,0.0,0.0,0.673,0.17345
111.0,0.0,0.0,0.678,0.17045
112.0,0.0,0.0,0.664,0.17824
113.0,0.0,0.0,0.687,0.16623
114.0,0.0,0.0,0.643,0.18877
115.0,0.0,0.0,0.674,0.17286
116.0,0.0,0.0,0.658,0.18134
117.0,0.0,0.0,0.645,0.18741
118.0,0.0,0.0,0.657,0.18119
119.0,0.0,0.0,0.708,0.15517
120.0,0.0,0.0,0.648,0.18563
121.0,0.0,0.0,0.674,0.17304
122.0,0.0,0.0,0.636,0.19134
123.0,0.0,0.0,0.654,0.18236
124.0,0.0,0.0,0.634,0.19249
125.0,0.0,0.0,0.657,0.18093
126.0,0.0,0.0,0.654,0.18216
127.0,0.0,0.0,0.65,0.1845
128.0,0.0,0.0,0.659,0.18016
129.0,0.0,0.0,0.622,0.1988
130.0,0.0,0.0,0.623,0.19765
131.0,0.0,0.0,0.651,0.18396
132.0,0.0,0.0,0.647,0.18617
133.0,0.0,0.0,0.64,0.18942
134.0,0.0,0.0,0.647,0.18585
135.0,0.0,0.0,0.64,0.18961
136.0,0.0,0.0,0.643,0.18799
137.0,0.0,0.0,0.679,0.1699
138.0,0.0,0.0,0.66,0.17978
139.0,0.0,0.0,0.652,0.18362
140.0,0.0,0.0,0.653,0.18305
141.0,0.0,0.0,0.666,0.17697
142.0,0.0,0.0,0.645,0.1875
143.0,0.0,0.0,0.633,0.19372
144.0,0.0,0.0,0.647,0.18618
145.0,0.0,0.0,0.64,0.18969
146.0,0.0,0.0,0.647,0.18611
147.0,0.0,0.0,0.674,0.17236
148.0,0.0,0.0,0.623,0.19815
149.0,0.0,0.0,0.62,0.19924
150.0,0.0,0.0,0.65,0.18438
151.0,0.0,0.0,0.727,0.14553
152.0,0.0,0.0,0.71,0.15403
153.0,0.0,0.0,0.733,0.14216
154.0,0.0,0.0,0.739,0.13922
155.0,0.0,0.0,0.758,0.12983
156.0,0.0,0.0,0.771,0.12271
157.0,0.0,0.0,0.744,0.13649
158.0,0.0,0.0,0.766,0.12564
159.0,0.0,0.0,0.644,0.18779
160.0,0.0,0.0,0.642,0.18845
161.0,0.0,0.0,0.67,0.17409
162.0,0.0,0.0,0.6,0.20965
163.0,0.0,0.0,0.634,0.19249
164.0,0.0,0.0,0.624,0.19767
165.0,0.0,0.0,0.617,0.20152
166.0,0.0,0.0,0.637,0.19111
167.0,0.0,0.0,0.582,0.21885
168.0,0.0,0.0,0.622,0.19855
169.0,0.0,0.0,0.655,0.1824
170.0,0.0,0.0,0.647,0.18612
171.0,0.0,0.0,0.644,0.1873
172.0,0.0,0.0,0.668,0.1751
173.0,0.0,0.0,0.624,0.1972
174.0,0.0,0.0,0.63,0.1945
175.0,0.0,0.0,0.598,0.21043
176.0,0.0,0.0,0.627,0.19553
177.0,0.0,0.0,0.62,0.19903
178.0,0.0,0.0,0.675,0.17187
179.0,0.0,0.0,0.663,0.1772
180.0,0.0,0.0,0.611,0.20391
181.0,0.0,0.0,0.634,0.19249
182.0,0.0,0.0,0.644,0.18744
183.0,0.0,0.0,0.606,0.20641
184.0,0.0,0.0,0.605,0.2071
185.0,0.0,0.0,0.632,0.19302
186.0,0.0,0.0,0.622,0.19831
187.0,0.0,0.0,0.65,0.18449
188.0,0.0,0.0,0.645,0.18655
189.0,0.0,0.0,0.671,0.17355
190.0,0.0,0.0,0.638,0.19022
191.0,0.0,0.0,0.685,0.16683
192.0,0.0,0.0,0.613,0.20286
193.0,0.0,0.0,0.623,0.19784
194.0,0.0,0.0,0.685,0.16664
195.0,0.0,0.0,0.603,0.20815
196.0,0.0,0.0,0.587,0.21636
197.0,0.0,0.0,0.617,0.20084
198.0,0.0,0.0,0.61,0.20469
199.0,0.0,0.0,0.595,0.2128
200.0,0.0,0.0,0.589,0.21604
201.0,0.0,0.0,0.617,0.20146
202.0,0.0,0.0,0.617,0.20155
203.0,0.0,0.0,0.615,0.20247
204.0,0.0,0.0,0.594,0.21305
205.0,0.0,0.0,0.588,0.21632
206.0,0.0,0.0,0.581,0.21973
207.0,0.0,0.0,0.594,0.21346
208.0,0.0,0.0,0.619,0.2006
209.0,0.0,0.0,0.621,0.20023
210.0,0.0,0.0,0.589,0.21582
211.0,0.0,0.0,0.634,0.19335
212.0,0.0,0.0,0.648,0.18664
213.0,0.0,0.0,0.62,0.20093
214.0,0.0,0.0,0.65,0.18548
215.0,0.0,0.0,0.655,0.18253
216.0,0.0,0.0,0.65,0.18477
217.0,0.0,0.0,0.64,0.19006
218.0,0.0,0.0,0.598,0.21138
219.0,0.0,0.0,0.674,0.17288
220.0,0.0,0.0,0.742,0.13803
221.0,0.0,0.0,0.721,0.14858
222.0,0.0,0.0,0.757,0.13051
223.0,0.0,0.0,0.758,0.12961
224.0,0.0,0.0,0.647,0.18598
225.0,0.0,0.0,0.69,0.16447
226.0,0.0,0.0,0.702,0.15839
227.0,0.0,0.0,0.674,0.17245
228.0,0.0,0.0,0.657,0.1807
229.0,0.0,0.0,0.673,0.17304
230.0,0.0,0.0,0.682,0.16861
231.0,0.0,0.0,0.686,0.16692
232.0,0.0,0.0,0.667,0.17627
233.0,0.0,0.0,0.695,0.16249
234.0,0.0,0.0,0.653,0.1833
235.0,0.0,0.0,0.625,0.1974
236.0,0.0,0.0,0.623,0.1987
237.0,0.0,0.0,0.635,0.19232
238.0,0.0,0.0,0.643,0.18869
239.0,0.0,0.0,0.607,0.20629
240.0,0.0,0.0,0.646,0.18708
241.0,0.0,0.0,0.619,0.20019
242.0,0.0,0.0,0.605,0.20806
243.0,0.0,0.0,0.64,0.19033
244.0,0.0,0.0,0.642,0.18877
245.0,0.0,0.0,0.62,0.19967
246.0,0.0,0.0,0.609,0.20572
247.0,0.0,0.0,0.639,0.19063
248.0,0.0,0.0,0.631,0.1946
249.0,0.0,0.0,0.62,0.19992
250.0,0.0,0.0,0.644,0.18808
251.0,0.0,0.0,0.643,0.18822
252.0,0.0,0.0,0.609,0.20598
253.0,0.0,0.0,0.668,0.17593
254.0,0.0,0.0,0.64,0.18976
255.0,0.0,0.0,0.63,0.19438
256.0,0.0,0.0,0.644,0.18758
257.0,0.0,0.0,0.66,0.17987
258.0,0.0,0.0,0.661,0.17926
259.0,0.0,0.0,0.673,0.17306
260.0,0.0,0.0,0.621,0.19967
261.0,0.0,0.0,0.639,0.19068
262.0,0.0,0.0,0.648,0.18577
263.0,0.0,0.0,0.609,0.20546
264.0,0.0,0.0,0.651,0.18437
265.0,0.0,0.0,0.63,0.19457
266.0,0.0,0.0,0.606,0.20673
267.0,0.0,0.0,0.69,0.16424
268.0,0.0,0.0,0.646,0.18555
269.0,0.0,0.0,0.674,0.17177
270.0,0.0,0.0,0.692,0.1626
271.0,0.0,0.0,0.714,0.15148
272.0,0.0,0.0,0.684,0.16679
273.0,0.0,0.0,0.699,0.15928
274.0,0.0,0.0,0.717,0.15041
275.0,0.0,0.0,0.704,0.1567
276.0,0.0,0.0,0.712,0.15259
277.0,0.0,0.0,0.718,0.14961
278.0,0.0,0.0,0.697,0.1599
279.0,0.0,0.0,0.719,0.14891
280.0,0.0,0.0,0.691,0.16318
281.0,0.0,0.0,0.708,0.15476
282.0,0.0,0.0,0.724,0.14658
283.0,0.0,0.0,0.701,0.15819
284.0,0.0,0.0,0.709,0.15409
285.0,0.0,0.0,0.71,0.15362
286.0,0.0,0.0,0.71,0.15364
287.0,0.0,0.0,0.715,0.15123
288.0,0.0,0.0,0.673,0.17169
289.0,0.0,0.0,0.753,0.133
290.0,0.0,0.0,0.681,0.16805
291.0,0.0,0.0,0.669,0.17374
292.0,0.0,0.0,0.683,0.1671
293.0,0.0,0.0,0.681,0.16785
294.0,0.0,0.0,0.715,0.15063
295.0,0.0,0.0,0.718,0.14929
296.0,0.0,0.0,0.686,0.16564
297.0,0.0,0.0,0.678,0.16955
298.0,0.0,0.0,0.688,0.16456
299.0,0.0,0.0,0.683,0.16698
300.0,0.0,0.0,0.692,0.16291
301.0,0.0,0.0,0.666,0.17559
302.0,0.0,0.0,0.694,0.16145
303.0,0.0,0.0,0.675,0.17111
304.0,0.0,0.0,0.666,0.17577
305.0,0.0,0.0,0.653,0.18214
306.0,0.0,0.0,0.636,0.19043
307.0,0.0,0.0,0.67,0.17334
308.0,0.0,0.0,0.648,0.18434
309.0,0.0,0.0,0.652,0.18227
310.0,0.0,0.0,0.649,0.18403
311.0,0.0,0.0,0.65,0.18339
312.0,0.0,0.0,0.618,0.19949
313.0,0.0,0.0,0.628,0.19442
314.0,0.0,0.0,0.628,0.1948
315.0,0.0,0.0,0.621,0.19849
316.0,0.0,0.0,0.59,0.21335
317.0,0.0,0.0,0.608,0.20457
318.0,0.0,0.0,0.663,0.17668
319.0,0.0,0.0,0.65,0.18351
320.0,0.0,0.0,0.67,0.17369
321.0,0.0,0.0,0.696,0.16117
322.0,0.0,0.0,0.685,0.16653
323.0,0.0,0.0,0.693,0.16245
324.0,0.0,0.0,0.709,0.15437
325.0,0.0,0.0,0.69,0.16386
326.0,0.0,0.0,0.755,0.13149
327.0,0.0,0.0,0.725,0.14641
328.0,0.0,0.0,0.724,0.14706
329.0,0.0,0.0,0.733,0.1429
330.0,0.0,0.0,0.72,0.14813
331.0,0.0,0.0,0.689,0.16351
332.0,0.0,0.0,0.731,0.14273
333.0,0.0,0.0,0.753,0.13205
334.0,0.0,0.0,0.706,0.15538
335.0,0.0,0.0,0.765,0.12591
336.0,0.0,0.0,0.767,0.12494
337.0,0.0,0.0,0.73,0.14345
338.0,0.0,0.0,0.736,0.14021
339.0,0.0,0.0,0.691,0.16296
340.0,0.0,0.0,0.706,0.15508
341.0,0.0,0.0,0.696,0.16
342.0,0.0,0.0,0.728,0.14406
343.0,0.0,0.0,0.734,0.14143
344.0,0.0,0.0,0.68,0.16799
345.0,0.0,0.0,0.725,0.14543
346.0,0.0,0.0,0.701,0.15768
347.0,0.0,0.0,0.708,0.15404
348.0,0.0,0.0,0.737,0.13983
349.0,0.0,0.0,0.727,0.14466
350.0,0.0,0.0,0.745,0.13578
351.0,0.0,0.0,0.737,0.13968
352.0,0.0,0.0,0.728,0.144
353.0,0.0,0.0,0.701,0.15777
354.0,0.0,0.0,0.731,0.1427
355.0,0.0,0.0,0.731,0.14285
356.0,0.0,0.0,0.736,0.14026
357.0,0.0,0.0,0.712,0.15238
