time,small,large,probability,intensity
3.0,0.0,0.0,0.528,0.24824
4.0,0.0,0.0,0.565,0.22884
5.0,0.0,0.0,0.526,0.24973
6.0,0.0,0.0,0.51,0.25687
7.0,0.0,0.0,0.539,0.24244
8.0,0.0,0.0,0.54,0.24279
9.0,0.0,0.0,0.503,0.26092
10.0,0.0,0.0,0.52,0.25418
11.0,0.0,0.0,0.528,0.25009
12.0,0.0,0.0,0.532,0.24921
13.0,0.0,0.0,0.533,0.24861
14.0,0.0,0.0,0.531,0.24914
15.0,0.0,0.0,0.532,0.24944
16.0,0.0,0.0,0.536,0.24675
17.0,0.0,0.0,0.542,0.2441
18.0,0.0,0.0,0.532,0.24946
19.0,0.0,0.0,0.532,0.24923
20.0,0.0,0.0,0.533,0.24867
21.0,0.0,0.0,0.528,0.25158
22.0,0.0,0.0,0.532,0.2488
23.0,0.0,0.0,0.523,0.25421
24.0,0.0,0.0,0.529,0.24881
25.0,0.0,0.0,0.532,0.24802
26.0,0.0,0.0,0.525,0.25121
27.0,0.0,0.0,0.525,0.25125
28.0,0.0,0.0,0.519,0.25426
29.0,0.0,0.0,0.515,0.25651
30.0,0.0,0.0,0.529,0.2492
31.0,0.0,0.0,0.52,0.25376
32.0,0.0,0.0,0.507,0.2594
33.0,0.0,0.0,0.511,0.25812
34.0,0.0,0.0,0.511,0.25762
35.0,0.0,0.0,0.514,0.25657
36.0,0.0,0.0,0.519,0.25405
37.0,0.0,0.0,0.525,0.25164
38.0,0.0,0.0,0.524,0.2519
39.0,0.0,0.0,0.53,0.24842
40.0,0.0,0.0,0.527,0.25031
41.0,0.0,0.0,0.532,0.24817
42.0,0.0,0.0,0.527,0.25006
43.0,0.0,0.0,0.527,0.25019
44.0,0.0,0.0,0.515,0.25608
45.0,0.0,0.0,0.522,0.25218
46.0,0.0,0.0,0.502,0.26198
47.0,0.0,0.0,0.518,0.25461
48.0,0.0,0.0,0.51,0.25902
49.0,0.0,0.0,0.532,0.24758
50.0,0.0,0.0,0.526,0.25082
51.0,0.0,0.0,0.532,0.24779
52.0,0.0,0.0,0.531,0.24818
53.0,0.0,0.0,0.527,0.25045
54.0,0.0,0.0,0.522,0.25292
55.0,0.0,0.0,0.536,0.24536
56.0,0.0,0.0,0.53,0.24809
57.0,0.0,0.0,0.532,0.24757
58.0,0.0,0.0,0.537,0.24441
59.0,0.0,0.0,0.53,0.24884
60.0,0.0,0.0,0.52,0.25295
61.0,0.0,0.0,0.533,0.24654
62.0,0.0,0.0,0.526,0.25039
63.0,0.0,0.0,0.523,0.25148
64.0,0.0,0.0,0.52,0.25259
65.0,0.0,0.0,0.535,0.24565
66.0,0.0,0.0,0.518,0.25362
67.0,0.0,0.0,0.508,0.25868
68.0,0.0,0.0,0.52,0.25279
69.0,0.0,0.0,0.509,0.25857
70.0,0.0,0.0,0.501,0.26259
71.0,0.0,0.0,0.524,0.25096
72.0,0.0,0.0,0.514,0.25614
73.0,0.0,0.0,0.533,0.24648
74.0,0.0,0.0,0.517,0.25367
75.0,0.0,0.0,0.532,0.24687
76.0,0.0,0.0,0.519,0.25342
77.0,0.0,0.0,0.534,0.24588
78.0,0.0,0.0,0.539,0.24316
79.0,0.0,0.0,0.536,0.24465
80.0,0.0,0.0,0.531,0.24717
81.0,0.0,0.0,0.535,0.24517
82.0,0.0,0.0,0.53,0.24775
83.0,0.0,0.0,0.526,0.24994
84.0,0.0,0.0,0.534,0.24556
85.0,0.0,0.0,0.534,0.24588
86.0,0.0,0.0,0.512,0.25685
87.0,0.0,0.0,0.529,0.24878
88.0,0.0,0.0,0.51,0.2582
89.0,0.0,0.0,0.521,0.25274
90.0,0.0,0.0,0.521,0.25291
91.0,0.0,0.0,0.523,0.25186
92.0,0.0,0.0,0.535,0.24518
93.0,0.0,0.0,0.528,0.2494
94.0,0.0,0.0,0.531,0.24702
95.0,0.0,0.0,0.534,0.24577
96.0,0.0,0.0,0.52,0.25326
97.0,0.0,0.0,0.526,0.25014
98.0,0.0,0.0,0.528,0.24878
99.0,0.0,0.0,0.532,0.24722
100.0,0.0,0.0,0.523,0.25104
101.0,0.0,0.0,0.532,0.2472
102.0,0.0,0.0,0.505,0.26038
103.0,0.0,0.0,0.524,0.25114
104.0,0.0,0.0,0.515,0.25554
105.0,0.0,0.0,0.528,0.24929
106.0,0.0,0.0,0.51,0.25828
107.0,0.0,0.0,0.523,0.25249
108.0,0.0,0.0,0.493,0.26712
109.0,0.0,0.0,0.519,0.25405
110.0,0.0,0.0,0.52,0.25381
111.0,0.0,0.0,0.518,0.2548
112.0,0.0,0.0,0.513,0.25703
113.0,0.0,0.0,0.518,0.25444
114.0,0.0,0.0,0.523,0.25176
115.0,0.0,0.0,0.522,0.25235
116.0,0.0,0.0,0.519,0.25351
117.0,0.0,0.0,0.522,0.25245
118.0,0.0,0.0,0.518,0.25392
119.0,0.0,0.0,0.521,0.25274
120.0,0.0,0.0,0.528,0.2488
121.0,0.0,0.0,0.522,0.25226
122.0,0.0,0.0,0.516,0.25505
123.0,0.0,0.0,0.52,0.25321
124.0,0.0,0.0,0.52,0.25268
125.0,0.0,0.0,0.512,0.25756
126.0,0.0,0.0,0.516,0.25527
127.0,0.0,0.0,0.512,0.25725
128.0,0.0,0.0,0.516,0.25484
129.0,0.0,0.0,0.509,0.25862
130.0,0.0,0.0,0.517,0.25492
131.0,0.0,0.0,0.52,0.2534
132.0,0.0,0.0,0.514,0.25625
133.0,0.0,0.0,0.506,0.26001
134.0,0.0,0.0,0.513,0.25698
135.0,0.0,0.0,0.5,0.2635
136.0,0.0,0.0,0.509,0.25854
137.0,0.0,0.0,0.505,0.26123
138.0,0.0,0.0,0.499,0.26401
139.0,0.0,0.0,0.503,0.26201
140.0,0.0,0.0,0.494,0.26642
141.0,0.0,0.0,0.52,0.2537
142.0,0.0,0.0,0.511,0.25776
143.0,0.0,0.0,0.519,0.25373
144.0,0.0,0.0,0.516,0.25542
145.0,0.0,0.0,0.527,0.25007
146.0,0.0,0.0,0.525,0.25056
147.0,0.0,0.0,0.533,0.24674
148.0,0.0,0.0,0.533,0.24613
149.0,0.0,0.0,0.523,0.25188
150.0,0.0,0.0,0.526,0.25011
151.0,0.0,0.0,0.535,0.246
152.0,0.0,0.0,0.527,0.24981
153.0,0.0,0.0,0.528,0.24911
154.0,0.0,0.0,0.527,0.24931
155.0,0.0,0.0,0.521,0.2529
156.0,0.0,0.0,0.531,0.24764
157.0,0.0,0.0,0.526,0.24995
158.0,0.0,0.0,0.526,0.25041
159.0,0.0,0.0,0.523,0.25193
160.0,0.0,0.0,0.522,0.25232
161.0,0.0,0.0,0.517,0.25466
162.0,0.0,0.0,0.518,0.2545
163.0,0.0,0.0,0.517,0.25487
164.0,0.0,0.0,0.526,0.25059
165.0,0.0,0.0,0.527,0.25023
166.0,0.0,0.0,0.528,0.24927
167.0,0.0,0.0,0.531,0.2474
168.0,0.0,0.0,0.522,0.25249
169.0,0.0,0.0,0.52,0.25391
170.0,0.0,0.0,0.508,0.25958
171.0,0.0,0.0,0.521,0.25325
172.0,0.0,0.0,0.527,0.24999
173.0,0.0,0.0,0.524,0.25188
174.0,0.0,0.0,0.514,0.25599
175.0,0.0,0.0,0.515,0.25617
176.0,0.0,0.0,0.512,0.25709
177.0,0.0,0.0,0.511,0.25784
178.0,0.0,0.0,0.501,0.2627
179.0,0.0,0.0,0.499,0.2642
180.0,0.0,0.0,0.511,0.25786
181.0,0.0,0.0,0.511,0.25802
182.0,0.0,0.0,0.51,0.25866
183.0,0.0,0.0,0.512,0.25768
184.0,0.0,0.0,0.516,0.25552
185.0,0.0,0.0,0.51,0.25846
186.0,0.0,0.0,0.506,0.26066
187.0,0.0,0.0,0.502,0.26259
188.0,0.0,0.0,0.502,0.26223
189.0,0.0,0.0,0.51,0.25833
190.0,0.0,0.0,0.505,0.26077
191.0,0.0,0.0,0.513,0.25709
192.0,0.0,0.0,0.509,0.25885
193.0,0.0,0.0,0.509,0.25902
194.0,0.0,0.0,0.507,0.25963
195.0,0.0,0.0,0.509,0.25887
196.0,0.0,0.0,0.501,0.26252
197.0,0.0,0.0,0.514,0.25642
198.0,0.0,0.0,0.514,0.25573
199.0,0.0,0.0,0.521,0.25287
200.0,0.0,0.0,0.512,0.25688
201.0,0.0,0.0,0.515,0.25538
202.0,0.0,0.0,0.518,0.25398
203.0,0.0,0.0,0.51,0.25828
204.0,0.0,0.0,0.52,0.25337
205.0,0.0,0.0,0.518,0.25426
206.0,0.0,0.0,0.525,0.25106
207.0,0.0,0.0,0.52,0.25371
208.0,0.0,0.0,0.512,0.25769
209.0,0.0,0.0,0.516,0.25517
210.0,0.0,0.0,0.516,0.25528
211.0,0.0,0.0,0.519,0.25393
212.0,0.0,0.0,0.522,0.25195
213.0,0.0,0.0,0.523,0.2518
214.0,0.0,0.0,0.517,0.25503
215.0,0.0,0.0,0.522,0.25236
216.0,0.0,0.0,0.512,0.2575
217.0,0.0,0.0,0.513,0.25714
218.0,0.0,0.0,0.511,0.25768
