time,small,large,probability,intensity
0.0,1.0,0.0,0.54,0.3138
1.0,1.0,0.0,0.538,0.31849
2.0,1.0,0.0,0.535,0.32119
3.0,1.0,0.0,0.546,0.32063
4.0,1.0,0.0,0.537,0.32372
5.0,1.0,0.0,0.536,0.32266
6.0,1.0,0.0,0.538,0.32472
7.0,1.0,0.0,0.538,0.32867
8.0,1.0,0.0,0.536,0.32523
9.0,1.0,0.0,0.538,0.32244
10.0,1.0,0.0,0.537,0.31806
11.0,1.0,0.0,0.545,0.31259
12.0,1.0,0.0,0.547,0.31018
13.0,1.0,0.0,0.545,0.30866
14.0,1.0,0.0,0.541,0.31419
15.0,1.0,0.0,0.553,0.31041
16.0,1.0,0.0,0.55,0.30813
17.0,1.0,0.0,0.542,0.30607
18.0,1.0,0.0,0.552,0.30882
19.0,1.0,0.0,0.547,0.31081
20.0,1.0,0.0,0.552,0.30831
21.0,1.0,0.0,0.547,0.30636
22.0,1.0,0.0,0.551,0.312
23.0,1.0,0.0,0.547,0.31506
24.0,1.0,0.0,0.546,0.31751
25.0,1.0,0.0,0.546,0.31871
26.0,1.0,0.0,0.548,0.32109
27.0,1.0,0.0,0.553,0.32201
28.0,1.0,0.0,0.549,0.32075
29.0,1.0,0.0,0.529,0.31248
30.0,1.0,0.0,0.544,0.3184
31.0,1.0,0.0,0.538,0.31923
32.0,1.0,0.0,0.551,0.31783
33.0,1.0,0.0,0.547,0.31885
34.0,1.0,0.0,0.541,0.31176
35.0,1.0,0.0,0.556,0.31775
36.0,1.0,0.0,0.55,0.31293
37.0,1.0,0.0,0.555,0.31154
38.0,1.0,0.0,0.553,0.30994
39.0,1.0,0.0,0.557,0.3139
40.0,1.0,0.0,0.558,0.3093
41.0,1.0,0.0,0.558,0.31012
42.0,1.0,0.0,0.557,0.30936
43.0,1.0,0.0,0.563,0.31217
44.0,1.0,0.0,0.556,0.30796
45.0,1.0,0.0,0.555,0.3104
46.0,1.0,0.0,0.566,0.31736
47.0,1.0,0.0,0.557,0.31447
48.0,1.0,0.0,0.559,0.31607
49.0,1.0,0.0,0.563,0.31527
50.0,1.0,0.0,0.559,0.31787
51.0,1.0,0.0,0.558,0.32055
52.0,1.0,0.0,0.545,0.32293
53.0,1.0,0.0,0.545,0.32472
54.0,1.0,0.0,0.553,0.32397
55.0,1.0,0.0,0.551,0.32246
