time,small,large,probability,intensity,dissimilarity
0.0,0.0,0.0,0.7960000038146973,0.13752,0.16496405
1.0,0.0,0.0,0.8100000023841858,0.1278,0.113258615
2.0,0.0,0.0,0.7979999780654907,0.13641,0.16564608
3.0,0.0,0.0,0.8140000104904175,0.12536,0.12366549
4.0,0.0,0.0,0.8119999766349792,0.12627,0.10832762
5.0,0.0,0.0,0.8069999814033508,0.12955,0.11686676
6.0,0.0,0.0,0.8009999990463257,0.13365,0.12932199
7.0,0.0,0.0,0.8029999732971191,0.13264,0.12906684
8.0,0.0,0.0,0.7990000247955322,0.13426,0.12235963
9.0,0.0,0.0,0.7979999780654907,0.13471,0.12305376
10.0,0.0,0.0,0.8069999814033508,0.12817,0.071645
11.0,0.0,0.0,0.8100000023841858,0.12703,0.08395426
12.0,0.0,0.0,0.8029999732971191,0.13234,0.13023588
13.0,0.0,0.0,0.7910000085830688,0.14054,0.17437753
14.0,0.0,0.0,0.8019999861717224,0.13327,0.13609311
15.0,0.0,0.0,0.8100000023841858,0.12723,0.09071932
16.0,0.0,0.0,0.8050000071525574,0.13114,0.11911817
17.0,0.0,0.0,0.8009999990463257,0.13303,0.11730805
18.0,0.0,0.0,0.8069999814033508,0.12921,0.092517816
19.0,0.0,0.0,0.8040000200271606,0.13109,0.112423874
20.0,0.0,0.0,0.8090000152587891,0.1272,0.0821161
21.0,0.0,0.0,0.7950000166893005,0.13665,0.12578547
22.0,0.0,0.0,0.7960000038146973,0.13612,0.12955497
23.0,0.0,0.0,0.7950000166893005,0.13721,0.14406559
24.0,0.0,0.0,0.7940000295639038,0.13689,0.12390548
25.0,0.0,0.0,0.8040000200271606,0.13235,0.1311559
26.0,0.0,0.0,0.7879999876022339,0.14377,0.21250995
27.0,0.0,0.0,0.777999997138977,0.15113,0.25241798
28.0,0.0,0.0,0.7730000019073486,0.15355,0.25605255
29.0,0.0,0.0,0.7789999842643738,0.15005,0.24376605
30.0,0.0,0.0,0.7749999761581421,0.15253,0.26027688
31.0,0.0,0.0,0.781000018119812,0.14783,0.22135022
32.0,0.0,0.0,0.8080000281333923,0.13041,0.16331941
