time,small,large,probability,intensity
3.0,0.0,0.0,0.561,0.24408
4.0,0.0,0.0,0.555,0.24747
5.0,0.0,0.0,0.562,0.24308
6.0,0.0,0.0,0.556,0.24752
7.0,0.0,0.0,0.557,0.24585
8.0,0.0,0.0,0.559,0.24469
9.0,0.0,0.0,0.56,0.24488
10.0,0.0,0.0,0.556,0.24816
11.0,0.0,0.0,0.552,0.25144
12.0,0.0,0.0,0.569,0.24164
13.0,0.0,0.0,0.564,0.24463
14.0,0.0,0.0,0.567,0.24311
15.0,0.0,0.0,0.559,0.24633
16.0,0.0,0.0,0.556,0.24997
17.0,0.0,0.0,0.552,0.25097
18.0,0.0,0.0,0.563,0.24617
19.0,0.0,0.0,0.552,0.25081
20.0,0.0,0.0,0.557,0.24852
21.0,0.0,0.0,0.556,0.24892
22.0,0.0,0.0,0.557,0.24775
23.0,0.0,0.0,0.557,0.24675
24.0,0.0,0.0,0.555,0.24727
25.0,0.0,0.0,0.557,0.24586
26.0,0.0,0.0,0.557,0.2449
27.0,0.0,0.0,0.557,0.24564
28.0,0.0,0.0,0.551,0.24924
29.0,0.0,0.0,0.56,0.24603
30.0,0.0,0.0,0.553,0.24913
31.0,0.0,0.0,0.557,0.24745
32.0,0.0,0.0,0.559,0.24567
33.0,0.0,0.0,0.564,0.24259
34.0,0.0,0.0,0.559,0.24471
35.0,0.0,0.0,0.55,0.2508
36.0,0.0,0.0,0.554,0.24725
37.0,0.0,0.0,0.549,0.24933
38.0,0.0,0.0,0.547,0.24986
39.0,0.0,0.0,0.544,0.25198
40.0,0.0,0.0,0.545,0.25129
41.0,0.0,0.0,0.553,0.24718
42.0,0.0,0.0,0.562,0.24285
43.0,0.0,0.0,0.558,0.24539
44.0,0.0,0.0,0.558,0.24489
45.0,0.0,0.0,0.547,0.25054
46.0,0.0,0.0,0.551,0.24846
47.0,0.0,0.0,0.55,0.24911
48.0,0.0,0.0,0.555,0.24529
49.0,0.0,0.0,0.55,0.24838
50.0,0.0,0.0,0.546,0.25027
51.0,0.0,0.0,0.551,0.24793
52.0,0.0,0.0,0.55,0.24854
53.0,0.0,0.0,0.556,0.24609
54.0,0.0,0.0,0.553,0.24714
55.0,0.0,0.0,0.56,0.24312
56.0,0.0,0.0,0.544,0.25224
57.0,0.0,0.0,0.547,0.25172
58.0,0.0,0.0,0.542,0.25507
59.0,0.0,0.0,0.546,0.25241
60.0,0.0,0.0,0.549,0.24914
61.0,0.0,0.0,0.553,0.24587
62.0,0.0,0.0,0.556,0.24489
63.0,0.0,0.0,0.555,0.24487
64.0,0.0,0.0,0.546,0.24985
65.0,0.0,0.0,0.556,0.24502
66.0,0.0,0.0,0.554,0.24689
67.0,0.0,0.0,0.553,0.24596
68.0,0.0,0.0,0.555,0.24517
69.0,0.0,0.0,0.557,0.24432
70.0,0.0,0.0,0.552,0.2471
71.0,0.0,0.0,0.547,0.24978
72.0,0.0,0.0,0.557,0.24395
73.0,0.0,0.0,0.558,0.2435
74.0,0.0,0.0,0.551,0.24704
75.0,0.0,0.0,0.552,0.2465
76.0,0.0,0.0,0.551,0.24754
77.0,0.0,0.0,0.551,0.2475
78.0,0.0,0.0,0.552,0.24687
79.0,0.0,0.0,0.549,0.24863
80.0,0.0,0.0,0.546,0.24954
81.0,0.0,0.0,0.556,0.24456
82.0,0.0,0.0,0.55,0.24738
83.0,0.0,0.0,0.554,0.24496
84.0,0.0,0.0,0.561,0.24212
85.0,0.0,0.0,0.562,0.24104
86.0,0.0,0.0,0.552,0.24628
87.0,0.0,0.0,0.558,0.2433
88.0,0.0,0.0,0.562,0.24189
89.0,0.0,0.0,0.563,0.24039
90.0,0.0,0.0,0.557,0.24387
91.0,0.0,0.0,0.567,0.23892
92.0,0.0,0.0,0.559,0.24306
93.0,0.0,0.0,0.568,0.23812
94.0,0.0,0.0,0.568,0.2381
95.0,0.0,0.0,0.562,0.24095
96.0,0.0,0.0,0.553,0.24676
97.0,0.0,0.0,0.56,0.24241
98.0,0.0,0.0,0.559,0.24237
99.0,0.0,0.0,0.565,0.23966
100.0,0.0,0.0,0.556,0.24438
101.0,0.0,0.0,0.554,0.24544
102.0,0.0,0.0,0.554,0.24497
103.0,0.0,0.0,0.548,0.24786
104.0,0.0,0.0,0.554,0.24557
105.0,0.0,0.0,0.56,0.2423
106.0,0.0,0.0,0.559,0.24254
107.0,0.0,0.0,0.556,0.24389
108.0,0.0,0.0,0.568,0.2376
109.0,0.0,0.0,0.576,0.23339
110.0,0.0,0.0,0.565,0.2395
111.0,0.0,0.0,0.566,0.23896
112.0,0.0,0.0,0.56,0.24228
113.0,0.0,0.0,0.563,0.24047
114.0,0.0,0.0,0.555,0.24443
115.0,0.0,0.0,0.566,0.23876
116.0,0.0,0.0,0.567,0.23827
117.0,0.0,0.0,0.561,0.24153
118.0,0.0,0.0,0.556,0.24445
119.0,0.0,0.0,0.557,0.24356
120.0,0.0,0.0,0.574,0.23469
121.0,0.0,0.0,0.569,0.23755
122.0,0.0,0.0,0.566,0.23866
123.0,0.0,0.0,0.557,0.24335
124.0,0.0,0.0,0.562,0.24093
125.0,0.0,0.0,0.557,0.2437
126.0,0.0,0.0,0.557,0.24386
127.0,0.0,0.0,0.555,0.24546
128.0,0.0,0.0,0.551,0.24673
129.0,0.0,0.0,0.554,0.24572
130.0,0.0,0.0,0.548,0.24846
131.0,0.0,0.0,0.549,0.24785
132.0,0.0,0.0,0.558,0.24354
133.0,0.0,0.0,0.564,0.24024
134.0,0.0,0.0,0.561,0.24138
135.0,0.0,0.0,0.554,0.24575
136.0,0.0,0.0,0.553,0.24557
137.0,0.0,0.0,0.555,0.24514
138.0,0.0,0.0,0.556,0.24479
139.0,0.0,0.0,0.554,0.24567
140.0,0.0,0.0,0.547,0.24925
141.0,0.0,0.0,0.547,0.24946
142.0,0.0,0.0,0.54,0.2532
143.0,0.0,0.0,0.543,0.25183
144.0,0.0,0.0,0.555,0.245
145.0,0.0,0.0,0.554,0.24518
146.0,0.0,0.0,0.557,0.24374
147.0,0.0,0.0,0.548,0.24796
148.0,0.0,0.0,0.553,0.24559
149.0,0.0,0.0,0.552,0.24617
150.0,0.0,0.0,0.549,0.24808
151.0,0.0,0.0,0.542,0.25181
152.0,0.0,0.0,0.54,0.2527
153.0,0.0,0.0,0.549,0.2497
154.0,0.0,0.0,0.547,0.25014
155.0,0.0,0.0,0.551,0.2486
156.0,0.0,0.0,0.54,0.25449
157.0,0.0,0.0,0.543,0.25194
158.0,0.0,0.0,0.536,0.25561
159.0,0.0,0.0,0.54,0.25344
160.0,0.0,0.0,0.539,0.25388
161.0,0.0,0.0,0.54,0.25315
162.0,0.0,0.0,0.543,0.25174
163.0,0.0,0.0,0.542,0.25209
164.0,0.0,0.0,0.535,0.25585
165.0,0.0,0.0,0.543,0.25224
166.0,0.0,0.0,0.542,0.25218
167.0,0.0,0.0,0.54,0.25361
168.0,0.0,0.0,0.552,0.24671
169.0,0.0,0.0,0.564,0.24321
170.0,0.0,0.0,0.564,0.2412
171.0,0.0,0.0,0.569,0.23898
172.0,0.0,0.0,0.567,0.23943
173.0,0.0,0.0,0.562,0.24255
174.0,0.0,0.0,0.562,0.24198
175.0,0.0,0.0,0.566,0.24058
176.0,0.0,0.0,0.566,0.2404
177.0,0.0,0.0,0.555,0.24582
178.0,0.0,0.0,0.565,0.24132
179.0,0.0,0.0,0.565,0.24395
180.0,0.0,0.0,0.557,0.24961
181.0,0.0,0.0,0.549,0.25656
182.0,0.0,0.0,0.539,0.26854
183.0,0.0,0.0,0.536,0.27203
184.0,0.0,0.0,0.544,0.2646
185.0,0.0,0.0,0.547,0.26108
186.0,0.0,0.0,0.558,0.25202
187.0,0.0,0.0,0.591,0.23225
188.0,0.0,0.0,0.589,0.23144
189.0,0.0,0.0,0.576,0.23776
190.0,0.0,0.0,0.576,0.23821
191.0,0.0,0.0,0.595,0.22716
192.0,0.0,0.0,0.582,0.23307
193.0,0.0,0.0,0.567,0.24253
