time,small,large,probability,intensity,dissimilarity
0.0,0.0,0.0,0.546999990940094,0.26302,0.21527214
1.0,0.0,0.0,0.5759999752044678,0.24619,0.15153661
2.0,0.0,0.0,0.5509999990463257,0.26005,0.20816648
3.0,0.0,0.0,0.5429999828338623,0.26544,0.2231536
4.0,0.0,0.0,0.5339999794960022,0.2699,0.2538848
5.0,0.0,0.0,0.5450000166893005,0.264,0.2169555
6.0,0.0,0.0,0.5329999923706055,0.26905,0.2628733
7.0,0.0,0.0,0.5640000104904175,0.25446,0.16152161
8.0,0.0,0.0,0.574999988079071,0.24457,0.19781825
9.0,0.0,0.0,0.5289999842643738,0.27177,0.27108106
10.0,0.0,0.0,0.5709999799728394,0.24872,0.1721446
11.0,0.0,0.0,0.5709999799728394,0.24902,0.15752214
12.0,0.0,0.0,0.5490000247955322,0.26007,0.22638446
13.0,0.0,0.0,0.546999990940094,0.26187,0.2251053
14.0,0.0,0.0,0.5590000152587891,0.25573,0.19090623
15.0,0.0,0.0,0.5580000281333923,0.25568,0.19912559
16.0,0.0,0.0,0.5809999704360962,0.24305,0.14869125
17.0,0.0,0.0,0.574999988079071,0.24464,0.19195196
18.0,0.0,0.0,0.5289999842643738,0.27664,0.25786197
19.0,0.0,0.0,0.5239999890327454,0.27845,0.27184722
20.0,0.0,0.0,0.574999988079071,0.24943,0.121172816
21.0,0.0,0.0,0.5379999876022339,0.26579,0.2598698
22.0,0.0,0.0,0.5379999876022339,0.26682,0.24908035
23.0,0.0,0.0,0.5350000262260437,0.26909,0.25077736
24.0,0.0,0.0,0.5709999799728394,0.24771,0.18186556
25.0,0.0,0.0,0.5350000262260437,0.26913,0.25354293
26.0,0.0,0.0,0.5590000152587891,0.25554,0.18784548
27.0,0.0,0.0,0.5849999785423279,0.23963,0.18100053
28.0,0.0,0.0,0.5910000205039978,0.23427,0.23140848
29.0,0.0,0.0,0.5799999833106995,0.24168,0.19435
30.0,0.0,0.0,0.546999990940094,0.26312,0.21585609
31.0,0.0,0.0,0.5210000276565552,0.27487,0.30346638
32.0,0.0,0.0,0.5789999961853027,0.24205,0.20212041
33.0,0.0,0.0,0.5600000023841858,0.25543,0.18349877
34.0,0.0,0.0,0.5770000219345093,0.24489,0.17221577
35.0,0.0,0.0,0.5230000019073486,0.27576,0.28228536
36.0,0.0,0.0,0.5379999876022339,0.26598,0.256291
37.0,0.0,0.0,0.5270000100135803,0.27466,0.26435027
38.0,0.0,0.0,0.5879999995231628,0.23924,0.13810144
39.0,0.0,0.0,0.546999990940094,0.26184,0.2275293
40.0,0.0,0.0,0.5479999780654907,0.26039,0.23446025
41.0,0.0,0.0,0.5559999942779541,0.25628,0.20730092
42.0,0.0,0.0,0.5519999861717224,0.25964,0.20723052
43.0,0.0,0.0,0.5590000152587891,0.25526,0.19338454
44.0,0.0,0.0,0.5270000100135803,0.2742,0.2665723
