time,small,large,probability,intensity
0.0,0.0,0.0,0.71,0.15917
1.0,0.0,0.0,0.719,0.15496
2.0,0.0,0.0,0.717,0.15622
3.0,0.0,0.0,0.711,0.1592
4.0,0.0,0.0,0.678,0.17632
5.0,0.0,0.0,0.69,0.16994
6.0,0.0,0.0,0.701,0.16367
7.0,0.0,0.0,0.71,0.15934
8.0,0.0,0.0,0.689,0.16963
9.0,0.0,0.0,0.712,0.15761
10.0,0.0,0.0,0.718,0.1549
11.0,0.0,0.0,0.703,0.1636
12.0,0.0,0.0,0.706,0.16087
13.0,0.0,0.0,0.731,0.1488
14.0,0.0,0.0,0.701,0.16347
15.0,0.0,0.0,0.682,0.17327
16.0,0.0,0.0,0.723,0.15182
17.0,0.0,0.0,0.693,0.16784
18.0,0.0,0.0,0.694,0.16784
19.0,0.0,0.0,0.702,0.1634
20.0,0.0,0.0,0.695,0.16738
21.0,0.0,0.0,0.718,0.15553
22.0,0.0,0.0,0.706,0.16145
23.0,0.0,0.0,0.715,0.15719
24.0,0.0,0.0,0.712,0.15908
25.0,0.0,0.0,0.702,0.16339
26.0,0.0,0.0,0.706,0.16247
27.0,0.0,0.0,0.699,0.16558
28.0,0.0,0.0,0.723,0.15343
29.0,0.0,0.0,0.707,0.16087
30.0,0.0,0.0,0.715,0.15744
31.0,0.0,0.0,0.721,0.15389
32.0,0.0,0.0,0.71,0.16024
33.0,0.0,0.0,0.717,0.15661
34.0,0.0,0.0,0.708,0.16053
35.0,0.0,0.0,0.719,0.15559
36.0,0.0,0.0,0.718,0.15704
37.0,0.0,0.0,0.722,0.15369
38.0,0.0,0.0,0.7,0.16599
39.0,0.0,0.0,0.734,0.14708
40.0,0.0,0.0,0.705,0.163
41.0,0.0,0.0,0.699,0.16759
42.0,0.0,0.0,0.721,0.15477
43.0,0.0,0.0,0.687,0.17205
44.0,0.0,0.0,0.72,0.15473
45.0,0.0,0.0,0.691,0.1694
46.0,0.0,0.0,0.717,0.15645
47.0,0.0,0.0,0.69,0.17154
48.0,0.0,0.0,0.701,0.16505
49.0,0.0,0.0,0.699,0.16634
50.0,0.0,0.0,0.713,0.1587
51.0,0.0,0.0,0.689,0.1703
52.0,0.0,0.0,0.705,0.16195
53.0,0.0,0.0,0.7,0.16577
54.0,0.0,0.0,0.724,0.15262
55.0,0.0,0.0,0.7,0.16565
56.0,0.0,0.0,0.72,0.15718
57.0,0.0,0.0,0.698,0.16669
58.0,0.0,0.0,0.709,0.16134
59.0,0.0,0.0,0.703,0.16509
60.0,0.0,0.0,0.706,0.16292
61.0,0.0,0.0,0.686,0.17463
62.0,0.0,0.0,0.666,0.18543
63.0,0.0,0.0,0.696,0.16857
64.0,0.0,0.0,0.689,0.17277
65.0,0.0,0.0,0.704,0.16486
66.0,0.0,0.0,0.679,0.17812
67.0,0.0,0.0,0.695,0.17094
68.0,0.0,0.0,0.672,0.18245
69.0,0.0,0.0,0.685,0.17509
70.0,0.0,0.0,0.667,0.18619
71.0,0.0,0.0,0.671,0.18095
72.0,0.0,0.0,0.676,0.17811
73.0,0.0,0.0,0.687,0.17264
74.0,0.0,0.0,0.71,0.15994
75.0,0.0,0.0,0.689,0.17269
76.0,0.0,0.0,0.681,0.1792
77.0,0.0,0.0,0.68,0.17809
78.0,0.0,0.0,0.693,0.169
79.0,0.0,0.0,0.68,0.17807
80.0,0.0,0.0,0.687,0.17575
81.0,0.0,0.0,0.66,0.18889
82.0,0.0,0.0,0.678,0.17734
83.0,0.0,0.0,0.686,0.17591
84.0,0.0,0.0,0.696,0.16741
85.0,0.0,0.0,0.684,0.17429
86.0,0.0,0.0,0.683,0.17676
87.0,0.0,0.0,0.676,0.17912
88.0,0.0,0.0,0.687,0.17434
89.0,0.0,0.0,0.69,0.17185
90.0,0.0,0.0,0.66,0.18737
91.0,0.0,0.0,0.662,0.18695
92.0,0.0,0.0,0.699,0.16777
93.0,0.0,0.0,0.675,0.1856
94.0,0.0,0.0,0.666,0.18366
95.0,0.0,0.0,0.698,0.16775
96.0,0.0,0.0,0.691,0.17057
97.0,0.0,0.0,0.704,0.16466
98.0,0.0,0.0,0.688,0.17343
99.0,0.0,0.0,0.715,0.15968
100.0,0.0,0.0,0.689,0.17318
101.0,0.0,0.0,0.699,0.16743
102.0,0.0,0.0,0.678,0.17885
103.0,0.0,0.0,0.701,0.16619
104.0,0.0,0.0,0.717,0.15798
105.0,0.0,0.0,0.695,0.16971
106.0,0.0,0.0,0.701,0.16799
107.0,0.0,0.0,0.711,0.16
108.0,0.0,0.0,0.724,0.15248
109.0,0.0,0.0,0.724,0.15382
110.0,0.0,0.0,0.721,0.15412
111.0,0.0,0.0,0.7,0.16637
112.0,0.0,0.0,0.694,0.16887
113.0,0.0,0.0,0.713,0.15905
114.0,0.0,0.0,0.719,0.15606
115.0,0.0,0.0,0.712,0.16079
116.0,0.0,0.0,0.726,0.15242
117.0,0.0,0.0,0.724,0.1534
118.0,0.0,0.0,0.717,0.1583
119.0,0.0,0.0,0.724,0.15313
120.0,0.0,0.0,0.722,0.1569
121.0,0.0,0.0,0.718,0.15805
122.0,0.0,0.0,0.698,0.16757
123.0,0.0,0.0,0.716,0.1577
124.0,0.0,0.0,0.713,0.16049
125.0,0.0,0.0,0.715,0.15965
126.0,0.0,0.0,0.711,0.16402
127.0,0.0,0.0,0.717,0.15953
128.0,0.0,0.0,0.719,0.15871
129.0,0.0,0.0,0.71,0.16261
130.0,0.0,0.0,0.725,0.15494
131.0,0.0,0.0,0.723,0.15457
132.0,0.0,0.0,0.702,0.16727
133.0,0.0,0.0,0.71,0.16145
134.0,0.0,0.0,0.683,0.17765
135.0,0.0,0.0,0.714,0.15976
136.0,0.0,0.0,0.706,0.16202
137.0,0.0,0.0,0.709,0.16044
138.0,0.0,0.0,0.712,0.1598
139.0,0.0,0.0,0.713,0.15968
140.0,0.0,0.0,0.687,0.17515
141.0,0.0,0.0,0.73,0.14993
142.0,0.0,0.0,0.723,0.15278
143.0,0.0,0.0,0.735,0.14759
144.0,0.0,0.0,0.738,0.14557
145.0,0.0,0.0,0.715,0.15714
146.0,0.0,0.0,0.736,0.14916
147.0,0.0,0.0,0.711,0.15984
148.0,0.0,0.0,0.705,0.16383
149.0,0.0,0.0,0.704,0.16388
150.0,0.0,0.0,0.725,0.15317
151.0,0.0,0.0,0.689,0.17236
152.0,0.0,0.0,0.713,0.15954
153.0,0.0,0.0,0.713,0.15699
154.0,0.0,0.0,0.697,0.1689
155.0,0.0,0.0,0.703,0.16605
156.0,0.0,0.0,0.643,0.19964
157.0,0.0,0.0,0.679,0.18002
158.0,0.0,0.0,0.696,0.17188
159.0,0.0,0.0,0.659,0.1899
160.0,0.0,0.0,0.672,0.18654
161.0,0.0,0.0,0.665,0.18711
162.0,0.0,0.0,0.694,0.17095
163.0,0.0,0.0,0.694,0.17172
164.0,0.0,0.0,0.698,0.17128
165.0,0.0,0.0,0.682,0.18127
166.0,0.0,0.0,0.683,0.17974
167.0,0.0,0.0,0.687,0.17868
168.0,0.0,0.0,0.689,0.17906
169.0,0.0,0.0,0.604,0.22756
170.0,0.0,0.0,0.643,0.20539
171.0,0.0,0.0,0.673,0.18471
172.0,0.0,0.0,0.676,0.18264
173.0,0.0,0.0,0.66,0.19096
174.0,0.0,0.0,0.673,0.18445
175.0,0.0,0.0,0.669,0.18485
176.0,0.0,0.0,0.657,0.19779
177.0,0.0,0.0,0.679,0.18189
178.0,0.0,0.0,0.658,0.1961
179.0,0.0,0.0,0.627,0.21269
180.0,0.0,0.0,0.675,0.18767
181.0,0.0,0.0,0.665,0.19224
182.0,0.0,0.0,0.652,0.19753
183.0,0.0,0.0,0.67,0.18911
184.0,0.0,0.0,0.673,0.1828
185.0,0.0,0.0,0.655,0.19584
186.0,0.0,0.0,0.624,0.21272
187.0,0.0,0.0,0.662,0.19066
188.0,0.0,0.0,0.629,0.20784
189.0,0.0,0.0,0.648,0.20049
190.0,0.0,0.0,0.678,0.18486
191.0,0.0,0.0,0.673,0.18906
192.0,0.0,0.0,0.655,0.19741
193.0,0.0,0.0,0.625,0.21877
